date,open_pric,high_pric,low_pric,close_pric,pred_rt,flu_rt,trde_qty,amt_mn,crd_rt,ind,orgn,for_qty,frgn,prm,for_rt,for_poss,for_wght,for_netprps,orgn_netprps,ind_netprps,crd_remn_rt
20241216,+33850,+34400,-30500,-30600,-2850,-8.52,2336161,74322,0.60,+562138,--200813,--355047,--360019,--300860,+36.87,+36.87,+36.87,--355047,--200813,+562138,0.60
20241217,30600,+30800,-29350,-29400,-1200,-3.92,1010713,30131,0.60,+10200,--13853,+5460,--33633,+30515,+36.87,+36.87,+36.87,+5460,--13853,+10200,0.60
20241218,-29250,+30000,-28550,-28900,-500,-1.70,699440,20373,0.64,+36065,--540,--37976,--32602,--38807,+36.84,+36.84,+36.84,--37976,--540,+36065,0.64
20241219,-27450,-27800,-26500,-26750,-2150,-7.44,1373306,37141,0.62,+342570,--231035,--105408,--52563,--133824,+36.76,+36.76,+36.76,--105408,--231035,+342570,0.62
20241220,26750,+27200,-26150,-26700,-50,-0.19,622971,16652,0.65,--19049,+39874,--25370,--21413,--28965,+36.74,+36.74,+36.74,--25370,+39874,--19049,0.65
20241223,+26800,+27300,-26350,+27000,+300,+1.12,390847,10518,0.71,--61578,+9053,+51833,+15299,+54079,+36.78,+36.78,+36.78,+51833,+9053,--61578,0.71
20241224,27000,+27250,-26650,-26700,-300,-1.11,229271,6167,0.71,+14323,+7702,--22241,--22990,--23231,+36.77,+36.77,+36.77,--22241,+7702,+14323,0.71
20241226,+26750,+26900,-25800,-25950,-750,-2.81,356980,9327,0.68,--37171,+542,+37676,+30297,+37674,+36.79,+36.79,+36.79,+37676,+542,--37171,0.68
20241227,+26000,+27050,-25850,+26550,+600,+2.31,457439,12116,0.69,--85310,+34528,+51072,+16609,+48569,+36.83,+36.83,+36.83,+51072,+34528,--85310,0.69
20241230,-26350,+26800,-26000,-26250,-300,-1.13,219356,5801,0.67,+43795,--8115,--37011,--7666,--33746,+36.80,+36.80,+36.80,--37011,--8115,+43795,0.67
20250102,+26600,+26650,-25700,-26100,-150,-0.57,273032,7134,0.63,+21106,--19336,--9139,+6581,--13642,+36.80,+36.80,+36.80,--9139,--19336,+21106,0.63
20250103,26100,+27950,26100,+27100,+1000,+3.83,736222,20156,0.63,--135792,+40229,+77624,+37090,+124816,+36.85,+36.85,+36.85,+77624,+40229,--135792,0.63
20250106,27100,+27400,-26500,+27300,+200,+0.74,453634,12272,0.64,+85489,--53951,--34919,+790,--34701,+36.83,+36.83,+36.83,--34919,--53951,+85489,0.64
20250107,27300,+27750,-27200,+27600,+300,+1.10,273736,7514,0.61,--31367,+23138,+8299,+3580,+40154,+36.83,+36.83,+36.83,+8299,+23138,--31367,0.61
20250108,-27150,+27900,-27150,-27550,-50,-0.18,221228,6103,0.64,+5893,--7787,+1595,+14205,+13898,+36.83,+36.83,+36.83,+1595,--7787,+5893,0.64
20250109,-27400,+27600,-27000,-27000,-550,-2.00,401849,10907,0.63,+92273,--159798,+65938,+27797,+40063,+36.88,+36.88,+36.88,+65938,--159798,+92273,0.63
20250110,+27200,+27550,-26800,+27400,+400,+1.48,224658,6097,0.64,+12421,+18359,--32766,--12052,--30338,+36.86,+36.86,+36.86,--32766,+18359,+12421,0.64
20250113,-27000,+27900,-26450,-26450,-950,-3.47,282982,7675,0.65,+27976,+1145,--26706,--42848,--19765,+36.84,+36.84,+36.84,--26706,+1145,+27976,0.65
20250114,+26550,+27500,-26250,+27350,+900,+3.40,210800,5707,0.67,--40019,+20999,+7247,--691,+17552,+36.84,+36.84,+36.84,+7247,+20999,--40019,0.67
20250115,+28150,+28800,-27250,27350,0,0.00,678017,19038,0.67,--83699,--14671,+98229,+82988,+94677,+36.92,+36.92,+36.92,+98229,--14671,--83699,0.67
20250116,+28000,+28000,-26950,-27050,-300,-1.10,268987,7336,0.66,+46047,--22202,--31055,--19962,--32751,+36.89,+36.89,+36.89,--31055,--22202,+46047,0.66
20250117,-26800,27050,-25700,-25700,-1350,-4.99,517695,13500,0.65,+228503,--143083,--86340,--57836,--101532,+36.83,+36.83,+36.83,--86340,--143083,+228503,0.65
20250120,+25900,+26000,-25500,-25650,-50,-0.19,174251,4486,0.64,--3518,--6491,+5034,--2862,+664,+36.83,+36.83,+36.83,+5034,--6491,--3518,0.64
20250121,+25750,+26000,-25450,-25600,-50,-0.19,149046,3832,0.65,+3798,+3970,--8344,--5312,--8754,+36.83,+36.83,+36.83,--8344,+3970,+3798,0.65
20250122,+25800,+25850,-25450,-25550,-50,-0.20,134595,3447,0.66,+2688,+93,--4927,--6524,--3548,+36.82,+36.82,+36.82,--4927,+93,+2688,0.66
20250123,+25650,+25800,-25200,-25250,-300,-1.17,181705,4640,0.66,--13595,+23580,--9559,+8211,--15450,+36.82,+36.82,+36.82,--9559,+23580,--13595,0.66
20250124,+25350,+26100,+25350,+25850,+600,+2.38,199026,5154,0.65,--80497,+37043,+44229,--5360,+44810,+36.85,+36.85,+36.85,+44229,+37043,--80497,0.65
20250131,+26150,+27150,25850,+27000,+1150,+4.45,432985,11544,0.66,--106054,+52233,+54658,+43532,+46958,+36.89,+36.89,+36.89,+54658,+52233,--106054,0.66
20250203,-26400,+27700,-26050,+27650,+650,+2.41,664966,17906,0.65,--22947,+59172,--32156,--17714,--394,+36.87,+36.87,+36.87,--32156,+59172,--22947,0.65
20250204,+27900,+31600,-27250,+29250,+1600,+5.79,3559932,106940,0.62,--647767,+298156,+347311,+173309,+374272,+37.12,+37.12,+37.12,+347311,+298156,--647767,0.62
20250205,29250,+33200,29250,+31950,+2700,+9.23,3185838,102028,0.61,--720398,+294652,+416752,+281249,+423017,+37.43,+37.43,+37.43,+416752,+294652,--720398,0.61
20250206,31950,+32350,-31400,+32250,+300,+0.94,852934,27272,0.54,--66018,+22507,+40295,+37271,+57991,+37.46,+37.46,+37.46,+40295,+22507,--66018,0.54
20250207,-32100,+32550,-31650,-32050,-200,-0.62,505499,16195,0.47,--69828,--78690,+144983,+102552,+75133,+37.57,+37.57,+37.57,+144983,--78690,--69828,0.47
20250210,+32250,+32850,-31700,-31850,-200,-0.62,538623,17374,0.45,--10621,--20980,+41526,+88298,+55758,+37.60,+37.60,+37.60,+41526,--20980,--10621,0.45
20250211,31850,+32800,-31800,+32300,+450,+1.41,465854,15061,0.46,--96062,--64948,+157123,+113365,+133391,+37.72,+37.72,+37.72,+157123,--64948,--96062,0.46
20250212,+32550,+32600,-31800,-32200,-100,-0.31,279921,9003,0.45,--56111,--23378,+73627,+91675,--26930,+37.77,+37.77,+37.77,+73627,--23378,--56111,0.45
20250213,-31850,+32600,-30450,-30950,-1250,-3.88,680615,21182,0.44,--55583,--60021,+127185,+103172,+115821,+37.87,+37.87,+37.87,+127185,--60021,--55583,0.44
20250214,+31050,+31300,-30150,-30400,-550,-1.78,278052,8529,0.43,--37790,--20093,+62631,+38348,+65462,+37.91,+37.91,+37.91,+62631,--20093,--37790,0.43
20250217,30400,+32350,-30050,+32250,+1850,+6.09,433665,13770,0.43,--98953,+83688,+15595,+64680,+29142,+37.92,+37.92,+37.92,+15595,+83688,--98953,0.43
20250218,-32050,+32700,-31450,-31800,-450,-1.40,226236,7220,0.43,+4901,+3806,--4433,+10818,--14387,+37.92,+37.92,+37.92,--4433,+3806,+4901,0.43
20250219,-31700,+33000,-31400,+32400,+600,+1.89,323503,10513,0.42,--30372,+49476,--18476,+1725,--7837,+37.90,+37.90,+37.90,--18476,+49476,--30372,0.42
20250220,-32200,+33800,-31900,-32050,-350,-1.08,352193,11495,0.42,+16954,+15065,--30567,+10666,--31361,+37.88,+37.88,+37.88,--30567,+15065,+16954,0.42
20250221,+32200,+32500,-31750,-31800,-250,-0.78,131974,4230,0.42,+16610,+17006,--34278,--17273,--34756,+37.86,+37.86,+37.86,--34278,+17006,+16610,0.42
20250224,-31700,+32600,-30900,+31950,+150,+0.47,191722,6141,0.41,--15406,+6762,+8130,+3266,+10458,+37.86,+37.86,+37.86,+8130,+6762,--15406,0.41
20250225,-31850,+32450,-31350,-31750,-200,-0.63,179329,5689,0.43,+1527,--7433,+10838,+24759,--15572,+37.87,+37.87,+37.87,+10838,--7433,+1527,0.43
20250226,31750,+35200,31750,+34800,+3050,+9.61,1747179,59904,0.43,--475427,+258168,+229280,+57235,+273008,+38.04,+38.04,+38.04,+229280,+258168,--475427,0.43
20250227,-34650,+35100,-33600,-33950,-850,-2.44,549015,18760,0.43,+96615,--51552,--56097,+7291,--66269,+38.00,+38.00,+38.00,--56097,--51552,+96615,0.43
20250228,-33400,+34300,-33050,+34250,+300,+0.88,702958,23810,0.41,--25697,+22758,+7139,+97195,+1644,+38.00,+38.00,+38.00,+7139,+22758,--25697,0.41
20250304,-33500,-33900,-30250,-30650,-3600,-10.51,968689,30550,0.42,+317901,--133152,--165508,--42030,--179858,+37.88,+37.88,+37.88,--165508,--133152,+317901,0.42
20250305,-30500,+31600,-30500,+30950,+300,+0.98,278767,8681,0.41,--16217,--1524,+13033,+25013,--5331,+37.89,+37.89,+37.89,+13033,--1524,--16217,0.41
20250306,+31050,+33200,+31050,+32800,+1850,+5.98,520575,16908,0.41,--89875,+55109,+29853,+16741,+65635,+37.91,+37.91,+37.91,+29853,+55109,--89875,0.41
20250307,-32300,-32450,-31350,-31350,-1450,-4.42,272705,8675,0.40,+65505,--38572,--26759,--13657,--33752,+37.89,+37.89,+37.89,--26759,--38572,+65505,0.40
20250310,-30900,+32300,-30500,+31750,+400,+1.28,286953,9109,0.37,--52528,--3803,+56613,+1447,+58807,+37.94,+37.94,+37.94,+56613,--3803,--52528,0.37
20250311,-30500,-31100,-30350,-30800,-950,-2.99,244892,7515,0.38,+58768,--13364,--46224,--23006,--47558,+37.90,+37.90,+37.90,--46224,--13364,+58768,0.38
20250312,30800,+31200,-30350,+31100,+300,+0.97,141812,4381,0.38,+3632,--2358,--1366,--2912,--9041,+37.90,+37.90,+37.90,--1366,--2358,+3632,0.38
20250313,+31350,+31950,-30550,-30600,-500,-1.61,285272,8849,0.39,+30981,+13803,--45003,--24484,--30426,+37.87,+37.87,+37.87,--45003,+13803,+30981,0.39
20250314,-30500,+31350,-30250,+30650,+50,+0.16,226467,6992,0.39,+12357,+7006,--18016,+13297,+46934,+37.85,+37.85,+37.85,--18016,+7006,+12357,0.39
20250317,+30700,+31600,-30200,+31600,+950,+3.10,196348,6079,0.39,--13551,+19486,--7702,--1206,+13675,+37.84,+37.84,+37.84,--7702,+19486,--13551,0.39
20250318,+31800,+33750,31600,+32800,+1200,+3.80,507808,16732,0.40,--148270,+53316,+97192,+47037,+102933,+37.91,+37.91,+37.91,+97192,+53316,--148270,0.40
20250319,-32600,+33050,-32300,-32400,-400,-1.22,168476,5485,0.39,+27838,+5151,--27537,--18675,--17097,+37.89,+37.89,+37.89,--27537,+5151,+27838,0.39
20250320,+32600,+33200,-31900,-32000,-400,-1.23,224909,7280,0.38,+41111,--1728,--17870,--27327,--41656,+37.88,+37.88,+37.88,--17870,--1728,+41111,0.38
20250321,-31650,+32100,-31250,+32050,+50,+0.16,201322,6363,0.38,+12677,--20139,--21858,+22375,+5919,+37.86,+37.86,+37.86,--21858,--20139,+12677,0.38
20250324,32050,+32150,-30400,-30650,-1400,-4.37,324587,10007,0.38,+86728,--28828,--23026,--14607,--9543,+37.85,+37.85,+37.85,--23026,--28828,+86728,0.38
20250325,+30750,+31050,-29950,-30350,-300,-0.98,232297,7061,0.38,+4136,+36461,--34018,--41019,--46382,+37.82,+37.82,+37.82,--34018,+36461,+4136,0.38
20250326,30350,+30800,-29050,+30400,+50,+0.16,405740,12043,0.39,--19103,+1571,--22907,--13294,+11818,+37.80,+37.80,+37.80,--22907,+1571,--19103,0.39
20250327,-30050,+30800,-29800,-30150,-250,-0.82,203396,6176,0.40,--31034,+43337,--26387,+18396,--13303,+37.79,+37.79,+37.79,--26387,+43337,--31034,0.40
20250328,30150,+30700,-29700,30150,0,0.00,185023,5594,0.41,--12511,+59498,--42295,--25744,--40394,+37.75,+37.75,+37.75,--42295,+59498,--12511,0.41
20250331,-29400,-29800,-28400,-28600,-1550,-5.14,272989,7845,0.40,+65537,--29867,--39315,--24431,+2181,+37.72,+37.72,+37.72,--39315,--29867,+65537,0.40
20250401,+29000,+31350,+28700,+30750,+2150,+7.52,432134,13264,0.40,--117365,+28422,+92642,+115091,+83317,+37.79,+37.79,+37.79,+92642,+28422,--117365,0.40
20250402,+31050,+31050,-29600,-29900,-850,-2.76,193409,5820,0.40,+59952,--5620,--39229,--27557,--53225,+37.76,+37.76,+37.76,--39229,--5620,+59952,0.40
20250403,-29200,+31000,-29100,+30550,+650,+2.17,289930,8806,0.39,+9252,+17022,--17274,+7385,--4312,+37.75,+37.75,+37.75,--17274,+17022,+9252,0.39
20250404,-30400,+32450,-29400,-30000,-550,-1.80,777208,23949,0.40,+58038,--60604,--20077,+7683,+16219,+37.74,+37.74,+37.74,--20077,--60604,+58038,0.40
20250407,-28550,-29550,-26750,-29150,-850,-2.83,373802,10699,0.40,--20180,+117205,--92635,--49481,--113090,+37.67,+37.67,+37.67,--92635,+117205,--20180,0.40
20250408,+29800,+30000,-27650,-27750,-1400,-4.80,366507,10323,0.40,+195003,--71769,--118994,--72637,--139729,+37.58,+37.58,+37.58,--118994,--71769,+195003,0.40
20250409,-27150,+28000,-26350,-26700,-1050,-3.78,195524,5290,0.37,+8237,--1410,--2454,--16057,--12706,+37.58,+37.58,+37.58,--2454,--1410,+8237,0.37
20250410,+28100,+28350,+27450,+27950,+1250,+4.68,345861,9654,0.40,--43675,--36679,+47082,+56094,+68073,+37.61,+37.61,+37.61,+47082,--36679,--43675,0.40
20250411,-27500,+28550,-27350,+28550,+600,+2.15,170702,4804,0.40,--27242,--1383,+25639,+50272,+29364,+37.63,+37.63,+37.63,+25639,--1383,--27242,0.40
20250414,+28800,+29100,-28200,+28600,+50,+0.18,152285,4337,0.40,+5821,+8426,--119856,+7753,--24876,+37.54,+37.54,+37.54,--119856,+8426,+5821,0.40
20250415,-28500,+29100,-28400,+28800,+200,+0.70,198539,5726,0.38,--36478,+1107,+35539,+22093,+73281,+37.57,+37.57,+37.57,+35539,+1107,--36478,0.38
20250416,+29050,+29100,-28400,-28550,-250,-0.87,89273,2564,0.38,--17968,--5261,+26168,+20142,+17876,+37.58,+37.58,+37.58,+26168,--5261,--17968,0.38
20250417,+28600,+29800,-28400,+29750,+1200,+4.20,239430,7030,0.38,--82805,+33288,+34102,+18686,+84972,+37.61,+37.61,+37.61,+34102,+33288,--82805,0.38
20250418,29750,+30050,-29450,+29950,+200,+0.67,109280,3262,0.38,--23240,+23804,--9477,+12103,+11872,+37.60,+37.60,+37.60,--9477,+23804,--23240,0.38
20250421,-29750,+30150,-29650,+30100,+150,+0.50,96670,2892,0.36,--19605,+14393,+5854,+11496,--20843,+37.61,+37.61,+37.61,+5854,+14393,--19605,0.36
20250422,-30000,+30600,-29650,-30050,-50,-0.17,103752,3121,0.36,--17552,+4070,+9911,+5258,+6503,+37.61,+37.61,+37.61,+9911,+4070,--17552,0.36
20250423,+30450,+30550,-29900,+30500,+450,+1.50,127774,3871,0.37,--46981,+19782,+28289,+24282,+17008,+37.64,+37.64,+37.64,+28289,+19782,--46981,0.37
20250424,30500,+30650,-30200,-30450,-50,-0.16,96103,2917,0.37,--148,--13933,+26410,+20861,+23830,+37.66,+37.66,+37.66,+26410,--13933,--148,0.37
20250425,+30600,+30600,-29200,-29800,-650,-2.13,235480,7005,0.36,+31593,--32577,--12062,+6600,+781,+37.65,+37.65,+37.65,--12062,--32577,+31593,0.36
20250428,+29850,+31050,-29650,+30500,+700,+2.35,233922,7162,0.35,--98166,+75184,+19987,+27195,+42462,+37.66,+37.66,+37.66,+19987,+75184,--98166,0.35
20250429,-30400,+31750,-30300,+31150,+650,+2.13,185398,5793,0.37,--68673,+49731,+61367,+8587,+40601,+37.71,+37.71,+37.71,+61367,+49731,--68673,0.37
20250430,-30900,+32250,-30850,+31650,+500,+1.61,265196,8420,0.36,--68689,+29775,+21316,+39627,+52728,+37.72,+37.72,+37.72,+21316,+29775,--68689,0.36
20250502,-31350,+31950,-31000,-31550,-100,-0.32,127474,4020,0.35,--48650,+19,+43810,+29756,+39247,+37.76,+37.76,+37.76,+43810,+19,--48650,0.35
20250507,+32050,+32900,-31250,-31500,-50,-0.16,279080,8888,0.34,+23748,--5555,--13740,+8729,--8461,+37.74,+37.74,+37.74,--13740,--5555,+23748,0.34
20250508,+31750,+31800,-29400,-29700,-1800,-5.71,809705,24078,0.33,+414934,--194174,--277817,--176913,--245052,+37.54,+37.54,+37.54,--277817,--194174,+414934,0.33
20250509,+29750,+30100,-29350,-29400,-300,-1.01,222396,6577,0.34,+43054,--69773,+52822,+15146,--62965,+37.58,+37.58,+37.58,+52822,--69773,+43054,0.34
20250512,+29600,+29850,-29300,+29500,+100,+0.34,191721,5647,0.42,+32501,--31041,--5221,--32784,--17712,+37.57,+37.57,+37.57,--5221,--31041,+32501,0.42
20250513,+29600,+29700,-29150,+29650,+150,+0.51,213317,6283,0.42,+21128,--73344,+70647,+15517,--13479,+37.63,+37.63,+37.63,+70647,--73344,+21128,0.42
20250514,29650,+30350,-29450,+30200,+550,+1.85,279765,8408,0.43,--130334,+102176,+23698,+12285,+18946,+37.64,+37.64,+37.64,+23698,+102176,--130334,0.43
20250515,-30050,-30150,-29550,-29750,-450,-1.49,85840,2562,0.42,+14975,--1606,--69574,--11616,--19542,+37.59,+37.59,+37.59,--69574,--1606,+14975,0.42
20250516,29750,+30050,-29350,-29550,-200,-0.67,83185,2467,0.40,+1196,+5129,+2998,+1027,+3072,+37.59,+37.59,+37.59,+2998,+5129,+1196,0.40
20250519,-29350,+29950,-28800,-29300,-250,-0.85,108803,3201,0.40,--12304,+17389,--1942,--404,+2386,+37.59,+37.59,+37.59,--1942,+17389,--12304,0.40
20250520,+29550,+29600,-28900,-29050,-250,-0.85,120186,3499,0.40,+40191,+54,--43602,--44633,--31173,+37.56,+37.56,+37.56,--43602,+54,+40191,0.40
20250521,29050,+30250,29050,+29700,+650,+2.24,176027,5258,0.39,--52425,+40739,+65035,+1527,+6761,+37.61,+37.61,+37.61,+65035,+40739,--52425,0.39
20250522,-29550,+30400,-29500,+30300,+600,+2.02,197238,5937,0.39,--63343,+38480,+37832,+17885,+32837,+37.63,+37.63,+37.63,+37832,+38480,--63343,0.39
20250523,-30000,+30850,-30000,+30800,+500,+1.65,137901,4204,0.39,--43669,+5671,+31991,+26074,+42673,+37.66,+37.66,+37.66,+31991,+5671,--43669,0.39
20250526,+30850,+32250,-30650,+32100,+1300,+4.22,282041,8963,0.37,--186042,+41451,+192483,+106022,+138198,+37.80,+37.80,+37.80,+192483,+41451,--186042,0.37
20250527,-31800,+36250,-31800,+35950,+3850,+11.99,1389212,48389,0.38,--683931,+258712,+476052,+353402,+440934,+38.15,+38.15,+38.15,+476052,+258712,--683931,0.38
20250528,-35400,+39550,-35250,+38900,+2950,+8.21,1376243,52754,0.37,--580612,+147794,+388416,+327588,+335439,+38.44,+38.44,+38.44,+388416,+147794,--580612,0.37
20250529,-37750,+39100,-36800,+39100,+200,+0.51,379004,14541,0.35,--74144,+9473,+53135,+41714,+59175,+38.48,+38.48,+38.48,+53135,+9473,--74144,0.35
20250530,-39000,-39050,-37300,-37850,-1250,-3.20,324968,12310,0.32,--12265,--29452,+35601,+39992,+27498,+38.51,+38.51,+38.51,+35601,--29452,--12265,0.32
20250602,+38050,+38500,-37150,+38150,+300,+0.79,236086,8954,0.30,--32525,+4224,+28186,+32655,+18964,+38.53,+38.53,+38.53,+28186,+4224,--32525,0.30
20250604,+39300,+39800,-37050,-37300,-850,-2.23,366439,13815,0.28,--52052,--29104,+87357,+23746,+75732,+38.59,+38.59,+38.59,+87357,--29104,--52052,0.28
20250605,-37200,+39200,-37200,+38100,+800,+2.14,361202,13850,0.26,--55458,+32298,+15954,+5904,+10831,+38.61,+38.61,+38.61,+15954,+32298,--55458,0.26
20250609,+41000,+49500,+40500,+49500,+11400,+29.92,2037710,94122,0.24,--128277,--38208,+27007,--42385,+27535,+38.63,+38.63,+38.63,+27007,--38208,--128277,0.24
20250610,+58200,+58400,+53000,+57400,+7900,+15.96,5144110,287874,0.24,+226523,+74347,--354980,--80576,--211403,+38.36,+38.36,+38.36,--354980,+74347,+226523,0.24
20250611,-54600,+61500,-53700,+59100,+1700,+2.96,3658325,213024,0.38,--296310,+214602,--81027,+132657,+83072,+38.30,+38.30,+38.30,--81027,+214602,--296310,0.38
20250612,-57700,-59000,-56300,-56700,-2400,-4.06,1264652,72570,0.63,--40018,+43161,--8384,--21135,+50063,+38.30,+38.30,+38.30,--8384,+43161,--40018,0.63
20250613,+63900,+64600,+59400,+60400,+3700,+6.53,2697452,165165,0.62,+139313,+98519,--307243,--135166,--250880,+38.07,+38.07,+38.07,--307243,+98519,+139313,0.62
20250616,+60500,+62750,-58100,+61400,+1000,+1.66,2578294,155495,0.48,+4985,+268923,--270498,--331996,--81873,+37.87,+37.87,+37.87,--270498,+268923,+4985,0.48
20250617,+62500,+62800,-54300,-57900,-3500,-5.70,2305884,134627,0.34,+210268,--97786,--120509,--113708,--123125,+37.78,+37.78,+37.78,--120509,--97786,+210268,0.34
20250618,-57600,+60900,-56500,+60800,+2900,+5.01,1872764,111594,0.29,--130742,+138559,--52994,--8327,--64364,+37.74,+37.74,+37.74,--52994,+138559,--130742,0.29
20250619,+64000,+66200,-60000,+61300,+500,+0.82,2729586,172019,0.26,+198974,--157985,--1712,--44498,--49013,+37.74,+37.74,+37.74,--1712,--157985,+198974,0.26
20250620,+62000,+79600,-60000,+79600,+18300,+29.85,6866762,480448,0.25,--182969,--16836,+102461,+6136,+152568,+37.81,+37.81,+37.81,+102461,--16836,--182969,0.25
20250623,+80500,+99400,-78100,+92000,+12400,+15.58,13439046,1213611,0.21,+817470,--422057,--227867,--218549,--420731,+37.64,+37.64,+37.64,--227867,--422057,+817470,0.21
20250624,92000,92000,92000,92000,0,0.00,0,0,0.17,0,0,--151589,0,0,+37.53,+37.53,+37.53,--151589,0,0,0.17
20250625,+96000,+114000,92000,+93800,+1800,+1.96,12214811,1218028,0.14,+719191,--585482,+45862621,--117199,--254687,+71.58,+71.58,+71.58,+45862621,--585482,+719191,0.14
20250626,93800,93800,93800,93800,0,0.00,0,0,0.14,0,0,--46066123,0,0,+37.38,+37.38,+37.38,--46066123,0,0,0.14
20250627,-86700,-88800,-78200,-84200,-9600,-10.23,7742492,641584,0.12,+43347,+107434,--168848,--144366,--127448,+37.25,+37.25,+37.25,--168848,+107434,+43347,0.12
20250630,-82500,-83400,-75400,-76700,-7500,-8.91,3927621,304254,0.12,+237357,--271449,+5291,--10691,--7724,+37.26,+37.26,+37.26,+5291,--271449,+237357,0.12
20250701,+77200,+84200,-74400,76700,0,0.00,4305804,344208,0.11,+263773,--120383,--165877,--196413,--44907,+37.13,+37.13,+37.13,--165877,--120383,+263773,0.11
20250702,+79200,+81300,-75000,+77400,+700,+0.91,2743565,214752,0.10,+317157,--156292,--68472,--117823,--151595,+37.08,+37.08,+37.08,--68472,--156292,+317157,0.10
20250703,-76300,+82700,-75200,-77000,-400,-0.52,2467267,195709,0.10,+18854,+52351,--53547,--79602,--57872,+37.04,+37.04,+37.04,--53547,+52351,+18854,0.10
20250704,+79200,+79900,-76600,+79100,+2100,+2.73,1418638,111120,0.10,+26708,+18073,--55258,--42653,--64500,+37.00,+37.00,+37.00,--55258,+18073,+26708,0.10
20250707,+79500,+84400,79100,+79700,+600,+0.76,3069400,250387,0.10,+146181,--86365,--65463,--94439,--63996,+36.95,+36.95,+36.95,--65463,--86365,+146181,0.10
20250708,+81500,+82300,-77600,+82000,+2300,+2.89,1951568,156614,0.10,--106023,+2216,+133372,+111712,+73605,+37.05,+37.05,+37.05,+133372,+2216,--106023,0.10
20250709,+82200,+86300,-80300,+85000,+3000,+3.66,2282317,191103,0.10,--158099,+152514,+55286,--4606,--5098,+37.09,+37.09,+37.09,+55286,+152514,--158099,0.10
20250710,+85400,+88000,-82200,+86700,+1700,+2.00,2047825,173514,0.10,+100735,--95542,--7008,--11432,--12480,+37.09,+37.09,+37.09,--7008,--95542,+100735,0.10
20250711,-85100,+88000,-79100,-79600,-7100,-8.19,2391994,199383,0.09,+239643,--143022,--115777,--108211,--73209,+37.00,+37.00,+37.00,--115777,--143022,+239643,0.09
20250714,-77800,-77800,-69200,-69700,-9900,-12.44,3550335,256837,0.09,+539591,--309472,--220323,--173204,--224176,+36.84,+36.84,+36.84,--220323,--309472,+539591,0.09
20250715,-68000,+70900,-66000,-67300,-2400,-3.44,2824099,191050,0.09,+141026,--101196,--20782,--76503,--49586,+36.74,+36.74,+36.74,--20782,--101196,+141026,0.09
20250716,-65900,+69600,-64300,67300,0,0.00,2410639,161318,0.08,--22624,+78188,--4378675,--12713,--60183,+33.50,+33.50,+33.50,--4378675,+78188,--22624,0.08
20250717,+68900,+69000,-57300,-57700,-9600,-14.26,10359907,624795,0.08,+2082953,--397169,+2650360,--1668661,--150440,+35.46,+35.46,+35.46,+2650360,--397169,+2082953,0.08
20250718,+58900,+61200,+58300,+58900,+1200,+2.08,3210354,191602,0.08,+146508,--16972,--1213944,--192245,--32519,+34.56,+34.56,+34.56,--1213944,--16972,+146508,0.08
20250721,+59300,+59500,-56300,-56900,-2000,-3.40,1697610,96833,0.06,+192217,+77533,--261012,--312411,--55834,+34.37,+34.37,+34.37,--261012,+77533,+192217,0.06
20250722,+57000,+60300,-55900,+58500,+1600,+2.81,2473364,144354,0.06,--87153,+57772,+3372,--20517,+56212,+34.37,+34.37,+34.37,+3372,+57772,--87153,0.06
