date,open_pric,high_pric,low_pric,close_pric,pred_rt,flu_rt,trde_qty,amt_mn,crd_rt,ind,orgn,for_qty,frgn,prm,for_rt,for_poss,for_wght,for_netprps,orgn_netprps,ind_netprps,crd_remn_rt
20250117,+16520,+16605,+16520,+16575,+105,+0.64,58902,977,0.45,--7144,+6596,+642,0,0,+0.05,+0.05,+0.05,+642,+6596,--7144,0.45
20250120,-16550,+16640,-16520,+16640,+65,+0.39,81866,1356,0.36,--26244,+25866,+682,0,0,+0.06,+0.06,+0.06,+682,+25866,--26244,0.36
20250121,-16510,-16630,-16450,-16630,-10,-0.06,78778,1306,0.34,--6858,+6293,0,0,0,+0.06,+0.06,+0.06,0,+6293,--6858,0.34
20250122,+16655,+16745,+16655,+16710,+80,+0.48,148054,2473,0.19,--4762,+4644,0,0,0,+0.06,+0.06,+0.06,0,+4644,--4762,0.19
20250123,16710,+16725,-16680,16710,0,0.00,72047,1203,0.12,--7413,+5122,--1848,0,0,+0.04,+0.04,+0.04,--1848,+5122,--7413,0.12
20250124,16710,+16845,-16700,+16840,+130,+0.78,83006,1394,0.15,--20279,+10957,+1848,0,0,+0.06,+0.06,+0.06,+1848,+10957,--20279,0.15
20250131,+17105,+17130,+17040,+17070,+230,+1.37,184517,3152,0.18,+9362,--9214,0,0,0,+0.06,+0.06,+0.06,0,--9214,+9362,0.18
20250203,-16990,-17015,-16795,-16890,-180,-1.05,263906,4460,0.11,+91826,--80566,--1844,0,0,+0.04,+0.04,+0.04,--1844,--80566,+91826,0.11
20250204,+17075,+17140,+17040,+17050,+160,+0.95,110181,1883,0.22,--12571,--2555,+1727,0,0,+0.06,+0.06,+0.06,+1727,--2555,--12571,0.22
20250205,+17215,+17320,+17210,+17320,+270,+1.58,188888,3262,0.41,+46240,--50477,+53,0,0,+0.06,+0.06,+0.06,+53,--50477,+46240,0.41
20250206,-17300,+17335,-17290,17320,0,0.00,145502,2518,0.16,+43232,--41527,--1808,0,0,+0.04,+0.04,+0.04,--1808,--41527,+43232,0.16
20250207,-17285,+17335,-17270,-17305,-15,-0.09,106113,1836,0.28,--4726,+3675,+953,0,0,+0.05,+0.05,+0.05,+953,+3675,--4726,0.28
20250210,+17345,+17465,+17335,+17465,+160,+0.92,187424,3263,0.27,+11650,--9141,+101,0,0,+0.05,+0.05,+0.05,+101,--9141,+11650,0.27
20250211,+17655,+17800,+17605,+17680,+215,+1.23,601551,10645,0.37,+148610,--352580,+690,0,0,+0.06,+0.06,+0.06,+690,--352580,+148610,0.37
20250212,-17555,-17560,-17435,-17495,-185,-1.05,392007,6863,0.33,+50706,--230159,--426,0,0,+0.05,+0.05,+0.05,--426,--230159,+50706,0.33
20250213,+17565,+17690,+17555,+17645,+150,+0.86,239712,4219,0.50,+38585,--113276,+426,0,0,+0.06,+0.06,+0.06,+426,--113276,+38585,0.50
20250214,+17735,+17790,+17710,+17790,+145,+0.82,392188,6957,0.59,+115464,--281722,--254,0,0,+0.05,+0.05,+0.05,--254,--281722,+115464,0.59
20250217,-17360,-17510,-17350,-17425,-365,-2.05,264377,4608,0.66,+22312,--23285,--305,0,0,+0.05,+0.05,+0.05,--305,--23285,+22312,0.66
20250218,+17460,+17575,+17430,+17565,+140,+0.80,191458,3351,0.92,+10341,--15265,+90,0,0,+0.05,+0.05,+0.05,+90,--15265,+10341,0.92
20250219,+17700,+17750,+17660,+17710,+145,+0.83,308180,5458,0.78,--15921,--52353,--1275,0,0,+0.04,+0.04,+0.04,--1275,--52353,--15921,0.78
20250220,-17705,+17775,-17705,+17760,+50,+0.28,226083,4012,0.68,+27813,--26684,+1696,0,0,+0.05,+0.05,+0.05,+1696,--26684,+27813,0.68
20250221,17760,+17790,-17640,-17670,-90,-0.51,393126,6956,0.66,+56498,--214827,--1696,0,0,+0.04,+0.04,+0.04,--1696,--214827,+56498,0.66
20250224,+17685,+17745,-17620,+17730,+60,+0.34,334541,5917,0.73,+8724,--187041,+37,0,0,+0.04,+0.04,+0.04,+37,--187041,+8724,0.73
20250225,+17785,+17810,-17705,-17710,-20,-0.11,151018,2682,1.08,+71379,--73062,+1675,0,0,+0.05,+0.05,+0.05,+1675,--73062,+71379,1.08
20250226,-17585,-17650,-17540,-17550,-160,-0.90,160803,2829,1.06,--23001,+35442,--1712,0,0,+0.04,+0.04,+0.04,--1712,+35442,--23001,1.06
20250227,+17595,+17605,-17420,-17455,-95,-0.54,174628,3063,1.10,--38322,+32284,0,0,0,+0.04,+0.04,+0.04,0,+32284,--38322,1.10
20250228,-17315,-17375,-17210,-17280,-175,-1.00,294870,5095,1.08,--78885,+77218,+1712,0,0,+0.05,+0.05,+0.05,+1712,+77218,--78885,1.08
20250304,+17390,+17425,+17350,+17400,+120,+0.69,301039,5237,0.82,--41184,+52734,--928,0,0,+0.04,+0.04,+0.04,--928,+52734,--41184,0.82
20250305,+17540,+17595,+17480,+17580,+180,+1.03,242279,4249,0.85,+42456,--43815,+999,0,0,+0.05,+0.05,+0.05,+999,--43815,+42456,0.85
20250306,-17560,+17620,-17545,+17590,+10,+0.06,117695,2068,0.65,--10866,+10696,--1720,0,0,+0.04,+0.04,+0.04,--1720,+10696,--10866,0.65
20250307,-17500,-17525,-17435,-17510,-80,-0.45,441572,7722,0.65,--22998,--289417,--63,0,0,+0.04,+0.04,+0.04,--63,--289417,--22998,0.65
20250310,+17535,+17560,-17480,17510,0,0.00,187294,3280,0.67,+20798,--20432,0,0,0,+0.04,+0.04,+0.04,0,--20432,+20798,0.67
20250311,-17335,-17425,-17310,-17410,-100,-0.57,225575,3915,0.68,--39597,+38122,+1760,0,0,+0.05,+0.05,+0.05,+1760,+38122,--39597,0.68
20250312,+17530,+17555,+17505,+17540,+130,+0.75,139473,2444,0.90,--12174,+13269,--1179,0,0,+0.04,+0.04,+0.04,--1179,+13269,--12174,0.90
20250313,+17670,+17745,+17670,+17700,+160,+0.91,149857,2653,0.70,--13950,+13551,+277,0,0,+0.04,+0.04,+0.04,+277,+13551,--13950,0.70
20250314,+17980,+18035,+17970,+17980,+280,+1.58,494466,8900,0.64,+38330,--193011,--858,0,0,+0.03,+0.03,+0.03,--858,--193011,+38330,0.64
20250317,17980,+18005,-17950,+17985,+5,+0.03,131216,2359,0.68,--13529,+41760,0,0,0,+0.03,+0.03,+0.03,0,+41760,--13529,0.68
20250318,+18045,+18150,+18045,+18115,+130,+0.72,176650,3195,0.79,+17942,+51493,+1776,0,0,+0.05,+0.05,+0.05,+1776,+51493,+17942,0.79
20250319,+18220,+18320,+18215,+18285,+170,+0.94,151910,2773,0.83,+10634,--11834,+20,0,0,+0.05,+0.05,+0.05,+20,--11834,+10634,0.83
20250320,+18355,+18390,+18320,+18345,+60,+0.33,207985,3819,0.93,--12080,+17975,--1796,0,0,+0.03,+0.03,+0.03,--1796,+17975,--12080,0.93
20250321,-18325,-18335,-18180,-18230,-115,-0.63,170936,3122,0.83,--5613,+5438,+24,0,0,+0.03,+0.03,+0.03,+24,+5438,--5613,0.83
20250324,-18190,-18195,-18125,-18175,-55,-0.30,181866,3303,0.88,--23240,+21568,+1866,0,0,+0.05,+0.05,+0.05,+1866,+21568,--23240,0.88
20250325,-18095,-18160,-18080,-18150,-25,-0.14,257963,4672,0.83,--73657,+72347,--1495,0,0,+0.04,+0.04,+0.04,--1495,+72347,--73657,0.83
20250326,+18165,+18190,-18115,+18170,+20,+0.11,98641,1791,0.84,+25375,--26160,+339,0,0,+0.04,+0.04,+0.04,+339,--26160,+25375,0.84
20250327,-18165,+18275,-18160,+18235,+65,+0.36,134081,2443,0.51,+20433,--21508,+1135,0,0,+0.05,+0.05,+0.05,+1135,--21508,+20433,0.51
20250328,+18425,+18570,+18420,+18570,+335,+1.84,231344,4281,0.73,+59924,--59575,--695,0,0,+0.04,+0.04,+0.04,--695,--59575,+59924,0.73
20250331,+18585,+18780,-18515,+18750,+180,+0.97,416218,7761,0.77,+82722,--81449,--1174,0,0,+0.03,+0.03,+0.03,--1174,--81449,+82722,0.77
20250401,+18765,+18895,+18765,+18820,+70,+0.37,474815,8942,0.83,+74482,--21378,+934,0,0,+0.04,+0.04,+0.04,+934,--21378,+74482,0.83
20250402,-18730,18820,-18680,-18725,-95,-0.50,316336,5927,0.90,--21378,+23217,+996,0,0,+0.05,+0.05,+0.05,+996,+23217,--21378,0.90
20250403,+18965,+18980,-18700,-18700,-25,-0.13,423977,7998,1.07,--47887,+47671,--566,0,0,+0.04,+0.04,+0.04,--566,+47671,--47887,1.07
20250404,-18640,-18665,-18495,-18570,-130,-0.70,229222,4264,0.78,--50824,+51127,+210,0,0,+0.04,+0.04,+0.04,+210,+51127,--50824,0.78
20250407,-17975,-18350,-17780,-18075,-495,-2.67,765432,13840,0.67,--146205,+178203,+654,0,0,+0.05,+0.05,+0.05,+654,+178203,--146205,0.67
20250408,-17855,-18040,-17830,-18040,-35,-0.19,184708,3306,0.41,--41950,+42813,--60,0,0,+0.05,+0.05,+0.05,--60,+42813,--41950,0.41
20250409,-17805,+18135,-17790,+18135,+95,+0.53,205477,3688,0.18,+16712,--22141,--13,0,0,+0.05,+0.05,+0.05,--13,--22141,+16712,0.18
20250410,+18455,+18750,+18430,+18690,+555,+3.06,342571,6370,0.02,+20339,--25907,+37,0,0,+0.05,+0.05,+0.05,+37,--25907,+20339,0.02
20250411,+19100,+19295,+19080,+19175,+485,+2.59,602626,11575,0.11,+56552,--66546,--1502,0,0,+0.04,+0.04,+0.04,--1502,--66546,+56552,0.11
20250414,+19270,+19395,+19225,+19345,+170,+0.89,236417,4564,0.06,+14909,--10953,+155,0,0,+0.04,+0.04,+0.04,+155,--10953,+14909,0.06
20250415,-19205,-19320,-19175,-19285,-60,-0.31,168837,3250,0.25,+15442,--19350,+669,0,0,+0.04,+0.04,+0.04,+669,--19350,+15442,0.25
20250416,+19445,+19680,+19445,+19680,+395,+2.05,273497,5346,0.26,+94551,--97557,+907,0,0,+0.05,+0.05,+0.05,+907,--97557,+94551,0.26
20250417,+19990,+20040,+19820,+19905,+225,+1.14,436384,8701,0.29,+30964,--31780,--2377,0,0,+0.03,+0.03,+0.03,--2377,--31780,+30964,0.29
20250418,-19810,+19980,-19775,+19950,+45,+0.23,253239,5048,0.62,+79421,--80096,+307,0,0,+0.04,+0.04,+0.04,+307,--80096,+79421,0.62
20250421,+20010,+20235,+20000,+20235,+285,+1.43,355450,7165,0.61,+75793,--81918,+2067,0,0,+0.05,+0.05,+0.05,+2067,--81918,+75793,0.61
20250422,+20515,+20875,+20370,+20810,+575,+2.84,486922,10033,0.47,--12096,+12149,+104,0,0,+0.05,+0.05,+0.05,+104,+12149,--12096,0.47
20250423,-19880,-20195,-19730,-19825,-985,-4.73,654121,13047,0.41,--118500,+110133,--65,0,0,+0.05,+0.05,+0.05,--65,+110133,--118500,0.41
20250424,-19780,+20065,-19755,-19800,-25,-0.13,433971,8621,0.51,+22843,--25686,--19,0,0,+0.05,+0.05,+0.05,--19,--25686,+22843,0.51
20250425,+19960,+20060,-19605,-19660,-140,-0.71,445879,8870,0.35,--109775,+110570,+423,0,0,+0.05,+0.05,+0.05,+423,+110570,--109775,0.35
20250428,+19685,+19780,-19500,-19630,-30,-0.15,243737,4788,0.53,--16662,+15976,+537,0,0,+0.06,+0.06,+0.06,+537,+15976,--16662,0.53
20250429,+19905,+19920,+19720,+19830,+200,+1.02,206952,4105,0.37,+16382,--40617,--2239,0,0,+0.04,+0.04,+0.04,--2239,--40617,+16382,0.37
20250430,-19800,+19860,-19700,-19725,-105,-0.53,169409,3347,0.40,+3956,--34781,+1581,0,0,+0.05,+0.05,+0.05,+1581,--34781,+3956,0.40
20250502,-19325,-19445,-19245,-19445,-280,-1.42,434711,8410,0.49,--69281,+42781,+882,0,0,+0.06,+0.06,+0.06,+882,+42781,--69281,0.49
20250507,+20275,+20280,+20040,+20240,+795,+4.09,355129,7164,0.39,--28400,+31867,+13,0,0,+0.06,+0.06,+0.06,+13,+31867,--28400,0.39
20250508,-20130,+20355,-19875,-19910,-330,-1.63,382226,7698,0.24,+35181,--48816,+503,0,0,+0.06,+0.06,+0.06,+503,--48816,+35181,0.24
20250509,-19735,-19830,-19485,-19780,-130,-0.65,292848,5767,0.09,--35330,+23124,--2558,0,0,+0.04,+0.04,+0.04,--2558,+23124,--35330,0.09
20250512,-19580,-19600,-19410,-19520,-260,-1.31,417933,8155,0.29,--210,+58970,+1690,0,0,+0.06,+0.06,+0.06,+1690,+58970,--210,0.29
20250513,-19285,-19405,-19150,-19390,-130,-0.67,204989,3952,0.06,--39311,+40348,--1053,0,0,+0.05,+0.05,+0.05,--1053,+40348,--39311,0.06
20250514,-19375,-19375,-19175,-19220,-170,-0.88,290226,5584,0.19,--12176,+147172,+493,0,0,+0.05,+0.05,+0.05,+493,+147172,--12176,0.19
20250515,-18965,-19000,-18575,-18695,-525,-2.73,379710,7119,0.12,--54768,+92730,+3120,0,0,+0.07,+0.07,+0.07,+3120,+92730,--54768,0.12
20250516,+19250,+19300,+19075,+19175,+480,+2.57,268106,5145,0.19,--4726,--3030,--1627,0,0,+0.06,+0.06,+0.06,--1627,--3030,--4726,0.19
20250519,+19245,+19335,-19080,+19215,+40,+0.21,283101,5437,0.05,+110389,--113866,+2643,0,0,+0.08,+0.08,+0.08,+2643,--113866,+110389,0.05
20250520,-19160,+19235,-19070,-19140,-75,-0.39,220568,4222,0.10,--31362,+30028,--2897,0,0,+0.06,+0.06,+0.06,--2897,+30028,--31362,0.10
20250521,+19565,+19740,+19540,+19735,+595,+3.11,208347,4089,0.18,+6996,--8056,+2961,0,0,+0.08,+0.08,+0.08,+2961,--8056,+6996,0.18
20250522,+19750,+19905,+19750,+19830,+95,+0.48,212561,4214,0.10,+68282,--65539,--3145,0,0,+0.06,+0.06,+0.06,--3145,--65539,+68282,0.10
20250523,-19615,-19805,-19545,-19785,-45,-0.23,134845,2649,0.17,--6212,+3236,+2852,0,0,+0.08,+0.08,+0.08,+2852,+3236,--6212,0.17
20250526,+19860,+19950,19785,+19860,+75,+0.38,143949,2858,0.17,--40843,+43795,--2391,0,0,+0.06,+0.06,+0.06,--2391,+43795,--40843,0.17
20250527,+19865,+19905,-19700,-19730,-130,-0.65,132518,2626,0.21,+6890,--6788,--41,0,0,+0.06,+0.06,+0.06,--41,--6788,+6890,0.21
20250528,-19660,-19700,-19550,-19630,-100,-0.51,780528,15324,0.14,--34996,+600376,+3630,0,0,+0.09,+0.09,+0.09,+3630,+600376,--34996,0.14
20250529,-19340,-19470,-19270,-19440,-190,-0.97,272068,5273,0.16,--18367,+17190,--455,0,0,+0.09,+0.09,+0.09,--455,+17190,--18367,0.16
20250530,+19670,+19715,+19530,+19530,+90,+0.46,196824,3862,0.14,+5609,--1019,--3389,0,0,+0.06,+0.06,+0.06,--3389,--1019,+5609,0.14
20250602,+19645,+19830,+19600,+19830,+300,+1.54,142573,2805,0.18,+12943,--15851,+2570,0,0,+0.08,+0.08,+0.08,+2570,--15851,+12943,0.18
20250604,+19945,+20025,+19875,+19920,+90,+0.45,146850,2929,0.31,+952,--2831,--1428,0,0,+0.07,+0.07,+0.07,--1428,--2831,+952,0.31
20250605,+20040,+20095,+19940,+19985,+65,+0.33,193051,3863,0.19,+15226,--16186,+886,0,0,+0.08,+0.08,+0.08,+886,--16186,+15226,0.19
20250609,-19700,-19700,-19535,-19690,-295,-1.48,152532,2992,0.27,--3974,+3197,+389,0,0,+0.08,+0.08,+0.08,+389,+3197,--3974,0.27
20250610,+19720,+19740,-19590,+19720,+30,+0.15,256851,5048,0.38,--18251,+20504,--1633,0,0,+0.07,+0.07,+0.07,--1633,+20504,--18251,0.38
20250611,+19730,+19830,19720,+19785,+65,+0.33,177999,3523,0.27,+22034,--21781,+309,0,0,+0.07,+0.07,+0.07,+309,--21781,+22034,0.27
20250612,+19965,+20045,+19940,+20010,+225,+1.14,251395,5027,0.16,--32801,+32423,--468,0,0,+0.07,+0.07,+0.07,--468,+32423,--32801,0.16
20250613,+20150,+20460,+20135,+20345,+335,+1.67,551502,11204,0.39,+201886,--202156,+1911,0,0,+0.08,+0.08,+0.08,+1911,--202156,+201886,0.39
20250616,+20420,+20485,-20255,-20260,-85,-0.42,358358,7304,0.39,--37461,+36149,+1140,0,0,+0.09,+0.09,+0.09,+1140,+36149,--37461,0.39
20250617,-20175,-20190,-20005,-20100,-160,-0.79,233670,4702,0.51,--171,--415,+208,0,0,+0.09,+0.09,+0.09,+208,--415,--171,0.51
20250618,-20065,+20150,-19985,-20075,-25,-0.12,140681,2824,0.63,--6891,+6442,--243,0,0,+0.09,+0.09,+0.09,--243,+6442,--6891,0.63
20250619,-20000,-20070,-19850,-19850,-225,-1.12,182746,3655,0.60,--5092,+5361,--323,0,0,+0.09,+0.09,+0.09,--323,+5361,--5092,0.60
20250620,+19940,+19955,-19800,-19810,-40,-0.20,177685,3532,0.55,--16952,+18033,--958,0,0,+0.08,+0.08,+0.08,--958,+18033,--16952,0.55
20250623,+19995,+19995,+19815,+19890,+80,+0.40,237641,4732,0.44,+27594,--27244,--719,0,0,+0.08,+0.08,+0.08,--719,--27244,+27594,0.44
20250624,-19825,-19885,-19680,-19700,-190,-0.96,298121,5899,0.43,--77655,+77708,+968,0,0,+0.08,+0.08,+0.08,+968,+77708,--77655,0.43
20250625,-19680,+19760,-19675,+19730,+30,+0.15,141582,2791,0.27,+6893,--1684,+964,0,0,+0.09,+0.09,+0.09,+964,--1684,+6893,0.27
20250626,+19770,+19815,-19725,+19765,+35,+0.18,94282,1863,0.49,+19460,--18344,--1137,0,0,+0.08,+0.08,+0.08,--1137,--18344,+19460,0.49
20250627,-19655,-19680,-19490,-19525,-240,-1.21,229238,4482,0.66,--58887,+59641,--1378,0,0,+0.07,+0.07,+0.07,--1378,+59641,--58887,0.66
20250630,-19335,-19490,-19305,-19485,-40,-0.20,135581,2628,0.69,--3204,+81,+2890,0,0,+0.09,+0.09,+0.09,+2890,+81,--3204,0.69
20250701,+19610,+19740,+19600,+19715,+230,+1.18,167296,3289,0.16,+18680,--19795,--2928,0,0,+0.07,+0.07,+0.07,--2928,--19795,+18680,0.16
20250702,+19755,+19805,19715,+19760,+45,+0.23,183431,3625,0.15,+78182,--83389,+1824,0,0,+0.09,+0.09,+0.09,+1824,--83389,+78182,0.15
20250703,+19820,+19915,+19790,+19900,+140,+0.71,121728,2414,0.16,--260,+3201,--5377,0,0,+0.05,+0.05,+0.05,--5377,+3201,--260,0.16
20250704,-19730,-19800,-19685,-19800,-100,-0.50,140615,2775,0.27,--15628,+12108,+3885,0,0,+0.08,+0.08,+0.08,+3885,+12108,--15628,0.27
20250707,-19715,-19715,-19560,-19610,-190,-0.96,123775,2429,0.32,+27766,--25249,--2686,0,0,+0.05,+0.05,+0.05,--2686,--25249,+27766,0.32
20250708,+19730,+19760,+19705,+19735,+125,+0.64,110457,2180,0.17,--37022,+37032,--815,0,0,+0.05,+0.05,+0.05,--815,+37032,--37022,0.17
20250709,-19555,-19585,-19445,-19460,-275,-1.39,153934,3005,0.31,+51433,--55335,+1941,0,0,+0.06,+0.06,+0.06,+1941,--55335,+51433,0.31
20250710,+19615,+19680,+19610,+19675,+215,+1.10,227204,4462,0.16,--15597,+3927,+371,0,0,+0.07,+0.07,+0.07,+371,+3927,--15597,0.16
20250711,19675,+19810,19675,+19810,+135,+0.69,140976,2781,0.25,+7098,+5638,+467,0,0,+0.07,+0.07,+0.07,+467,+5638,+7098,0.25
20250714,+19965,+20005,+19885,+19925,+115,+0.58,145222,2896,0.28,--15280,+9813,--2653,0,0,+0.05,+0.05,+0.05,--2653,+9813,--15280,0.28
20250715,-19810,19925,-19795,-19900,-25,-0.13,100232,1989,0.39,--9080,+7101,+3256,0,0,+0.07,+0.07,+0.07,+3256,+7101,--9080,0.39
20250716,-19715,-19770,-19670,-19770,-130,-0.65,93429,1842,0.35,+17239,--16841,--2432,0,0,+0.06,+0.06,+0.06,--2432,--16841,+17239,0.35
20250717,+19790,+19800,-19705,-19705,-65,-0.33,146873,2903,0.18,--15866,+15387,--220,0,0,+0.06,+0.06,+0.06,--220,+15387,--15866,0.18
20250718,+19745,+19780,19705,+19755,+50,+0.25,71861,1419,0.28,--8509,+2195,+992,0,0,+0.06,+0.06,+0.06,+992,+2195,--8509,0.28
20250721,+19810,+19955,+19800,+19955,+200,+1.01,123972,2461,0.16,--44303,+42633,+2330,0,0,+0.08,+0.08,+0.08,+2330,+42633,--44303,0.16
20250722,+20130,+20140,+20060,+20075,+120,+0.60,158647,3188,0.17,--11573,+17635,--2214,0,0,+0.06,+0.06,+0.06,--2214,+17635,--11573,0.17
20250723,+20310,+20385,+20255,+20300,+225,+1.12,225508,4580,0.03,--9127,+5512,--1227,0,0,+0.05,+0.05,+0.05,--1227,+5512,--9127,0.03
20250724,-20075,-20080,-19955,-19955,-345,-1.70,111779,2237,0.12,+25076,--38750,+509,0,0,+0.06,+0.06,+0.06,+509,--38750,+25076,0.12
20250725,-19915,-19940,-19820,-19845,-110,-0.55,94097,1870,0.15,+16282,--23210,+1555,0,0,+0.07,+0.07,+0.07,+1555,--23210,+16282,0.15
20250728,-19700,-19770,-19665,-19735,-110,-0.55,174362,3438,0.19,+28662,--33963,+1072,0,0,+0.08,+0.08,+0.08,+1072,--33963,+28662,0.19
20250729,-19565,-19615,-19535,-19615,-120,-0.61,137232,2687,0.15,+32920,--38746,--200,0,0,+0.08,+0.08,+0.08,--200,--38746,+32920,0.15
20250730,+19645,+19685,19615,+19630,+15,+0.08,96798,1902,0.18,+2062,--5387,--1963,0,0,+0.06,+0.06,+0.06,--1963,--5387,+2062,0.18
20250731,-19385,-19485,-19370,-19480,-150,-0.76,154732,3004,0.04,+48921,--54274,+977,0,0,+0.07,+0.07,+0.07,+977,--54274,+48921,0.04
20250801,-19390,-19450,-19340,-19415,-65,-0.33,195339,3788,0.07,--34919,+35262,--824,0,0,+0.06,+0.06,+0.06,--824,+35262,--34919,0.07
20250804,+19825,+19835,+19735,+19795,+380,+1.96,177856,3521,0.21,+58023,--57807,--1763,0,0,+0.05,+0.05,+0.05,--1763,--57807,+58023,0.21
20250805,+19930,+19970,+19885,+19895,+100,+0.51,135084,2693,0.05,+14823,--17803,+4,0,0,+0.05,+0.05,+0.05,+4,--17803,+14823,0.05
20250806,+19965,+19985,+19905,+19960,+65,+0.33,165235,3296,0.29,+11722,--15629,--194,0,0,+0.05,+0.05,+0.05,--194,--15629,+11722,0.29
