date,open_pric,high_pric,low_pric,close_pric,pred_rt,flu_rt,trde_qty,amt_mn,crd_rt,ind,orgn,for_qty,frgn,prm,for_rt,for_poss,for_wght,for_netprps,orgn_netprps,ind_netprps,crd_remn_rt
20250326,-81700,+82700,-81700,-81800,-100,-0.12,970252,79658,0.14,--39436,+320639,--255626,--265804,--98270,+75.22,+75.22,+75.22,--255626,+320639,--39436,0.14
20250327,-81500,+82000,-79900,-80200,-1600,-1.96,1149285,92631,0.15,+138763,--8861,--472305,--129042,+16469,+75.10,+75.10,+75.10,--472305,--8861,+138763,0.15
20250328,+80700,+80700,-78500,-78700,-1500,-1.87,1041894,82289,0.15,+135233,+51072,--165457,--240343,+127793,+75.06,+75.06,+75.06,--165457,+51072,+135233,0.15
20250331,-78200,+79800,-77800,+79000,+300,+0.38,1578278,124547,0.15,--93305,+413806,--321407,+41159,--221454,+74.97,+74.97,+74.97,--321407,+413806,--93305,0.15
20250401,+80100,+81200,79000,+79600,+600,+0.76,727852,58009,0.15,--15380,+96406,--1536,+76940,+44170,+74.97,+74.97,+74.97,--1536,+96406,--15380,0.15
20250402,+80700,+81100,+80000,+80500,+900,+1.13,867214,69929,0.14,--158632,--21085,+179121,+312205,+71519,+75.02,+75.02,+75.02,+179121,--21085,--158632,0.14
20250403,-77300,-78300,-76800,-77100,-3400,-4.22,1550963,119984,0.13,+519785,+43468,--580372,--574543,--479787,+74.87,+74.87,+74.87,--580372,+43468,+519785,0.13
20250404,-75700,+78300,-75700,+77700,+600,+0.78,1379580,106703,0.13,--66484,--20121,+224187,+129328,--138521,+74.93,+74.93,+74.93,+224187,--20121,--66484,0.13
20250407,-74300,-74400,-71800,-72300,-5400,-6.95,1936293,140325,0.12,+404939,+82272,--506650,--7564,--491971,+74.80,+74.80,+74.80,--506650,+82272,+404939,0.12
20250408,-71700,+72500,-69500,-70500,-1800,-2.49,2165054,153160,0.11,+446980,--256112,--198727,+592009,+131257,+74.75,+74.75,+74.75,--198727,--256112,+446980,0.11
20250409,70500,+71200,-69300,+70900,+400,+0.57,1189462,83868,0.11,--104044,--20594,+122191,+294508,--61155,+74.78,+74.78,+74.78,+122191,--20594,--104044,0.11
20250410,+74900,+75900,+72500,+75900,+5000,+7.05,1781664,134074,0.12,--364776,+264148,+113953,+567341,--36002,+74.81,+74.81,+74.81,+113953,+264148,--364776,0.12
20250411,-73200,-75600,-73000,-75200,-700,-0.92,1080402,80653,0.12,+3888,+61878,--63632,--2269,--295179,+74.79,+74.79,+74.79,--63632,+61878,+3888,0.12
20250414,+75600,+77000,-75000,+76100,+900,+1.20,751964,57377,0.11,--13851,--43861,--21073,+44863,+184365,+74.79,+74.79,+74.79,--21073,--43861,--13851,0.11
20250415,+76700,+78200,76100,+78000,+1900,+2.50,653537,50787,0.11,--18969,+58126,--34449,+77655,+13829,+74.78,+74.78,+74.78,--34449,+58126,--18969,0.11
20250416,+78500,+80000,-77800,+80000,+2000,+2.56,997030,79060,0.09,--152283,+25710,+140851,+363703,--335174,+74.82,+74.82,+74.82,+140851,+25710,--152283,0.09
20250417,80000,+80400,-79100,+80300,+300,+0.38,976299,78082,0.09,--52339,+40294,--12965,+177103,--285900,+74.81,+74.81,+74.81,--12965,+40294,--52339,0.09
20250418,-79900,+82600,-79700,+82400,+2100,+2.62,1199689,98265,0.09,--87894,--30149,+179977,+288892,--225497,+74.86,+74.86,+74.86,+179977,--30149,--87894,0.09
20250421,82400,+83000,-81400,+82800,+400,+0.49,508614,41921,0.09,+26448,+83910,--98584,--14952,--106496,+74.83,+74.83,+74.83,--98584,+83910,+26448,0.09
20250422,+82900,+83700,-82100,+83400,+600,+0.72,1003736,83609,0.08,+18441,--13116,+39091,+96488,--78901,+74.84,+74.84,+74.84,+39091,--13116,+18441,0.08
20250423,+84400,+85000,+83800,+85000,+1600,+1.92,942291,79535,0.08,--183673,+141133,+97005,+78983,--206001,+74.87,+74.87,+74.87,+97005,+141133,--183673,0.08
20250424,+85500,+85500,-83900,-84600,-400,-0.47,1093828,92446,0.06,+59455,--178388,+141313,+218458,--340430,+74.90,+74.90,+74.90,+141313,--178388,+59455,0.06
20250425,+86300,+87300,+85300,+86900,+2300,+2.72,1432921,124421,0.06,--289731,+220302,+202898,--91359,+22315,+74.95,+74.95,+74.95,+202898,+220302,--289731,0.06
20250428,+87200,+87700,-86200,-86600,-300,-0.35,623326,54047,0.06,--34798,+76559,--40505,+13832,--18047,+74.94,+74.94,+74.94,--40505,+76559,--34798,0.06
20250429,+87100,+88000,86600,+87800,+1200,+1.39,1335130,116898,0.05,--179810,+254956,--23897,+226356,--338807,+74.94,+74.94,+74.94,--23897,+254956,--179810,0.05
20250430,+88100,+90200,-87700,+90200,+2400,+2.73,1614509,144020,0.05,--440243,+93409,+386610,+579161,+938,+75.04,+75.04,+75.04,+386610,+93409,--440243,0.05
20250502,+91000,+93200,-89900,+93200,+3000,+3.33,1764271,162519,0.04,--508895,+111794,+425545,+402366,--458300,+75.14,+75.14,+75.14,+425545,+111794,--508895,0.04
20250507,+94800,+94900,+93500,+93600,+400,+0.43,1441226,135478,0.03,--74491,+161605,--35453,--133514,--499651,+75.14,+75.14,+75.14,--35453,+161605,--74491,0.03
20250508,-93500,+94500,-93200,+94500,+900,+0.96,1286335,121103,0.03,--183691,+104472,+45488,+81654,--133738,+75.15,+75.15,+75.15,+45488,+104472,--183691,0.03
20250509,-92200,-93100,-91500,-92000,-2500,-2.65,1083392,99648,0.03,+483,--118449,+118631,+50024,--259761,+75.18,+75.18,+75.18,+118631,--118449,+483,0.03
20250512,-91300,+92900,-90800,+92200,+200,+0.22,894041,82196,0.03,--21126,--25256,+67071,--132863,--151912,+75.19,+75.19,+75.19,+67071,--25256,--21126,0.03
20250513,-91900,+93100,-91900,+92600,+400,+0.43,981346,90770,0.03,--53902,--27202,+87520,+71892,--116067,+75.22,+75.22,+75.22,+87520,--27202,--53902,0.03
20250514,+92700,+94100,92600,+93400,+800,+0.86,715874,66882,0.03,--116232,+69203,+69258,--17551,--17031,+75.23,+75.23,+75.23,+69258,+69203,--116232,0.03
20250515,-92700,+94700,-92700,+93600,+200,+0.21,535502,50279,0.03,--88073,--3889,+88989,+85130,--2431,+75.26,+75.26,+75.26,+88989,--3889,--88073,0.03
20250516,-92700,+94000,-92500,93600,0,0.00,652372,60951,0.03,--42213,+169289,--58704,--141335,+45798,+75.24,+75.24,+75.24,--58704,+169289,--42213,0.03
20250519,+94400,+95800,-93500,+95000,+1400,+1.50,971610,92334,0.03,--253205,+421,+272917,+183523,+330012,+75.31,+75.31,+75.31,+272917,+421,--253205,0.03
20250520,+96200,+96300,-94900,+96300,+1300,+1.37,787613,75555,0.03,--121981,+115055,+12042,--78332,+95232,+75.31,+75.31,+75.31,+12042,+115055,--121981,0.03
20250521,+96500,+98200,-96000,+98000,+1700,+1.77,1053819,102911,0.01,--206571,+108563,+110550,+59279,--214157,+75.34,+75.34,+75.34,+110550,+108563,--206571,0.01
20250522,-96100,-97700,-96100,-96700,-1300,-1.33,768775,74468,0.01,+8151,+23856,+51042,--75593,--145611,+75.36,+75.36,+75.36,+51042,+23856,+8151,0.01
20250523,+96800,+99600,96700,+99000,+2300,+2.38,939884,92826,0.01,--177859,+70699,+159991,+165400,+56256,+75.40,+75.40,+75.40,+159991,+70699,--177859,0.01
20250526,+100000,+102000,+99200,+102000,+3000,+3.03,1282596,129360,0.01,--326440,+156368,+286321,+211074,+118570,+75.47,+75.47,+75.47,+286321,+156368,--326440,0.01
20250527,-101000,102000,-100400,-101900,-100,-0.10,1099027,111475,0.01,--50397,+88559,+25292,--28042,--65645,+75.48,+75.48,+75.48,+25292,+88559,--50397,0.01
20250528,-101400,+102400,-99900,-101000,-900,-0.88,1177541,119262,0.01,--60031,+197544,--145305,--116856,--307992,+75.44,+75.44,+75.44,--145305,+197544,--60031,0.01
20250529,-100800,+102900,-100200,+102700,+1700,+1.68,1296257,132191,0.00,--86226,+187745,--62171,--113868,--859,+75.42,+75.42,+75.42,--62171,+187745,--86226,0.00
20250530,-102500,+104900,-102300,+104300,+1600,+1.56,3421277,355179,0.01,--65172,+71384,+345,+120311,--956333,+75.42,+75.42,+75.42,+345,+71384,--65172,0.01
20250602,-103700,+104800,-98600,-100000,-4300,-4.12,1481522,148785,0.00,+110919,--392263,+264377,+320076,+168805,+75.49,+75.49,+75.49,+264377,--392263,+110919,0.00
20250604,+100700,+107900,+100600,+107900,+7900,+7.90,2503826,264022,0.00,--342154,--155195,+616516,+334503,+156038,+75.65,+75.65,+75.65,+616516,--155195,--342154,0.00
20250605,107900,+108000,-104100,-106300,-1600,-1.48,2359607,250669,0.01,+53436,+105254,--17415,--144028,--687968,+78.04,+78.04,+78.04,--17415,+105254,+53436,0.01
20250609,-106100,+110700,-105700,+110700,+4400,+4.14,2084938,227945,0.00,--161099,--99486,+293608,+602876,--278092,+78.11,+78.11,+78.11,+293608,--99486,--161099,0.00
20250610,+110800,+114800,-108400,+110900,+200,+0.18,2263281,252998,0.02,--81399,--18640,+91022,+82245,--538973,+78.14,+78.14,+78.14,+91022,--18640,--81399,0.02
20250611,-110600,-110600,-106400,-107200,-3700,-3.34,1666674,179550,0.01,+209410,+10712,--243421,--248328,--92755,+78.07,+78.07,+78.07,--243421,+10712,+209410,0.01
20250612,+107600,+108100,-105000,-105900,-1300,-1.21,2261184,240086,0.01,+170280,--487165,+319733,+225246,+445269,+78.16,+78.16,+78.16,+319733,--487165,+170280,0.01
20250613,105900,+107200,-104700,+106000,+100,+0.09,1482722,156801,0.03,+5728,+36973,--212084,--75924,+99644,+78.10,+78.10,+78.10,--212084,+36973,+5728,0.03
20250616,+106200,+108100,-104800,+107800,+1800,+1.70,1036382,110493,0.03,--150867,+122341,+37453,+468,+56637,+78.11,+78.11,+78.11,+37453,+122341,--150867,0.03
20250617,-106800,+109300,-106200,-107100,-700,-0.65,1053976,113168,0.03,--29066,--133200,+177903,+50873,+195615,+78.16,+78.16,+78.16,+177903,--133200,--29066,0.03
20250618,-106100,+107800,-105500,-107000,-100,-0.09,1083459,115820,0.03,--31247,--140720,--157654,+395551,+200218,+78.12,+78.12,+78.12,--157654,--140720,--31247,0.03
20250619,+107900,+109000,-105300,-106700,-300,-0.28,1317751,140206,0.03,+37775,--192752,+36469,+169084,--59315,+78.12,+78.12,+78.12,+36469,--192752,+37775,0.03
20250620,+107500,+108500,-106500,-106500,-200,-0.19,3095365,330586,0.02,--47829,--109211,+115581,+1003422,--328713,+78.16,+78.16,+78.16,+115581,--109211,--47829,0.02
20250623,+107100,+108200,-105600,+107600,+1100,+1.03,1348050,144536,0.03,--54118,--174866,+159784,+261186,+15219,+78.20,+78.20,+78.20,+159784,--174866,--54118,0.03
20250624,+109400,+113200,+108700,+112300,+4700,+4.37,1406979,156993,0.02,--159228,--19981,+231160,+304357,--60366,+78.26,+78.26,+78.26,+231160,--19981,--159228,0.02
20250625,+113000,+113200,-108800,-109500,-2800,-2.49,1685148,185120,0.03,+232721,+49437,--310703,--443639,+165085,+78.18,+78.18,+78.18,--310703,+49437,+232721,0.03
20250626,+111200,+111300,-108100,+109900,+400,+0.37,824688,90196,0.02,+12312,+50952,+37906,+14478,+19921,+78.19,+78.19,+78.19,+37906,+50952,+12312,0.02
20250627,+110000,+112300,-109500,+110600,+700,+0.64,1045704,115862,0.02,--101255,--20515,+146869,+160306,+23189,+78.22,+78.22,+78.22,+146869,--20515,--101255,0.02
20250630,+111500,+113200,-109500,+110900,+300,+0.27,1265461,140980,0.02,--102382,+187559,--139646,+41205,--88136,+78.19,+78.19,+78.19,--139646,+187559,--102382,0.02
20250701,-109800,+112700,-109800,-110800,-100,-0.09,1391114,154940,0.02,+78302,+166774,--663323,--363415,+84821,+78.01,+78.01,+78.01,--663323,+166774,+78302,0.02
20250702,+111200,+113500,-110100,+113500,+2700,+2.44,1583370,177500,0.02,--126774,+126691,+8176,+12856,+322869,+78.02,+78.02,+78.02,+8176,+126691,--126774,0.02
20250703,+115000,+116900,-113400,+116900,+3400,+3.00,1495856,172355,0.02,--115475,+111567,+92197,+194441,--100705,+78.04,+78.04,+78.04,+92197,+111567,--115475,0.02
20250704,116900,+117900,-111300,-112100,-4800,-4.11,1003310,114083,0.02,+172096,+63365,--268803,--169246,--220100,+77.97,+77.97,+77.97,--268803,+63365,+172096,0.02
20250707,112100,+114500,-110900,+114400,+2300,+2.05,1096768,124586,0.01,--35977,+168944,--127643,--124561,+151418,+77.94,+77.94,+77.94,--127643,+168944,--35977,0.01
20250708,-114100,+122000,-113700,+122000,+7600,+6.64,1777942,213041,0.01,--280079,+73928,+232247,+171677,+260106,+78.00,+78.00,+78.00,+232247,+73928,--280079,0.01
20250709,-119600,-120000,-116500,-118400,-3600,-2.95,1947529,230014,0.01,+307826,--6122,--349221,--134608,--121326,+77.91,+77.91,+77.91,--349221,--6122,+307826,0.01
20250710,-118000,+118600,-116200,-116800,-1600,-1.35,1638402,191729,0.02,+232656,--84521,--122563,--62496,+273626,+77.87,+77.87,+77.87,--122563,--84521,+232656,0.02
20250711,116800,+118300,116800,+117300,+500,+0.43,981697,115270,0.02,--9127,+1069,+17209,--45498,+102140,+77.88,+77.88,+77.88,+17209,+1069,--9127,0.02
20250714,+118000,+119200,+117500,+118500,+1200,+1.02,857015,101561,0.03,--51433,+92091,+27014,--92537,+213025,+77.89,+77.89,+77.89,+27014,+92091,--51433,0.03
20250715,-116700,+120000,-116000,+119600,+1100,+0.93,986461,116547,0.03,--72218,+55125,+69059,--72802,+105719,+77.90,+77.90,+77.90,+69059,+55125,--72218,0.03
20250716,-117500,-117900,-113300,-113600,-6000,-5.02,1684384,193218,0.03,+588079,--125916,--510079,--453151,--97974,+77.77,+77.77,+77.77,--510079,--125916,+588079,0.03
20250717,-112800,+115100,-112600,+114800,+1200,+1.06,1249850,142548,0.03,--42660,+79897,--23694,--75660,+486757,+77.76,+77.76,+77.76,--23694,+79897,--42660,0.03
20250718,+115000,+115500,-112300,-113400,-1400,-1.22,627930,71408,0.03,+13506,+32519,--69507,--52642,+94885,+77.75,+77.75,+77.75,--69507,+32519,+13506,0.03
20250721,+115400,+115600,+114100,+115000,+1600,+1.41,739614,84967,0.03,--100924,--118599,+227116,+290305,+320405,+77.80,+77.80,+77.80,+227116,--118599,--100924,0.03
