date,open_pric,high_pric,low_pric,close_pric,pred_rt,flu_rt,trde_qty,amt_mn,crd_rt,ind,orgn,for_qty,frgn,prm,for_rt,for_poss,for_wght,for_netprps,orgn_netprps,ind_netprps,crd_remn_rt
20241202,+22550,+23500,+22500,+23350,+1000,+4.47,1647647,38275,0.22,--840823,+456949,+361471,+176247,+395800,+16.81,+16.81,+16.81,+361471,+456949,--840823,0.22
20241203,+23600,+23700,-23200,+23450,+100,+0.43,845605,19796,0.22,--215951,+200696,+33054,+65843,+101763,+16.81,+16.81,+16.81,+33054,+200696,--215951,0.22
20241204,-23250,+24950,-22750,+24000,+550,+2.35,3600576,86374,0.20,--319916,+430736,--138886,+58351,--95772,+16.79,+16.79,+16.79,--138886,+430736,--319916,0.20
20241205,-23600,-23600,-22400,-22550,-1450,-6.04,1198521,27279,0.20,+41471,+40825,--46487,--11348,--31646,+16.77,+16.77,+16.77,--46487,+40825,+41471,0.20
20241206,+22650,+24050,-22050,+23650,+1100,+4.88,2267589,52781,0.21,--491483,+464797,+14360,+45539,+77433,+16.77,+16.77,+16.77,+14360,+464797,--491483,0.21
20241209,-23150,+23750,-22650,-22700,-950,-4.02,1219518,28134,0.22,--211113,+343909,--284118,--84850,--45102,+16.71,+16.71,+16.71,--284118,+343909,--211113,0.22
20241210,+22950,+23400,+22850,+23150,+450,+1.98,628631,14530,0.20,+6963,+95645,--97550,+19416,--109403,+16.69,+16.69,+16.69,--97550,+95645,+6963,0.20
20241211,+23250,+24150,23150,+24150,+1000,+4.32,1195907,28583,0.20,--329685,+234119,+111606,--74114,+154906,+16.72,+16.72,+16.72,+111606,+234119,--329685,0.20
20241212,+24250,+24250,-23300,-23700,-450,-1.86,1341360,31716,0.20,+285019,--128789,--153283,--3236,--117290,+16.68,+16.68,+16.68,--153283,--128789,+285019,0.20
20241213,-23550,+24750,-23400,+24500,+800,+3.38,1320301,32144,0.20,--431516,+123302,+171002,+200901,+317999,+16.72,+16.72,+16.72,+171002,+123302,--431516,0.20
20241216,+25050,+25100,-23750,-24050,-450,-1.84,955459,23070,0.20,+114338,--72961,--38603,+92101,--43244,+16.71,+16.71,+16.71,--38603,--72961,+114338,0.20
20241217,-23900,+24100,-23100,-23350,-700,-2.91,596007,13965,0.20,+21806,+33536,--58407,--67213,--30089,+16.69,+16.69,+16.69,--58407,+33536,+21806,0.20
20241218,+23400,+23750,-23300,+23750,+400,+1.71,388582,9166,0.20,--91350,+25183,+70086,+68728,+67243,+16.71,+16.71,+16.71,+70086,+25183,--91350,0.20
20241219,-23000,-23100,-22550,-22600,-1150,-4.84,712244,16199,0.21,+294104,--142674,--1414766,--67056,--208916,+16.41,+16.41,+16.41,--1414766,--142674,+294104,0.21
20241220,-22400,+22700,-22100,-22100,-500,-2.21,616840,13743,0.21,+43821,--51193,--24734,--99148,--45678,+16.40,+16.40,+16.40,--24734,--51193,+43821,0.21
20241223,+22350,+22550,-21750,+22500,+400,+1.81,415660,9252,0.21,--44798,+48390,--995,--10591,+7775,+16.40,+16.40,+16.40,--995,+48390,--44798,0.21
20241224,-22450,+22650,-22100,-22150,-350,-1.56,273805,6110,0.20,+49778,--23637,--24253,--9827,--7407,+16.40,+16.40,+16.40,--24253,--23637,+49778,0.20
20241226,+22250,+22300,-21800,-21800,-350,-1.58,322607,7069,0.20,+54375,--37359,--15970,--1395,--39656,+16.39,+16.39,+16.39,--15970,--37359,+54375,0.20
20241227,-21650,+22050,-21400,-21600,-200,-0.92,398812,8631,0.20,+22107,--8068,--19189,+26467,+26996,+16.39,+16.39,+16.39,--19189,--8068,+22107,0.20
20241230,-21550,+21700,-21050,-21050,-550,-2.55,591590,12571,0.20,+210770,--153446,+360631,--35049,+4947,+16.47,+16.47,+16.47,+360631,--153446,+210770,0.20
20250102,+21150,+21250,-20850,-20950,-100,-0.48,402178,8435,0.20,+125225,--86128,--52307,--11476,--70827,+16.45,+16.45,+16.45,--52307,--86128,+125225,0.20
20250103,-20900,+21900,-20900,+21450,+500,+2.39,566429,12223,0.20,--133018,+82185,+36276,+19733,+38802,+16.46,+16.46,+16.46,+36276,+82185,--133018,0.20
20250106,+21500,+21950,-21250,+21750,+300,+1.40,448975,9749,0.20,--8646,+57466,--52366,--39659,--67880,+16.45,+16.45,+16.45,--52366,+57466,--8646,0.20
20250107,21750,+22050,-21400,-21400,-350,-1.61,545817,11829,0.20,+198588,--52722,--148429,--116814,--210401,+16.42,+16.42,+16.42,--148429,--52722,+198588,0.20
20250108,-21250,+22000,-21250,+21650,+250,+1.17,422301,9186,0.20,--14810,--1734,+215885,+9331,+46967,+16.47,+16.47,+16.47,+215885,--1734,--14810,0.20
