date,open_pric,high_pric,low_pric,close_pric,pred_rt,flu_rt,trde_qty,amt_mn,crd_rt,ind,orgn,for_qty,frgn,prm,for_rt,for_poss,for_wght,for_netprps,orgn_netprps,ind_netprps,crd_remn_rt
20241202,+162200,+162700,-158600,-158800,-1100,-0.69,3558868,570038,0.30,--44225,+104545,+243365,--334493,+63560,+54.32,+54.32,+54.32,+243365,+104545,--44225,0.30
20241203,+159200,+165100,+159100,+164900,+6100,+3.84,4180365,677103,0.30,--391805,+155783,+206673,+130077,--68864,+54.35,+54.35,+54.35,+206673,+155783,--391805,0.30
20241204,-161300,+168000,-161100,+168000,+3100,+1.88,5701792,941674,0.30,--436558,+266656,+124667,+292861,+217778,+54.37,+54.37,+54.37,+124667,+266656,--436558,0.30
20241205,+170000,+175600,+169300,+173000,+5000,+2.98,4671438,809096,0.29,--979423,+18867,+992161,+1082081,+286109,+54.49,+54.49,+54.49,+992161,+18867,--979423,0.29
20241206,+173500,+173600,-165000,-167100,-5900,-3.41,4434259,744043,0.27,+472989,+615393,--1137393,--852675,--224438,+54.34,+54.34,+54.34,--1137393,+615393,+472989,0.27
20241209,167100,+170600,-165000,+168900,+1800,+1.08,5305672,892261,0.25,--1039566,+270769,+789051,+559018,+185562,+54.45,+54.45,+54.45,+789051,+270769,--1039566,0.25
20241210,-168000,+170400,-167600,+170400,+1500,+0.89,3159112,534512,0.26,+5990,+152798,--154401,--49436,--571845,+54.42,+54.42,+54.42,--154401,+152798,+5990,0.26
20241211,-167400,+171800,-167000,+171800,+1400,+0.82,2281189,386475,0.24,--77353,--228599,+302273,+286445,--79638,+54.46,+54.46,+54.46,+302273,--228599,--77353,0.24
20241212,+176500,+177400,+173500,+176100,+4300,+2.50,4550292,799324,0.24,--578333,+284820,+257520,+256858,--129524,+54.50,+54.50,+54.50,+257520,+284820,--578333,0.24
20241213,-174400,+176400,-173500,-175500,-600,-0.34,3677980,643515,0.24,+173801,+25700,--255284,--1614,--542580,+54.46,+54.46,+54.46,--255284,+25700,+173801,0.24
20241216,+177400,+180400,+177300,+179300,+3800,+2.17,3278975,586615,0.23,--431004,--70986,+455207,+526333,--347516,+54.52,+54.52,+54.52,+455207,--70986,--431004,0.23
