date,open_pric,high_pric,low_pric,close_pric,pred_rt,flu_rt,trde_qty,amt_mn,crd_rt,ind,orgn,for_qty,frgn,prm,for_rt,for_poss,for_wght,for_netprps,orgn_netprps,ind_netprps,crd_remn_rt
20241202,+90100,+90200,-87700,-88200,-1500,-1.67,556888,49262,0.42,+154747,+20360,--175499,--231371,--180519,+33.02,+33.02,+33.02,--175499,+20360,+154747,0.42
20241203,+89100,+89600,88200,+89000,+800,+0.91,354051,31485,0.41,--4935,+18667,--9428,+28334,--17598,+33.02,+33.02,+33.02,--9428,+18667,--4935,0.41
20241204,-87000,-88000,-86600,-87300,-1700,-1.91,544557,47455,0.42,+159853,--39149,--123114,--106872,--62842,+32.94,+32.94,+32.94,--123114,--39149,+159853,0.42
20241205,+87400,+87600,-85800,-86000,-1300,-1.49,397776,34453,0.42,+165986,--39243,--135496,--51337,--102295,+32.85,+32.85,+32.85,--135496,--39243,+165986,0.42
20241206,86000,+86600,-83300,-85100,-900,-1.05,455580,38727,0.43,--17514,+84115,--76941,--96552,+32091,+32.80,+32.80,+32.80,--76941,+84115,--17514,0.43
20241209,-83900,-84400,-82300,-83200,-1900,-2.23,567362,47309,0.43,--88993,+181788,--92430,--94231,--48554,+32.75,+32.75,+32.75,--92430,+181788,--88993,0.43
20241210,-83100,+85000,-82900,+84300,+1100,+1.32,965339,81243,0.42,+94848,+30529,--125347,--188435,--4922,+32.66,+32.66,+32.66,--125347,+30529,+94848,0.42
20241211,84300,+86100,-84000,+85900,+1600,+1.90,273017,23369,0.41,+1713,+3093,--411,--24693,+5623,+32.67,+32.67,+32.67,--411,+3093,+1713,0.41
20241212,+86400,+88200,85900,+87800,+1900,+2.21,634491,55470,0.41,--113173,+29474,+85412,+69606,+211439,+32.72,+32.72,+32.72,+85412,+29474,--113173,0.41
20241213,-87600,+88800,-87600,+88300,+500,+0.57,272310,24045,0.41,--19697,--2590,+10172,+50778,+6300,+32.72,+32.72,+32.72,+10172,--2590,--19697,0.41
20241216,+88800,+88900,-87400,-87800,-500,-0.57,276988,24365,0.41,+16301,+40764,--57965,--23883,--36244,+32.68,+32.68,+32.68,--57965,+40764,+16301,0.41
20241217,-87400,+88100,-86700,-86800,-1000,-1.14,371618,32367,0.41,--17626,+44886,--36397,--43049,--125538,+32.65,+32.65,+32.65,--36397,+44886,--17626,0.41
20241218,+87700,+92300,+87700,+91500,+4700,+5.41,795521,72449,0.41,--368344,+167646,+211821,+182287,+108315,+32.78,+32.78,+32.78,+211821,+167646,--368344,0.41
20241219,-89500,-90400,-88000,-88100,-3400,-3.72,455731,40585,0.41,+178670,--52116,--131816,--33250,--177300,+32.70,+32.70,+32.70,--131816,--52116,+178670,0.41
20241220,-87800,-88000,-85600,-86200,-1900,-2.16,427186,36897,0.38,+156798,--78325,--134239,--23370,--108330,+32.62,+32.62,+32.62,--134239,--78325,+156798,0.38
20241223,+86400,+87300,+86300,+86900,+700,+0.81,259210,22517,0.41,+39599,--21120,--18513,--16296,--21850,+32.60,+32.60,+32.60,--18513,--21120,+39599,0.41
20241224,+87600,+87700,-86700,86900,0,0.00,151067,13152,0.41,+3048,--35126,+138525,+30292,+28706,+32.69,+32.69,+32.69,+138525,--35126,+3048,0.41
20241226,+87000,+87200,-85300,-85700,-1200,-1.38,255019,21955,0.41,+81243,--57448,--7730,--5358,--15218,+32.68,+32.68,+32.68,--7730,--57448,+81243,0.41
20241227,-85000,85700,-83700,-84500,-1200,-1.40,292642,24723,0.41,+74316,--31785,--42323,--45179,--30601,+32.66,+32.66,+32.66,--42323,--31785,+74316,0.41
20241230,-84000,+84900,-83500,-83500,-1000,-1.18,261914,21992,0.41,+104006,--44589,--58918,--59516,--44632,+32.62,+32.62,+32.62,--58918,--44589,+104006,0.41
20250102,83500,+84400,-82700,+84000,+500,+0.60,257663,21526,0.40,+19022,--33186,+13281,--17414,+6268,+32.63,+32.63,+32.63,+13281,--33186,+19022,0.40
20250103,-83900,+85700,-83900,+85100,+1100,+1.31,252319,21484,0.42,+24723,--8198,--18529,--24444,--12875,+32.62,+32.62,+32.62,--18529,--8198,+24723,0.42
20250106,+85900,+85900,-84400,+85400,+300,+0.35,438799,37425,0.42,+90141,--75756,+64786,--34398,+1864,+32.66,+32.66,+32.66,+64786,--75756,+90141,0.42
20250107,+86700,+88500,+85600,+85600,+200,+0.23,753370,65435,0.42,--38767,+119232,--71681,--42865,--32188,+32.61,+32.61,+32.61,--71681,+119232,--38767,0.42
20250108,85600,+88300,-85500,+86800,+1200,+1.40,447480,38899,0.44,--79079,--2658,+80603,+49821,+70315,+32.66,+32.66,+32.66,+80603,--2658,--79079,0.44
20250109,86800,+87500,-85500,-85800,-1000,-1.15,573671,49350,0.44,+116509,--137090,+20447,+95333,+2286,+32.68,+32.68,+32.68,+20447,--137090,+116509,0.44
20250110,-85700,+86300,-85600,85800,0,0.00,344963,29615,0.44,+37477,--34358,--7112,+24132,+6374,+32.67,+32.67,+32.67,--7112,--34358,+37477,0.44
20250113,-85600,-85700,-84000,-84300,-1500,-1.75,464331,39202,0.44,+135847,--75079,--62142,+11596,--205555,+32.63,+32.63,+32.63,--62142,--75079,+135847,0.44
20250114,+84600,+84700,-84100,84300,0,0.00,253992,21441,0.44,+37274,--18400,--16648,--1764,--81942,+32.62,+32.62,+32.62,--16648,--18400,+37274,0.44
