date,open_pric,high_pric,low_pric,close_pric,pred_rt,flu_rt,trde_qty,amt_mn,crd_rt,ind,orgn,for_qty,frgn,prm,for_rt,for_poss,for_wght,for_netprps,orgn_netprps,ind_netprps,crd_remn_rt
20241202,+16500,+17140,+16390,+16390,+170,+1.05,1368906,22887,1.65,--251529,+62128,+228978,+111002,+248444,+18.11,+18.11,+18.11,+228978,+62128,--251529,1.65
20241203,+16870,+17480,+16840,+17260,+870,+5.31,1709726,29336,1.71,--443505,+179737,+289368,+260550,+245268,+18.28,+18.28,+18.28,+289368,+179737,--443505,1.71
20241204,-16900,+17900,-16820,+17510,+250,+1.45,2373070,41452,1.68,--38124,+247978,--167560,--160781,--323138,+18.18,+18.18,+18.18,--167560,+247978,--38124,1.68
20241205,-17350,-17380,-16150,-16150,-1360,-7.77,2265204,37516,1.65,+988186,--105549,--1098830,--381738,--898527,+17.54,+17.54,+17.54,--1098830,--105549,+988186,1.65
20241206,+16160,+16530,-15510,-15890,-260,-1.61,1723986,27532,1.65,+167860,--16401,--512595,--187985,--113319,+17.24,+17.24,+17.24,--512595,--16401,+167860,1.65
20241209,-15400,-15540,-14860,-14860,-1030,-6.48,1784306,26916,1.73,+226916,--133994,--104011,+25976,--95481,+17.18,+17.18,+17.18,--104011,--133994,+226916,1.73
20241210,+15040,+16460,+15040,+16330,+1470,+9.89,2016305,32256,1.72,--784023,+155499,+642791,+277453,+666424,+17.56,+17.56,+17.56,+642791,+155499,--784023,1.72
20241211,+16350,+16900,-16210,+16430,+100,+0.61,783522,12964,1.73,+37112,+16435,--54575,--47669,--49204,+17.53,+17.53,+17.53,--54575,+16435,+37112,1.73
20241212,+16820,+16920,-16340,+16760,+330,+2.01,1496768,24976,1.63,+33360,+50293,--81830,+32123,--17356,+17.48,+17.48,+17.48,--81830,+50293,+33360,1.63
20241213,-16740,+17220,-16480,+16850,+90,+0.54,1163003,19608,1.63,+238473,--127406,--115104,--50743,--45929,+17.41,+17.41,+17.41,--115104,--127406,+238473,1.63
20241216,+17350,+17790,16850,+16930,+80,+0.47,1256193,21675,1.62,+211019,--44386,--173825,--21167,--162759,+17.31,+17.31,+17.31,--173825,--44386,+211019,1.62
20241217,+17080,+17290,-16480,-16540,-390,-2.30,953146,15893,1.64,+137647,--96798,--39091,+34597,--43250,+17.29,+17.29,+17.29,--39091,--96798,+137647,1.64
20241218,+16690,+16830,-16350,-16410,-130,-0.79,582207,9596,1.69,+157110,--85408,--69998,--19211,--68665,+17.25,+17.25,+17.25,--69998,--85408,+157110,1.69
20241219,-16080,-16170,-15820,-15980,-430,-2.62,606105,9697,1.69,+168087,--58404,--109815,--42698,--135254,+17.18,+17.18,+17.18,--109815,--58404,+168087,1.69
20241220,-15940,-15970,-15370,-15530,-450,-2.82,898605,14006,1.72,+322261,--169824,--163228,--42037,--122589,+17.09,+17.09,+17.09,--163228,--169824,+322261,1.72
20241223,+15750,+15920,-15450,+15760,+230,+1.48,575510,9037,1.75,--17472,+22676,--745677,--83780,+12313,+16.65,+16.65,+16.65,--745677,+22676,--17472,1.75
20241224,+15900,+16320,+15820,+15840,+80,+0.51,622956,9994,1.75,+21061,--9561,--399342,--11161,--15916,+16.42,+16.42,+16.42,--399342,--9561,+21061,1.75
20241226,+16080,+16520,-15810,+15960,+120,+0.76,1105680,17881,1.74,--18364,+134436,--114318,--43077,--116369,+16.35,+16.35,+16.35,--114318,+134436,--18364,1.74
