date,open_pric,high_pric,low_pric,close_pric,pred_rt,flu_rt,trde_qty,amt_mn,crd_rt,ind,orgn,for_qty,frgn,prm,for_rt,for_poss,for_wght,for_netprps,orgn_netprps,ind_netprps,crd_remn_rt
20250220,-35485,-35530,-35220,-35270,-310,-0.87,8145518,288002,0.09,+50347,--193609,+130163,+50100,0,+30.24,+30.24,+30.24,+130163,--193609,+50347,0.09
20250221,+35350,+35350,-35070,+35310,+40,+0.11,6400775,225779,0.08,--44382,+120151,--51660,--5000,0,+30.34,+30.34,+30.34,--51660,+120151,--44382,0.08
20250224,-35010,-35095,-34860,-35090,-220,-0.62,6901016,241856,0.11,--987,+84502,--108778,+38500,0,+30.22,+30.22,+30.22,--108778,+84502,--987,0.11
20250225,-34660,-35025,-34630,-34905,-185,-0.53,5857816,204360,0.10,+109830,--201651,+455182,--5000,0,+30.11,+30.11,+30.11,+455182,--201651,+109830,0.10
20250226,-34870,+35195,-34725,+35080,+175,+0.50,5199986,182023,0.12,--160804,+88911,+103078,+112700,0,+30.39,+30.39,+30.39,+103078,+88911,--160804,0.12
20250227,+35110,+35130,-34760,-34940,-140,-0.40,6840998,239082,0.12,+99449,--96097,+3011430,0,0,+31.97,+31.97,+31.97,+3011430,--96097,+99449,0.12
20250228,-34380,-34415,-33655,-33780,-1160,-3.32,19442422,658167,0.11,+1279656,--657051,--590823,+34000,0,+31.97,+31.97,+31.97,--590823,--657051,+1279656,0.11
20250304,-33610,+33920,-33440,-33695,-85,-0.25,7227954,243725,0.14,+114937,--171892,--390834,0,0,+31.77,+31.77,+31.77,--390834,--171892,+114937,0.14
20250305,+33940,+34140,-33665,+33950,+255,+0.76,8433469,286126,0.21,--80419,+56784,+23169,0,0,+31.85,+31.85,+31.85,+23169,+56784,--80419,0.21
20250306,+34110,+34390,+34050,+34285,+335,+0.99,7170876,245710,0.22,--235969,--178261,--3089989,0,0,+30.36,+30.36,+30.36,--3089989,--178261,--235969,0.22
20250307,-33970,-34275,-33785,-34125,-160,-0.47,4542551,154995,0.19,+41366,--157940,+106071,+6978,0,+30.71,+30.71,+30.71,+106071,--157940,+41366,0.19
20250310,-33925,+34305,-33885,+34205,+80,+0.23,4776508,163247,0.15,--62346,+14483,+53024,+53000,0,+30.59,+30.59,+30.59,+53024,+14483,--62346,0.15
20250311,-33395,-33915,-33295,-33820,-385,-1.13,7793370,262452,0.16,+322564,--409717,+54044,0,0,+30.52,+30.52,+30.52,+54044,--409717,+322564,0.16
20250312,+33970,+34440,-33805,+34355,+535,+1.58,7072173,242581,0.15,--222805,+9607,+221035,--10,0,+30.64,+30.64,+30.64,+221035,+9607,--222805,0.15
20250313,+34560,+34740,-34160,-34190,-165,-0.48,8755466,301496,0.14,--164001,+313462,--194312,+15000,0,+30.59,+30.59,+30.59,--194312,+313462,--164001,0.14
20250314,+34230,+34480,-34170,+34380,+190,+0.56,6932300,238213,0.14,+16015,--138251,+127421,+20300,0,+30.69,+30.69,+30.69,+127421,--138251,+16015,0.14
20250317,+34640,+35110,+34640,+35050,+670,+1.95,5497062,192572,0.14,--545354,+546773,+27425,0,0,+30.65,+30.65,+30.65,+27425,+546773,--545354,0.14
20250318,+35450,+35580,+35065,+35135,+85,+0.24,6196410,218443,0.16,--142943,+114121,+509792,0,0,+31.44,+31.44,+31.44,+509792,+114121,--142943,0.16
20250319,+35155,+35647,+35155,+35435,+300,+0.85,4697251,166712,0.10,--345101,+434878,--84213,0,0,+31.40,+31.40,+31.40,--84213,+434878,--345101,0.10
20250320,+35695,+35815,+35500,+35675,+240,+0.68,5627694,200921,0.10,--374310,+271976,+1723105,0,0,+32.14,+32.14,+32.14,+1723105,+271976,--374310,0.10
20250321,-35600,+35900,-35525,+35845,+170,+0.48,6252137,223878,0.09,--127431,--87545,+168307,+63100,0,+32.01,+32.01,+32.01,+168307,--87545,--127431,0.09
20250324,-35705,+35935,-35595,-35720,-125,-0.35,6277697,224395,0.07,--7862,--31761,+473442,+20000,0,+32.30,+32.30,+32.30,+473442,--31761,--7862,0.07
20250325,+35930,+35940,-35475,-35555,-165,-0.46,6571405,234062,0.07,+31468,--9614,+57928,0,0,+32.31,+32.31,+32.31,+57928,--9614,+31468,0.07
20250326,+35705,+35970,+35580,+35855,+300,+0.84,5126765,183757,0.08,--333411,+333716,+2410699,+30000,0,+33.82,+33.82,+33.82,+2410699,+333716,--333411,0.08
20250327,-35485,-35740,-35385,-35415,-440,-1.23,7191086,255216,0.07,+155176,--164103,+2631578,0,0,+35.10,+35.10,+35.10,+2631578,--164103,+155176,0.07
20250328,-35270,-35270,-34670,-34845,-570,-1.61,9416839,327974,0.06,+540351,--606925,+2291463,+33500,0,+36.58,+36.58,+36.58,+2291463,--606925,+540351,0.06
20250331,-34220,-34220,-33765,-33865,-980,-2.81,10984452,372254,0.09,+1402561,--940295,--32074,+3100,0,+36.68,+36.68,+36.68,--32074,--940295,+1402561,0.09
20250401,+34120,+34480,+33940,+34350,+485,+1.43,9143106,313768,0.13,--178971,+143345,--3194866,0,0,+34.12,+34.12,+34.12,--3194866,+143345,--178971,0.13
20250402,+34395,+34440,-34040,-34180,-170,-0.49,6797136,232444,0.19,+240908,--151604,--2759217,+10000,0,+32.78,+32.78,+32.78,--2759217,--151604,+240908,0.19
20250403,-33150,-33785,-33100,-33755,-425,-1.24,11098090,372952,0.13,+939595,--1030853,--1163296,--5000,0,+31.96,+31.96,+31.96,--1163296,--1030853,+939595,0.13
20250404,-33320,+34015,-33010,-33455,-300,-0.89,20483991,684600,0.15,+1166364,--1296783,--529103,+14000,0,+31.77,+31.77,+31.77,--529103,--1296783,+1166364,0.15
20250407,-31960,-32050,-31400,-31550,-1905,-5.69,25201100,797766,0.17,+2320142,--2382681,+11369,--2103156,0,+31.71,+31.71,+31.71,+11369,--2382681,+2320142,0.17
20250408,+32150,+32200,-31400,-31535,-15,-0.05,19784954,626628,0.19,+917889,--1011494,+85718,--113402,0,+32.00,+32.00,+32.00,+85718,--1011494,+917889,0.19
20250409,-31470,+31565,-30840,-31010,-525,-1.66,17841144,555127,0.28,+1035753,--1234824,+90772,--671791,0,+31.93,+31.93,+31.93,+90772,--1234824,+1035753,0.28
20250410,+32740,+32920,+32370,+32920,+1910,+6.16,11829124,387552,0.35,--1675209,+1634522,--749124,--2500,0,+31.49,+31.49,+31.49,--749124,+1634522,--1675209,0.35
20250411,-32375,-32820,-32260,-32820,-100,-0.30,12284503,400451,0.37,+193698,--145553,--592156,--32000,0,+31.13,+31.13,+31.13,--592156,--145553,+193698,0.37
20250414,+33000,+33230,+32925,+33030,+210,+0.64,5510556,182218,0.20,--183334,+172560,--706588,--19347,0,+30.26,+30.26,+30.26,--706588,+172560,--183334,0.20
20250415,+33075,+33445,+33075,+33355,+325,+0.98,8739314,291413,0.22,--561835,+623982,--91326,--3787,0,+30.41,+30.41,+30.41,--91326,+623982,--561835,0.22
20250416,-33215,-33275,-32820,-32835,-520,-1.56,7035487,231862,0.20,+261035,--202147,--17543,0,0,+29.89,+29.89,+29.89,--17543,--202147,+261035,0.20
20250417,+32925,+33220,+32855,+33160,+325,+0.99,6814121,225584,0.17,--246863,+151197,+58474,+50,0,+30.07,+30.07,+30.07,+58474,+151197,--246863,0.17
20250418,+33215,+33385,-33110,+33385,+225,+0.68,5906332,196888,0.23,--215543,+83449,+134458,+108584,0,+29.91,+29.91,+29.91,+134458,+83449,--215543,0.23
20250421,+33390,+33585,-33295,+33430,+45,+0.13,4921214,164564,0.17,--104678,+117234,--26092,0,0,+29.58,+29.58,+29.58,--26092,+117234,--104678,0.17
20250422,-33265,+33490,-33255,-33320,-110,-0.33,5665232,189095,0.16,--96163,+127510,--30238,--62,0,+29.82,+29.82,+29.82,--30238,+127510,--96163,0.16
20250423,+33875,+33965,+33705,+33920,+600,+1.80,6686259,226667,0.16,--510101,+878736,--244697,--50,0,+29.74,+29.74,+29.74,--244697,+878736,--510101,0.16
20250424,+33925,+33970,-33645,-33860,-60,-0.18,6733860,228018,0.15,--70588,+467594,--444159,+9990,0,+30.60,+30.60,+30.60,--444159,+467594,--70588,0.15
20250425,+34230,+34335,+34060,+34175,+315,+0.93,5791540,198180,0.13,--324699,+712423,--685609,+9440,0,+29.90,+29.90,+29.90,--685609,+712423,--324699,0.13
20250428,+34235,+34355,-34140,+34200,+25,+0.07,2920421,100021,0.13,--330899,+717650,--949240,+70401,0,+29.29,+29.29,+29.29,--949240,+717650,--330899,0.13
20250429,+33870,+34185,-33755,+34005,+230,+0.68,7061405,240279,0.12,+72941,--57603,--10046,+25583,0,+29.34,+29.34,+29.34,--10046,--57603,+72941,0.12
20250430,-33970,+34135,-33790,-33935,-70,-0.21,6329504,214866,0.11,--15547,--255794,+265441,+5604,0,+29.49,+29.49,+29.49,+265441,--255794,--15547,0.11
20250502,-33910,+34115,-33690,+33965,+30,+0.09,5644954,191801,0.11,--111702,+263302,--163197,--63623,0,+29.40,+29.40,+29.40,--163197,+263302,--111702,0.11
20250507,+34330,+34400,+34040,+34255,+290,+0.85,6838613,234152,0.11,--14785,+57692,+701516,+8882,0,+29.71,+29.71,+29.71,+701516,+57692,--14785,0.11
20250508,+34310,+34470,34255,+34270,+15,+0.04,6263717,215008,0.10,--71192,+94926,--759559,--109430,0,+29.27,+29.27,+29.27,--759559,+94926,--71192,0.10
20250509,+34335,+34415,-34160,-34265,-5,-0.01,6422377,220258,0.11,--114,--167508,+129968,+20340,0,+29.42,+29.42,+29.42,+129968,--167508,--114,0.11
20250512,+34500,+34750,+34430,+34750,+485,+1.42,6345461,220154,0.11,--453927,+696969,--205458,--194071,0,+29.44,+29.44,+29.44,--205458,+696969,--453927,0.11
20250513,+34900,+35045,34750,+34830,+80,+0.23,8491033,296026,0.12,--112968,+397689,--34657,--177509,0,+29.59,+29.59,+29.59,--34657,+397689,--112968,0.12
20250514,+35145,+35455,+35065,+35295,+465,+1.34,9598145,338928,0.09,--545438,+1097196,--437812,--401450,0,+29.48,+29.48,+29.48,--437812,+1097196,--545438,0.09
20250515,-35200,+35375,-34990,-35035,-260,-0.74,6696380,235268,0.10,+3660,+167734,--90364,--150000,0,+29.57,+29.57,+29.57,--90364,+167734,+3660,0.10
20250516,+35165,+35275,+35070,+35165,+130,+0.37,6437268,226502,0.06,--177392,+169244,+25626,+47933,0,+28.84,+28.84,+28.84,+25626,+169244,--177392,0.06
20250519,-34995,-35030,-34645,-34770,-395,-1.12,7732398,269069,0.06,--30994,+44855,--93236,--490,0,+28.96,+28.96,+28.96,--93236,+44855,--30994,0.06
20250520,+35040,+35125,+34800,+34840,+70,+0.20,6059352,211508,0.07,+56610,--70531,+110382,0,0,+29.22,+29.22,+29.22,+110382,--70531,+56610,0.07
20250521,+35005,+35252,+34995,+35060,+220,+0.63,6282240,220540,0.08,--136171,+157720,--20119,+33000,0,+29.62,+29.62,+29.62,--20119,+157720,--136171,0.08
20250522,-34865,-34900,-34525,-34610,-450,-1.28,4417566,153225,0.09,+212601,--234392,+82814,+1000,0,+29.69,+29.69,+29.69,+82814,--234392,+212601,0.09
20250523,+34705,+34785,34610,+34640,+30,+0.09,5583567,193685,0.07,--67135,+90535,+114884,+24400,0,+29.84,+29.84,+29.84,+114884,+90535,--67135,0.07
20250526,+34725,+35225,+34700,+35190,+550,+1.59,5660635,198812,0.08,--201196,+239872,--8915,0,0,+29.66,+29.66,+29.66,--8915,+239872,--201196,0.08
20250527,-35095,+35330,-35060,+35300,+110,+0.31,6195383,218439,0.09,--54417,+64794,+323646,0,0,+30.09,+30.09,+30.09,+323646,+64794,--54417,0.09
20250528,+35415,+36110,+35360,+35780,+480,+1.36,11074773,396671,0.08,--189773,+616105,--235996,0,0,+30.01,+30.01,+30.01,--235996,+616105,--189773,0.08
20250529,+36185,+36515,+36040,+36490,+710,+1.98,13905925,506270,0.09,--297123,+3228345,--213009,+37000,0,+29.93,+29.93,+29.93,--213009,+3228345,--297123,0.09
20250530,-36355,-36460,-36080,-36140,-350,-0.96,7705176,279117,0.09,+517546,--630538,+85240,+42341,0,+30.05,+30.05,+30.05,+85240,--630538,+517546,0.09
20250602,-36040,+36480,-35950,-36125,-15,-0.04,7397312,267581,0.07,+425405,--457655,--22613,+14210,0,+30.11,+30.11,+30.11,--22613,--457655,+425405,0.07
20250604,+36615,+37170,+36610,+37140,+1015,+2.81,10197246,377868,0.10,--272142,+340686,+29552,+29540,0,+30.12,+30.12,+30.12,+29552,+340686,--272142,0.10
20250605,+37430,+38180,+37400,+37790,+650,+1.75,12933073,489197,0.10,+333438,--292966,--317479,--17000,0,+29.89,+29.89,+29.89,--317479,--292966,+333438,0.10
20250609,+38380,+38695,+38290,+38445,+655,+1.73,12580883,484121,0.07,+1359802,--1623932,+20851,+22500,0,+30.48,+30.48,+30.48,+20851,--1623932,+1359802,0.07
20250610,+38705,+38890,-38335,+38670,+225,+0.59,9797525,378912,0.07,+377992,--449530,--66940,--620,0,+30.73,+30.73,+30.73,--66940,--449530,+377992,0.07
20250611,+38865,+39190,+38795,+39125,+455,+1.18,6636335,258931,0.09,+559210,--715486,+147770,+27400,0,+31.19,+31.19,+31.19,+147770,--715486,+559210,0.09
20250612,+39150,+39470,-39120,+39195,+70,+0.18,10534356,413663,0.07,+817628,--739749,--111290,--25000,0,+31.43,+31.43,+31.43,--111290,--739749,+817628,0.07
20250613,+39345,+39385,-38660,-38865,-330,-0.84,8973193,349019,0.10,--150217,+314094,--1126,+19600,0,+31.43,+31.43,+31.43,--1126,+314094,--150217,0.10
20250616,+39000,+39615,-38745,+39575,+710,+1.83,10145212,398400,0.11,--264565,+239490,--140469,--2181,0,+31.34,+31.34,+31.34,--140469,+239490,--264565,0.11
20250617,+39720,+40415,-39420,+39680,+105,+0.27,13232197,527076,0.10,+688626,--723383,+65787,+21300,0,+31.44,+31.44,+31.44,+65787,--723383,+688626,0.10
20250618,-39405,+40175,-39380,+40015,+335,+0.84,12608824,503374,0.07,--268002,+73543,+8870,0,0,+31.84,+31.84,+31.84,+8870,+73543,--268002,0.07
20250619,+40275,+40395,-39755,+40080,+65,+0.16,11440487,457880,0.11,+376825,--533394,+112405,+14980,0,+32.21,+32.21,+32.21,+112405,--533394,+376825,0.11
20250620,+40245,+40665,-40040,+40640,+560,+1.40,11672070,472883,0.09,--50935,--178721,+88376,+24700,0,+31.90,+31.90,+31.90,+88376,--178721,--50935,0.09
20250623,-40260,+40660,-39885,-40600,-40,-0.10,12359663,498913,0.12,+288157,--343288,--7554,+14000,0,+32.15,+32.15,+32.15,--7554,--343288,+288157,0.12
20250624,+41225,+41970,+41225,+41940,+1340,+3.30,13522365,564771,0.09,+394643,--240108,+292820,0,0,+32.27,+32.27,+32.27,+292820,--240108,+394643,0.09
20250625,+42225,+42380,-41705,+42070,+130,+0.31,14993820,630451,0.08,+805273,--832900,--255979,+43100,0,+32.06,+32.06,+32.06,--255979,--832900,+805273,0.08
20250626,42070,+42175,-41150,-41690,-380,-0.90,13922735,579514,0.10,+325871,--248513,+17699,+9843,0,+32.41,+32.41,+32.41,+17699,--248513,+325871,0.10
20250627,+41695,+41950,-41295,-41435,-255,-0.61,10455566,434810,0.11,+255715,--316187,+576748,+13810,0,+32.43,+32.43,+32.43,+576748,--316187,+255715,0.11
20250630,+41690,+41945,+41540,+41700,+265,+0.64,9792586,408854,0.11,+79891,--259946,+4869,+4000,0,+33.10,+33.10,+33.10,+4869,--259946,+79891,0.11
20250701,+41890,+42555,+41820,+41820,+120,+0.29,10688575,450465,0.12,+629280,--581204,+42218,--10000,0,+33.53,+33.53,+33.53,+42218,--581204,+629280,0.12
20250702,-41725,+41890,-41145,-41660,-160,-0.38,12092466,501922,0.11,+768724,--695937,--47641,+42500,0,+34.03,+34.03,+34.03,--47641,--695937,+768724,0.11
20250703,+41950,+42310,+41805,+42305,+645,+1.55,12124433,511601,0.13,--32905,--221458,+248828,+305500,0,+33.90,+33.90,+33.90,+248828,--221458,--32905,0.13
20250704,+42475,+42490,-41485,-41490,-815,-1.93,13216547,551764,0.17,+1440818,--1671699,+127150,+89500,0,+33.81,+33.81,+33.81,+127150,--1671699,+1440818,0.17
20250707,-41280,+41715,-41105,+41555,+65,+0.16,11472294,476425,0.15,--3397,--64006,--499352,--57500,0,+33.42,+33.42,+33.42,--499352,--64006,--3397,0.15
20250708,+41685,+42390,+41650,+42325,+770,+1.85,12388990,523027,0.23,--847802,+862228,--18327,0,0,+33.55,+33.55,+33.55,--18327,+862228,--847802,0.23
20250709,+42340,+42540,-42135,+42450,+125,+0.30,10021593,424685,0.19,--41053,+53134,--13128,--2000,0,+33.53,+33.53,+33.53,--13128,+53134,--41053,0.19
20250710,+42570,+43035,-42385,+43000,+550,+1.30,12995128,557054,0.16,+6356,--145487,+1827,+44708,0,+33.38,+33.38,+33.38,+1827,--145487,+6356,0.16
20250711,+43085,+43645,-42955,+43025,+25,+0.06,13469702,581509,0.15,+627701,--669395,+19539,--2000,0,+33.68,+33.68,+33.68,+19539,--669395,+627701,0.15
20250714,-42985,+43495,-42930,+43425,+400,+0.93,9855981,427305,0.12,+369860,--386119,--8679,--11500,0,+33.48,+33.48,+33.48,--8679,--386119,+369860,0.12
20250715,-43310,+43715,-43145,+43710,+285,+0.66,12530728,545321,0.14,+515038,--604599,--440113,--15000,0,+33.60,+33.60,+33.60,--440113,--604599,+515038,0.14
20250716,-43615,-43620,-43150,-43300,-410,-0.94,10089303,437418,0.15,+895346,--959624,+24610,0,0,+33.20,+33.20,+33.20,+24610,--959624,+895346,0.15
20250717,+43445,+43485,-42810,+43385,+85,+0.20,10528819,454902,0.15,+302952,--324945,+19254,0,0,+33.43,+33.43,+33.43,+19254,--324945,+302952,0.15
20250718,+43470,+43630,-43105,-43340,-45,-0.10,9757191,422908,0.17,+143557,--92318,+249,+54936,0,+32.91,+32.91,+32.91,+249,--92318,+143557,0.17
20250721,-43315,+43760,-43310,+43690,+350,+0.81,8552783,373444,0.15,--221758,+201837,+7603,0,0,+33.38,+33.38,+33.38,+7603,+201837,--221758,0.15
20250722,-43660,+43820,-42890,-43090,-600,-1.37,12362878,534051,0.15,+928692,--788489,--3888,0,0,+33.55,+33.55,+33.55,--3888,--788489,+928692,0.15
20250723,+43390,+43485,-42700,+43245,+155,+0.36,10985826,474315,0.14,--83055,+101659,+11573,--345224,0,+33.60,+33.60,+33.60,+11573,+101659,--83055,0.14
20250724,+43500,+43985,-43165,-43200,-45,-0.10,13290719,577384,0.18,--124690,+139349,--37393,--256569,0,+33.59,+33.59,+33.59,--37393,+139349,--124690,0.18
