date,open_pric,high_pric,low_pric,close_pric,pred_rt,flu_rt,trde_qty,amt_mn,crd_rt,ind,orgn,for_qty,frgn,prm,for_rt,for_poss,for_wght,for_netprps,orgn_netprps,ind_netprps,crd_remn_rt
20241202,+125400,+125400,-119700,-120900,-900,-0.74,315099,38182,0.00,+6050,+86144,--91672,--94951,--45829,+44.39,+44.39,+44.39,--91672,+86144,+6050,0.00
20241203,+122100,+124700,+121100,+122900,+2000,+1.65,274542,33740,0.02,--18814,+12294,+11534,+36939,--40867,+44.40,+44.40,+44.40,+11534,+12294,--18814,0.02
20241204,-122700,+125000,-121200,+123400,+500,+0.41,267948,33211,0.02,--46257,+91938,--46331,+531,--80418,+44.37,+44.37,+44.37,--46331,+91938,--46257,0.02
20241205,+123500,+126000,-120900,-122000,-1400,-1.13,164571,20196,0.02,+4578,--4970,--114079,--9018,--3141,+44.27,+44.27,+44.27,--114079,--4970,+4578,0.02
20241206,+122900,+122900,-117600,-118100,-3900,-3.20,198518,23688,0.01,--7138,+39858,--46833,--34623,+7012,+44.23,+44.23,+44.23,--46833,+39858,--7138,0.01
20241209,+119000,+120000,-116900,+119200,+1100,+0.93,202230,24082,0.01,--22394,+79924,--56810,--10601,--34694,+44.18,+44.18,+44.18,--56810,+79924,--22394,0.01
20241210,+120400,+122300,-116500,-117100,-2100,-1.76,270126,31923,0.00,+10050,+58319,--68387,+10257,+23079,+44.12,+44.12,+44.12,--68387,+58319,+10050,0.00
20241211,-116300,+117900,-115900,-116300,-800,-0.68,209944,24459,0.00,+16979,+5310,--22528,+11477,+44046,+44.11,+44.11,+44.11,--22528,+5310,+16979,0.00
20241212,+116900,+117500,-115100,-116000,-300,-0.26,446774,51888,0.00,+4589,--158289,+152206,+92010,+85648,+44.23,+44.23,+44.23,+152206,--158289,+4589,0.00
20241213,-115100,-115500,-111700,-114900,-1100,-0.95,282729,32167,0.00,+25334,+3646,--36279,--54285,+17958,+44.19,+44.19,+44.19,--36279,+3646,+25334,0.00
20241216,-114400,+115500,-113300,-113900,-1000,-0.87,153066,17446,0.00,+15248,+2286,--17418,--38450,+2421,+44.18,+44.18,+44.18,--17418,+2286,+15248,0.00
20241217,-112700,-113600,-108500,-110300,-3600,-3.16,386779,42629,0.00,+56409,--71264,+4141,--23451,--36817,+44.65,+44.65,+44.65,+4141,--71264,+56409,0.00
20241218,110300,+110900,-109200,+110600,+300,+0.27,188852,20815,0.00,+19460,--56636,--37769,+44013,--11873,+44.62,+44.62,+44.62,--37769,--56636,+19460,0.00
20241219,-109100,+111900,-108600,110600,0,0.00,309181,34236,0.00,+3356,--13271,+9595,+10388,+20181,+44.63,+44.63,+44.63,+9595,--13271,+3356,0.00
20241220,-109200,-109700,-106800,-107600,-3000,-2.71,385864,41607,0.00,+37536,--13180,--35724,--92116,--48992,+44.59,+44.59,+44.59,--35724,--13180,+37536,0.00
20241223,+108300,+110200,+108200,+110100,+2500,+2.32,129000,14148,0.00,--16926,+36512,--84906,--28687,+10014,+44.52,+44.52,+44.52,--84906,+36512,--16926,0.00
20241224,+110500,+110600,-109000,-110000,-100,-0.09,92374,10129,0.00,+9082,+19263,--28153,--12727,+1529,+44.50,+44.50,+44.50,--28153,+19263,+9082,0.00
20241226,+110500,+110600,-108500,-109300,-700,-0.64,110901,12122,0.00,+17409,--23751,+7196,+3500,--1525,+44.51,+44.51,+44.51,+7196,--23751,+17409,0.00
20241227,-108300,-109100,-107000,-107600,-1700,-1.56,99689,10751,0.00,--4295,--11422,--4926,+5626,+21019,+44.50,+44.50,+44.50,--4926,--11422,--4295,0.00
20241230,+108200,+109100,-106800,-107100,-500,-0.46,100000,10790,0.00,+1293,+20593,--20973,--22228,+608,+44.49,+44.49,+44.49,--20973,+20593,+1293,0.00
20250102,-106000,+108000,-106000,107100,0,0.00,98883,10574,0.00,--4512,--12852,+16809,+13663,+15151,+44.50,+44.50,+44.50,+16809,--12852,--4512,0.00
20250103,-105600,+107300,-105000,-105700,-1400,-1.31,204126,21577,0.00,+29171,--25733,--4774,--23273,+19313,+44.50,+44.50,+44.50,--4774,--25733,+29171,0.00
20250106,-104700,-105400,-102500,-104600,-1100,-1.04,270217,28028,0.00,+31332,--81704,+49522,+7878,+40532,+44.54,+44.54,+44.54,+49522,--81704,+31332,0.00
20250107,+105000,+107600,+105000,+106300,+1700,+1.63,196401,20906,0.00,+5463,--11277,+6738,+23035,--10194,+44.54,+44.54,+44.54,+6738,--11277,+5463,0.00
20250108,-105500,+107000,-105500,-106200,-100,-0.09,159411,16943,0.01,+14629,+33369,--47775,--20857,--36554,+44.50,+44.50,+44.50,--47775,+33369,+14629,0.01
20250109,-105500,+109300,-105400,+107300,+1100,+1.04,400617,43290,0.00,+4679,--138260,+132355,+122949,+46045,+44.61,+44.61,+44.61,+132355,--138260,+4679,0.00
20250110,107300,+110200,107300,+109000,+1700,+1.58,304001,33134,0.00,--1958,--8568,+10783,+18838,+11612,+44.62,+44.62,+44.62,+10783,--8568,--1958,0.00
20250113,-108000,+111400,-108000,+109500,+500,+0.46,209595,22973,0.01,+2363,+9579,--12013,+9206,--74701,+44.61,+44.61,+44.61,--12013,+9579,+2363,0.01
20250114,+109900,+109900,-108200,-109000,-500,-0.46,156949,17113,0.01,+9066,--4870,--4221,+11343,--22061,+44.60,+44.60,+44.60,--4221,--4870,+9066,0.01
20250115,109000,+109500,-107200,-108100,-900,-0.83,182422,19707,0.00,+22002,--27877,+5787,--5487,--9182,+44.61,+44.61,+44.61,+5787,--27877,+22002,0.00
20250116,-107800,108100,-106000,-106300,-1800,-1.67,164316,17509,0.00,+42501,--32252,--10421,+4588,--11756,+44.60,+44.60,+44.60,--10421,--32252,+42501,0.00
20250117,+106600,+107300,-105600,-105900,-400,-0.38,177352,18845,0.00,+22549,--4904,--17651,--15214,+14822,+44.59,+44.59,+44.59,--17651,--4904,+22549,0.00
20250120,-105600,+107200,-104400,-104600,-1300,-1.23,94925,9988,0.01,+11747,--10619,--2223,--14081,--3685,+44.59,+44.59,+44.59,--2223,--10619,+11747,0.01
20250121,+105600,+107900,+105300,+105800,+1200,+1.15,171857,18226,0.02,--6403,+7151,+538,+19157,+8881,+44.59,+44.59,+44.59,+538,+7151,--6403,0.02
20250122,+107000,+107200,-104800,-105200,-600,-0.57,101506,10690,0.02,+15650,+2719,--20178,+8497,--36702,+44.57,+44.57,+44.57,--20178,+2719,+15650,0.02
20250123,+106100,+106300,-104200,+105500,+300,+0.29,164961,17392,0.02,+22264,+29518,--50521,+14198,--48974,+44.54,+44.54,+44.54,--50521,+29518,+22264,0.02
20250124,+105800,+107200,+105600,+105900,+400,+0.38,134249,14256,0.02,+15122,+15383,--30790,+12923,--33202,+44.51,+44.51,+44.51,--30790,+15383,+15122,0.02
20250131,+109000,+110800,+108100,+110600,+4700,+4.44,305920,33582,0.02,--99429,+79223,+21840,--11159,--35291,+44.53,+44.53,+44.53,+21840,+79223,--99429,0.02
20250203,-108200,+113900,-108200,+113200,+2600,+2.35,337758,37883,0.01,--22943,+66875,--45098,--16831,--112283,+44.49,+44.49,+44.49,--45098,+66875,--22943,0.01
20250204,-112700,113200,-110400,-110400,-2800,-2.47,303999,33707,0.00,+46510,+29810,--87913,--79478,--95609,+44.42,+44.42,+44.42,--87913,+29810,+46510,0.00
20250205,110400,+113000,110400,+111000,+600,+0.54,162854,18178,0.00,+12231,+7382,--18048,+4917,--32103,+44.40,+44.40,+44.40,--18048,+7382,+12231,0.00
20250206,111000,+113600,111000,+112700,+1700,+1.53,171723,19333,0.00,+9643,+12936,--21543,--16905,--23596,+44.38,+44.38,+44.38,--21543,+12936,+9643,0.00
20250207,-111400,-111400,-106700,-109200,-3500,-3.11,358008,38909,0.00,+98399,+14379,--116314,--82013,--82596,+44.29,+44.29,+44.29,--116314,+14379,+98399,0.00
20250210,+109600,+110800,-108300,-108300,-900,-0.82,163745,17897,0.00,+27748,+12529,--40256,--56608,--15805,+44.26,+44.26,+44.26,--40256,+12529,+27748,0.00
20250211,108300,+109300,-108100,+108500,+200,+0.18,171472,18624,0.00,+15382,+32358,--45164,--76045,+3407,+44.22,+44.22,+44.22,--45164,+32358,+15382,0.00
20250212,+109500,+109500,-106800,-106900,-1600,-1.47,165230,17720,0.00,+25869,+27975,--60792,--59792,--35489,+44.17,+44.17,+44.17,--60792,+27975,+25869,0.00
20250213,+107200,+107600,-104900,-104900,-2000,-1.87,382824,40344,0.00,+78937,+64694,--145634,--129027,--41216,+44.06,+44.06,+44.06,--145634,+64694,+78937,0.00
20250214,+105100,+106800,-104500,+106500,+1600,+1.53,176588,18712,0.00,--10960,+39954,--29007,--29541,--23019,+44.04,+44.04,+44.04,--29007,+39954,--10960,0.00
20250217,+107000,+107400,-105600,+107400,+900,+0.85,152500,16226,0.01,+31565,--18358,--13420,--31500,--16140,+44.02,+44.02,+44.02,--13420,--18358,+31565,0.01
20250218,-106700,107400,-103300,-105000,-2400,-2.23,272611,28561,0.01,+134308,--20642,--114541,--65230,--93961,+43.93,+43.93,+43.93,--114541,--20642,+134308,0.01
20250219,-104200,+106400,-104200,+105900,+900,+0.86,181954,19226,0.01,+14038,+22220,--37151,--49184,--8930,+43.90,+43.90,+43.90,--37151,+22220,+14038,0.01
20250220,-104900,-105600,-104700,-105200,-700,-0.66,182083,19138,0.02,+66106,--5521,--61204,--71870,--68317,+43.85,+43.85,+43.85,--61204,--5521,+66106,0.02
20250221,-105100,105200,-104100,-104100,-1100,-1.05,267203,27946,0.01,+83552,+9547,--131892,--45959,--92215,+43.75,+43.75,+43.75,--131892,+9547,+83552,0.01
20250224,+104400,+104800,-102900,-103500,-600,-0.58,263548,27317,0.02,+91380,--19530,--125345,--107136,--42717,+43.65,+43.65,+43.65,--125345,--19530,+91380,0.02
20250225,-102500,103500,-101200,103500,0,0.00,366891,37539,0.02,+63185,+42509,--124481,--133604,--99225,+43.55,+43.55,+43.55,--124481,+42509,+63185,0.02
20250226,-102500,+104700,-102000,+104100,+600,+0.58,369570,38183,0.02,+19968,+94972,--139358,--187808,--134485,+43.44,+43.44,+43.44,--139358,+94972,+19968,0.02
20250227,-101300,-102400,-99600,-100100,-4000,-3.84,509928,51242,0.03,+159174,--93944,--72053,--34632,--16476,+43.38,+43.38,+43.38,--72053,--93944,+159174,0.03
20250228,-98200,-99900,-97300,-98300,-1800,-1.80,1051878,103643,0.03,+35499,+79821,--115684,--368211,--60557,+43.29,+43.29,+43.29,--115684,+79821,+35499,0.03
