date,open_pric,high_pric,low_pric,close_pric,pred_rt,flu_rt,trde_qty,amt_mn,crd_rt,ind,orgn,for_qty,frgn,prm,for_rt,for_poss,for_wght,for_netprps,orgn_netprps,ind_netprps,crd_remn_rt
20241202,+18110,+18150,-17650,-17650,-310,-1.73,829475,14789,0.23,--99192,+192192,--93307,--90487,+96558,+9.54,+9.54,+9.54,--93307,+192192,--99192,0.23
20241203,+17800,+18400,-17620,+18150,+500,+2.83,1128212,20397,0.24,--249084,+93209,--25875,--178625,+218191,+9.54,+9.54,+9.54,--25875,+93209,--249084,0.24
20241204,-17980,-18050,-17660,-17820,-330,-1.82,895514,15992,0.23,--22342,+208022,--424333,--186183,--125849,+9.49,+9.49,+9.49,--424333,+208022,--22342,0.23
20241205,+17950,+18370,-17790,+18210,+390,+2.19,1153278,20896,0.22,--159446,+208941,--249673,+77614,+33643,+9.46,+9.46,+9.46,--249673,+208941,--159446,0.22
20241206,+18220,+18500,-17750,-18000,-210,-1.15,1158312,20994,0.22,--155021,+332432,--204078,--83028,+49135,+9.43,+9.43,+9.43,--204078,+332432,--155021,0.22
20241209,-17850,-17930,-17400,-17800,-200,-1.11,1097019,19468,0.22,--245089,+541942,--308945,--157266,--56290,+9.40,+9.40,+9.40,--308945,+541942,--245089,0.22
20241210,17800,+18440,17800,+18360,+560,+3.15,1000915,18290,0.22,--354810,+375787,--11030,--27935,+87508,+9.40,+9.40,+9.40,--11030,+375787,--354810,0.22
20241211,18360,+18800,-18250,+18770,+410,+2.23,1263455,23613,0.22,--329912,+261247,+98529,+197618,+194375,+9.41,+9.41,+9.41,+98529,+261247,--329912,0.22
20241212,+18860,+18870,-18550,-18630,-140,-0.75,1833042,34197,0.22,+35696,--262664,+232965,+216287,+245994,+9.43,+9.43,+9.43,+232965,--262664,+35696,0.22
20241213,+18680,+18800,-18370,+18800,+170,+0.91,1133438,21102,0.21,+16829,+5078,--425579,--26327,+204740,+9.38,+9.38,+9.38,--425579,+5078,+16829,0.21
20241216,+18860,+18870,-18250,-18490,-310,-1.65,1144732,21119,0.21,+246143,--28952,--222342,--84330,--114882,+9.36,+9.36,+9.36,--222342,--28952,+246143,0.21
20241217,-18470,-18470,-17810,-18300,-190,-1.03,1030742,18766,0.23,+426,+164909,--163112,--181889,--138396,+9.34,+9.34,+9.34,--163112,+164909,+426,0.23
20241218,+18340,+18420,-18040,-18210,-90,-0.49,752351,13717,0.23,--97755,+126342,--28668,--41090,--14133,+9.33,+9.33,+9.33,--28668,+126342,--97755,0.23
20241219,-17990,-18120,-17760,-17970,-240,-1.32,906440,16307,0.23,+58434,+13680,--396333,--36195,--152365,+9.29,+9.29,+9.29,--396333,+13680,+58434,0.23
20241220,-17890,+18640,-17890,+18400,+430,+2.39,2135651,39033,0.23,--62717,+7824,+63700,--98615,--163222,+9.29,+9.29,+9.29,+63700,+7824,--62717,0.23
20241223,18400,+18410,-17770,-17970,-430,-2.34,1084305,19515,0.24,+366596,+12869,--415860,--123388,--404214,+9.25,+9.25,+9.25,--415860,+12869,+366596,0.24
20241224,+18090,+18370,+18010,+18170,+200,+1.11,771341,14008,0.25,--128068,+97509,+58224,--24320,+84810,+9.25,+9.25,+9.25,+58224,+97509,--128068,0.25
20241226,+18250,+18260,-18010,-18020,-150,-0.83,611163,11058,0.25,+78669,+31852,--101804,--55949,--86681,+9.24,+9.24,+9.24,--101804,+31852,+78669,0.25
20241227,-17840,-17900,-17500,-17530,-490,-2.72,886708,15667,0.25,+319321,--48255,--292534,--15652,--188949,+9.21,+9.21,+9.21,--292534,--48255,+319321,0.25
20241230,+17540,+17880,-17260,+17660,+130,+0.74,645625,11436,0.25,--162284,+108634,+57265,--70894,+61295,+9.21,+9.21,+9.21,+57265,+108634,--162284,0.25
20250102,17660,+17830,-17460,+17700,+40,+0.23,524128,9277,0.25,+3061,+44406,--37293,+92955,--41057,+9.21,+9.21,+9.21,--37293,+44406,+3061,0.25
20250103,+17800,+18490,+17790,+18370,+670,+3.79,1879525,34376,0.25,--700901,+312934,+397249,+309715,+421261,+9.26,+9.26,+9.26,+397249,+312934,--700901,0.25
20250106,+18500,+19000,-18210,+18900,+530,+2.89,2068487,38871,0.25,--804427,+588442,+219172,+138561,+223563,+9.28,+9.28,+9.28,+219172,+588442,--804427,0.25
20250107,-18890,+19200,-18670,-18870,-30,-0.16,1108266,20918,0.23,--91907,--25614,+62104,+36500,+80270,+9.29,+9.29,+9.29,+62104,--25614,--91907,0.23
20250108,-18760,+19360,-18760,+19050,+180,+0.95,1672205,31935,0.23,--343629,+209776,+109105,+107068,+169633,+9.30,+9.30,+9.30,+109105,+209776,--343629,0.23
20250109,+19250,+19880,-18890,-18910,-140,-0.73,3470021,66913,0.23,--18009,--367661,+149993,+6135,+128447,+9.32,+9.32,+9.32,+149993,--367661,--18009,0.23
20250110,-18850,+19170,-18820,-18900,-10,-0.05,1162228,22054,0.23,--238,--33994,+55184,+120143,+21004,+9.32,+9.32,+9.32,+55184,--33994,--238,0.23
20250113,+18920,+18940,-18520,-18580,-320,-1.69,1189406,22198,0.24,+43976,+36656,--198810,--54241,--166912,+9.30,+9.30,+9.30,--198810,+36656,+43976,0.24
20250114,+18600,+18880,-18450,+18610,+30,+0.16,1025132,19146,0.24,--66237,+132022,--26555,--53090,--88749,+9.30,+9.30,+9.30,--26555,+132022,--66237,0.24
20250115,+18740,+19890,+18700,+19800,+1190,+6.39,4866843,95576,0.24,--1771669,+988852,+864450,+385807,+865081,+9.40,+9.40,+9.40,+864450,+988852,--1771669,0.24
20250116,+19920,+19930,-19430,+19820,+20,+0.10,2260451,44486,0.24,+53233,+94806,+475279,+40806,--119569,+9.45,+9.45,+9.45,+475279,+94806,+53233,0.24
20250117,-19810,-19810,-19300,-19430,-390,-1.97,1754617,34189,0.21,+249809,+282513,--503219,--127888,--274564,+9.39,+9.39,+9.39,--503219,+282513,+249809,0.21
20250120,+19700,+19710,-18000,-18000,-1430,-7.36,3805240,70269,0.22,+2084720,--665082,--1431196,--632476,--1423852,+9.23,+9.23,+9.23,--1431196,--665082,+2084720,0.22
20250121,18000,+18280,18000,+18050,+50,+0.28,1482535,26903,0.21,+195237,+108150,--303780,--181428,--244960,+9.20,+9.20,+9.20,--303780,+108150,+195237,0.21
20250122,+18240,+19800,+18090,+19170,+1120,+6.20,5410262,102805,0.25,--235304,+232857,+60099,--101734,--57113,+9.20,+9.20,+9.20,+60099,+232857,--235304,0.25
20250123,-19050,+19340,-18710,-18810,-360,-1.88,2107084,39959,0.26,+81284,--264991,+190769,+230504,+65316,+9.23,+9.23,+9.23,+190769,--264991,+81284,0.26
20250124,+19030,+19170,-18510,-18640,-170,-0.90,1369271,25632,0.26,+166386,--120385,--47208,+68071,--46347,+9.22,+9.22,+9.22,--47208,--120385,+166386,0.26
20250131,+18800,+19050,-18590,+19040,+400,+2.15,2315366,43744,0.26,--767630,+279591,+488852,+514905,+538423,+9.28,+9.28,+9.28,+488852,+279591,--767630,0.26
20250203,-18660,-18660,-18100,-18370,-670,-3.52,1308273,24023,0.26,+231174,--444,--203774,--39710,--276337,+9.25,+9.25,+9.25,--203774,--444,+231174,0.26
20250204,+18470,+18680,-18340,+18460,+90,+0.49,1076572,19880,0.26,+37871,--71380,+5494,+27185,--50063,+9.25,+9.25,+9.25,+5494,--71380,+37871,0.26
20250205,+18490,+18750,-18420,-18420,-40,-0.22,1175783,21798,0.26,--130299,+75314,+255975,--147496,+32502,+9.28,+9.28,+9.28,+255975,+75314,--130299,0.26
20250206,+18580,+18780,+18480,+18700,+280,+1.52,838485,15630,0.26,--238349,+168270,+522922,+63617,+70257,+9.34,+9.34,+9.34,+522922,+168270,--238349,0.26
20250207,-18650,+18950,-18540,-18580,-120,-0.64,873383,16354,0.26,+13699,+43422,--55810,+7401,--92514,+9.33,+9.33,+9.33,--55810,+43422,+13699,0.26
20250210,-18440,+18770,-18210,-18240,-340,-1.83,1109965,20418,0.26,+255574,--105756,--151434,--4635,--169093,+9.32,+9.32,+9.32,--151434,--105756,+255574,0.26
20250211,+18260,+19000,-18230,+18410,+170,+0.93,1829464,33875,0.27,+200297,--141424,--43166,+75578,+12248,+9.31,+9.31,+9.31,--43166,--141424,+200297,0.27
20250212,+18600,+19000,-18290,-18360,-50,-0.27,1910796,35401,0.26,+315809,--305588,--30376,+126988,+34539,+9.31,+9.31,+9.31,--30376,--305588,+315809,0.26
20250213,-18350,18360,-18050,-18110,-250,-1.36,1850313,33560,0.28,+236891,--18376,--188840,--305433,--106378,+9.29,+9.29,+9.29,--188840,--18376,+236891,0.28
20250214,+18310,+18340,-17950,+18320,+210,+1.16,1419919,25817,0.28,--110353,+198156,--70485,--80297,--82176,+9.28,+9.28,+9.28,--70485,+198156,--110353,0.28
20250217,+18370,+18370,-18060,-18100,-220,-1.20,1148596,20824,0.28,+447699,--142223,--393506,--150788,--310366,+9.23,+9.23,+9.23,--393506,--142223,+447699,0.28
20250218,-18090,+18250,-18010,+18180,+80,+0.44,966490,17530,0.28,--91860,+100886,--15927,--36558,--20658,+9.23,+9.23,+9.23,--15927,+100886,--91860,0.28
