date,open_pric,high_pric,low_pric,close_pric,pred_rt,flu_rt,trde_qty,amt_mn,crd_rt,ind,orgn,for_qty,frgn,prm,for_rt,for_poss,for_wght,for_netprps,orgn_netprps,ind_netprps,crd_remn_rt
20241202,+208500,+210500,-203000,-203500,-3000,-1.45,1220401,252829,0.47,--166281,+72639,+152176,+78752,+58114,+46.25,+46.25,+46.25,+152176,+72639,--166281,0.47
20241203,+207500,+210000,+204500,+209000,+5500,+2.70,1101247,229782,0.46,--291899,+88073,+208263,+158634,+95527,+46.38,+46.38,+46.38,+208263,+88073,--291899,0.46
20241204,-205000,209000,-200500,-202500,-6500,-3.11,1758995,358534,0.44,--131484,+26787,+90595,+10740,+159084,+46.44,+46.44,+46.44,+90595,+26787,--131484,0.44
20241205,+204500,+208000,+203000,+204000,+1500,+0.74,1438398,295093,0.43,--108562,+50982,+100032,+75778,+91578,+46.49,+46.49,+46.49,+100032,+50982,--108562,0.43
20241206,204000,+206000,-197300,+204500,+500,+0.25,1336764,270983,0.44,--302008,+115443,+173691,+205342,+312233,+46.60,+46.60,+46.60,+173691,+115443,--302008,0.44
20241209,-200500,-204000,-200500,-201500,-3000,-1.47,1206493,243818,0.43,--351379,+177162,+188906,+170541,+216406,+46.72,+46.72,+46.72,+188906,+177162,--351379,0.43
20241210,+204500,+209000,+203000,+209000,+7500,+3.72,905766,187844,0.42,--204747,+70805,+124841,+110381,+127558,+46.79,+46.79,+46.79,+124841,+70805,--204747,0.42
20241211,209000,+218000,-208500,+218000,+9000,+4.31,1547595,332914,0.39,--339284,+60459,+273588,+368067,+229634,+46.97,+46.97,+46.97,+273588,+60459,--339284,0.39
20241212,+219000,+220000,-206000,-208000,-10000,-4.59,2167932,456428,0.41,+246183,--212515,--38604,--33320,--253034,+46.95,+46.95,+46.95,--38604,--212515,+246183,0.41
20241213,+209000,+212000,-205000,+210000,+2000,+0.96,1102386,230958,0.43,--73261,--30143,+91439,+50498,+90745,+46.99,+46.99,+46.99,+91439,--30143,--73261,0.43
20241216,+213500,+218000,+211500,+214000,+4000,+1.90,945545,202608,0.48,--122195,+38314,+82101,+114644,--95562,+47.05,+47.05,+47.05,+82101,+38314,--122195,0.48
20241217,+214500,+215000,-209000,-209500,-4500,-2.10,895923,189628,0.48,+4571,--21882,+29824,--43387,+73573,+47.05,+47.05,+47.05,+29824,--21882,+4571,0.48
20241218,209500,+215000,209500,+212500,+3000,+1.43,663879,141356,0.47,--124657,+41317,+85671,--2341,+110065,+47.11,+47.11,+47.11,+85671,+41317,--124657,0.47
20241219,-208500,-211500,-207500,-209500,-3000,-1.41,640399,134351,0.47,+18760,--86767,+66558,+85791,--78422,+47.15,+47.15,+47.15,+66558,--86767,+18760,0.47
20241220,+211000,+213000,-208500,+210000,+500,+0.24,775746,163250,0.45,--58665,--10551,+37157,+68724,--13627,+47.17,+47.17,+47.17,+37157,--10551,--58665,0.45
20241223,+212500,+213000,-200000,-201000,-9000,-4.29,1169871,237152,0.47,+110018,--114307,+10986,--32855,+34769,+47.17,+47.17,+47.17,+10986,--114307,+110018,0.47
20241224,-200500,+204000,-200500,+202500,+1500,+0.75,557658,112805,0.45,--127147,--50678,--362237,+155205,--30721,+46.95,+46.95,+46.95,--362237,--50678,--127147,0.45
20241226,202500,+203000,-197000,-199900,-2600,-1.28,645976,129442,0.46,--75589,+38984,+8031,--16353,+50650,+46.95,+46.95,+46.95,+8031,+38984,--75589,0.46
20241227,-198700,+200500,-195500,-197700,-2200,-1.10,689235,136434,0.44,--48071,--61255,+107274,+107019,+130686,+47.02,+47.02,+47.02,+107274,--61255,--48071,0.44
20241230,-196800,+201500,-196400,+198900,+1200,+0.61,577293,114986,0.44,--61644,+5621,+68953,+58536,+94998,+47.06,+47.06,+47.06,+68953,+5621,--61644,0.44
20250102,+199500,+202000,-191700,-193800,-5100,-2.56,698458,136012,0.44,+83846,--56509,--18288,+5883,--66016,+47.05,+47.05,+47.05,--18288,--56509,+83846,0.44
20250103,-193200,+202000,-193200,+200500,+6700,+3.46,798480,159490,0.43,--214085,+109513,+98524,+77981,+20596,+47.11,+47.11,+47.11,+98524,+109513,--214085,0.43
20250106,200500,+208500,200500,+208500,+8000,+3.99,770359,159264,0.44,--203438,+113089,+135279,+121419,+48780,+47.20,+47.20,+47.20,+135279,+113089,--203438,0.44
20250107,+210000,+213000,-207000,-208000,-500,-0.24,603701,126174,0.44,--65587,+771,+57977,+72546,+35556,+47.24,+47.24,+47.24,+57977,+771,--65587,0.44
20250108,-206500,+210000,-206000,-207000,-1000,-0.48,523637,108648,0.42,+25243,--47848,+89697,+48260,+4924,+47.29,+47.29,+47.29,+89697,--47848,+25243,0.42
