date,open_pric,high_pric,low_pric,close_pric,pred_rt,flu_rt,trde_qty,amt_mn,crd_rt,ind,orgn,for_qty,frgn,prm,for_rt,for_poss,for_wght,for_netprps,orgn_netprps,ind_netprps,crd_remn_rt
20241202,+40100,+40400,-38750,-38850,-800,-2.02,271329,10720,1.74,+14576,--2449,--61656,--5560,+539,+7.61,+7.61,+7.61,--61656,--2449,+14576,1.74
20241203,+39150,+39450,-38300,+39000,+150,+0.39,200710,7812,1.71,--16507,+4576,+11678,+21193,--5946,+7.62,+7.62,+7.62,+11678,+4576,--16507,1.71
20241204,-38050,-38850,-37500,-38400,-600,-1.54,263298,10088,1.67,--34790,+3712,+30442,+1329,+33082,+7.67,+7.67,+7.67,+30442,+3712,--34790,1.67
20241205,-38100,-38350,-36300,-36400,-2000,-5.21,518368,19075,1.67,--39101,--18127,+51304,--17837,+45255,+7.75,+7.75,+7.75,+51304,--18127,--39101,1.67
20241206,+36800,+37100,-35850,+36600,+200,+0.55,279846,10205,1.69,--48516,+41741,--6444,--3633,+27705,+7.74,+7.74,+7.74,--6444,+41741,--48516,1.69
20241209,-35900,-36450,-33600,-33700,-2900,-7.92,497222,17124,1.61,+88839,--18259,--75377,--20348,--54247,+7.62,+7.62,+7.62,--75377,--18259,+88839,1.61
20241210,33700,+35850,33700,+35100,+1400,+4.15,246262,8686,1.49,--63647,+25127,+67066,+24783,+39541,+7.73,+7.73,+7.73,+67066,+25127,--63647,1.49
20241211,+35200,+36650,+35200,+36350,+1250,+3.56,185773,6741,1.50,+3223,--8901,+53363,+5050,--13827,+7.81,+7.81,+7.81,+53363,--8901,+3223,1.50
20241212,+36550,+37650,-34600,-35100,-1250,-3.44,533832,18994,1.43,+183475,--171331,--56306,--2703,--84883,+7.72,+7.72,+7.72,--56306,--171331,+183475,1.43
20241213,+35350,+37500,-30000,-30100,-5000,-14.25,3639261,115730,1.43,+657140,--467929,--207076,--76809,--241296,+7.40,+7.40,+7.40,--207076,--467929,+657140,1.43
20241216,-29950,-30000,-28350,-28650,-1450,-4.82,1337564,38555,1.51,+322438,--252468,+37775,--7328,--123131,+7.46,+7.46,+7.46,+37775,--252468,+322438,1.51
20241217,28650,+28800,-27950,-28300,-350,-1.22,639613,18097,1.64,+114317,--77481,--21050,--43319,--22729,+7.43,+7.43,+7.43,--21050,--77481,+114317,1.64
20241218,28300,+28800,-28200,+28750,+450,+1.59,407516,11617,1.72,--40118,+15643,+24321,--11019,+47142,+7.46,+7.46,+7.46,+24321,+15643,--40118,1.72
20241219,-28250,-28350,-27600,-27600,-1150,-4.00,457808,12751,1.71,+202635,--96135,--106475,--7948,--110463,+7.30,+7.30,+7.30,--106475,--96135,+202635,1.71
20241220,+27800,+27900,-27100,-27150,-450,-1.63,289050,7907,1.67,+9594,--8393,+9500,--2138,+534,+7.31,+7.31,+7.31,+9500,--8393,+9594,1.67
20241223,+27400,+27700,-27050,+27550,+400,+1.47,193661,5311,1.75,--54475,+12449,+56071,+12790,+47289,+7.40,+7.40,+7.40,+56071,+12449,--54475,1.75
20241224,+27650,+27900,-27450,27550,0,0.00,179945,4985,1.74,--16999,--249,+17657,+8460,+13072,+7.43,+7.43,+7.43,+17657,--249,--16999,1.74
20241226,+27800,+27950,-27050,-27200,-350,-1.27,165335,4530,1.74,+13759,+3883,--17082,--2627,--12609,+7.40,+7.40,+7.40,--17082,+3883,+13759,1.74
20241227,27200,+27300,-26750,+27250,+50,+0.18,178987,4833,1.71,+24366,--12200,--10872,+8695,--13722,+7.39,+7.39,+7.39,--10872,--12200,+24366,1.71
20241230,27250,+27800,-27000,+27700,+450,+1.65,145412,4008,1.68,--6355,--5501,+11753,+1072,+12246,+7.40,+7.40,+7.40,+11753,--5501,--6355,1.68
