date,open_pric,high_pric,low_pric,close_pric,pred_rt,flu_rt,trde_qty,amt_mn,crd_rt,ind,orgn,for_qty,frgn,prm,for_rt,for_poss,for_wght,for_netprps,orgn_netprps,ind_netprps,crd_remn_rt
20250203,+6630,+6630,-6470,-6470,-130,-1.97,79917,521,0.31,+44483,--26127,--17382,0,--18912,+2.80,+2.80,+2.80,--17382,--26127,+44483,0.31
20250204,+6520,+6580,+6490,+6550,+80,+1.24,12935,85,0.31,+1751,--494,--1888,0,--1688,+2.80,+2.80,+2.80,--1888,--494,+1751,0.31
20250205,6550,+6590,-6470,-6480,-70,-1.07,62809,409,0.30,+8877,--13270,+2264,0,--5449,+2.81,+2.81,+2.81,+2264,--13270,+8877,0.30
20250206,+6520,+6520,-6400,-6470,-10,-0.15,77834,502,0.30,+18130,--17468,--957,+218,--9538,+2.80,+2.80,+2.80,--957,--17468,+18130,0.30
20250207,-6420,6470,-6390,-6390,-80,-1.24,72052,462,0.30,+19986,--23254,+1097,+1854,--10405,+2.81,+2.81,+2.81,+1097,--23254,+19986,0.30
20250210,+6430,+6430,-6320,-6330,-60,-0.94,104056,662,0.33,+19266,--20755,+1323,+494,+2299,+2.81,+2.81,+2.81,+1323,--20755,+19266,0.33
20250211,-6320,-6320,-6120,-6170,-160,-2.53,351313,2170,0.34,+40164,--30298,--11006,--9172,--12816,+2.78,+2.78,+2.78,--11006,--30298,+40164,0.34
20250212,-6110,+6190,-6110,-6160,-10,-0.16,191385,1180,0.37,+20200,--18092,+22487,+3932,+21744,+2.85,+2.85,+2.85,+22487,--18092,+20200,0.37
20250213,6160,+6190,-6130,-6140,-20,-0.32,280117,1726,0.43,+108938,--16016,+64258,+39078,+63407,+3.05,+3.05,+3.05,+64258,--16016,+108938,0.43
20250214,+6170,+6170,-6110,-6120,-20,-0.33,190053,1166,0.40,+111076,--13672,+39823,+7735,+9571,+3.17,+3.17,+3.17,+39823,--13672,+111076,0.40
20250217,+6150,+6270,6120,+6270,+150,+2.45,334148,2074,0.49,--78979,--24100,+103283,+51160,+105631,+3.50,+3.50,+3.50,+103283,--24100,--78979,0.49
20250218,-6240,+6350,-6200,+6330,+60,+0.96,151615,952,0.50,+18881,--14904,--3904,+2033,+1262,+3.49,+3.49,+3.49,--3904,--14904,+18881,0.50
20250219,6330,+6430,-6310,+6380,+50,+0.79,124088,792,0.49,+35984,--14881,--23885,--5496,--19871,+3.41,+3.41,+3.41,--23885,--14881,+35984,0.49
20250220,-6320,+6430,-6310,-6320,-60,-0.94,158993,1010,0.45,--2944,--8658,+11650,+17866,+10777,+3.45,+3.45,+3.45,+11650,--8658,--2944,0.45
20250221,+6330,+6390,+6330,+6350,+30,+0.47,107605,684,0.43,--21831,+765,+20916,+20248,+20579,+3.52,+3.52,+3.52,+20916,+765,--21831,0.43
20250224,6350,+6360,-6310,-6340,-10,-0.16,146412,928,0.44,--9904,--21388,+7191,+7830,+7475,+3.54,+3.54,+3.54,+7191,--21388,--9904,0.44
20250225,-6300,6340,-6270,-6290,-50,-0.79,95393,601,0.43,+18595,--12278,+2864,+2355,+2867,+3.55,+3.55,+3.55,+2864,--12278,+18595,0.43
20250226,6290,+6370,-6260,+6330,+40,+0.64,123319,778,0.43,--51834,--15807,+18614,+15549,+15474,+3.61,+3.61,+3.61,+18614,--15807,--51834,0.43
20250227,+6350,+6360,-6220,-6300,-30,-0.47,106340,668,0.44,+8970,--30107,--4846,+2418,--4308,+3.59,+3.59,+3.59,--4846,--30107,+8970,0.44
20250228,+6310,+6310,-6100,-6110,-190,-3.02,229513,1409,0.43,+95439,--38929,--56729,--32400,--62652,+3.41,+3.41,+3.41,--56729,--38929,+95439,0.43
20250304,+6130,+6150,-6070,+6120,+10,+0.16,88635,542,0.44,+32243,--9998,--22330,--6841,--21442,+3.34,+3.34,+3.34,--22330,--9998,+32243,0.44
20250305,6120,+6170,-6100,+6160,+40,+0.65,67986,417,0.47,--2851,--12990,+12364,+3358,+9777,+3.38,+3.38,+3.38,+12364,--12990,--2851,0.47
20250306,6160,+6300,-6150,+6280,+120,+1.95,72714,454,0.44,--30294,+1398,+29356,+20418,+22224,+3.47,+3.47,+3.47,+29356,+1398,--30294,0.44
20250307,+6300,+6310,-6220,-6250,-30,-0.48,75331,472,0.42,+41225,--15324,--25440,--10281,--24620,+3.39,+3.39,+3.39,--25440,--15324,+41225,0.42
20250310,6250,+6340,-6230,+6320,+70,+1.12,91939,580,0.41,+15984,--30006,+18131,+3390,+17788,+3.45,+3.45,+3.45,+18131,--30006,+15984,0.41
20250311,-6230,-6260,-6210,-6250,-70,-1.11,53927,336,0.41,+33141,--15332,--17851,--8193,--17816,+3.39,+3.39,+3.39,--17851,--15332,+33141,0.41
20250312,6250,+6260,-6150,-6200,-50,-0.80,78921,489,0.42,+61168,--32225,--29099,--18926,--27248,+3.30,+3.30,+3.30,--29099,--32225,+61168,0.42
20250313,+6220,+6220,-6140,6200,0,0.00,49051,303,0.43,+23430,--3464,+67165,--6999,--23934,+3.51,+3.51,+3.51,+67165,--3464,+23430,0.43
20250314,6200,+6220,-6140,+6220,+20,+0.32,56766,349,0.44,+13292,--6525,--6262,--2775,--6203,+3.49,+3.49,+3.49,--6262,--6525,+13292,0.44
20250317,-5840,-5930,-5750,-5790,-430,-6.91,2162400,12627,0.44,+813360,--354746,+2121,+2432,--24166,+3.50,+3.50,+3.50,+2121,--354746,+813360,0.44
20250318,5790,+5820,-5770,+5800,+10,+0.17,333542,1931,0.41,+69939,--12263,--2204,--10939,--254,+3.49,+3.49,+3.49,--2204,--12263,+69939,0.41
20250319,5800,+5840,-5780,-5780,-20,-0.34,436251,2531,0.59,+91482,--133125,+54483,+18321,+44652,+3.13,+3.13,+3.13,+54483,--133125,+91482,0.59
20250320,+5810,+5830,-5770,+5790,+10,+0.17,297201,1723,0.59,+28553,--19036,--20018,--31554,--23032,+3.10,+3.10,+3.10,--20018,--19036,+28553,0.59
20250321,5790,+5810,-5740,-5760,-30,-0.52,358343,2068,0.57,+62719,--26555,+178828,--31701,--28996,+3.39,+3.39,+3.39,+178828,--26555,+62719,0.57
20250324,5760,+5810,5760,+5780,+20,+0.35,137940,798,0.56,+16985,--3291,--18688,--27259,--18423,+3.36,+3.36,+3.36,--18688,--3291,+16985,0.56
20250325,+5790,+5820,-5730,-5740,-40,-0.69,417854,2410,0.52,+158116,--117601,--81089,--104585,--131939,+3.23,+3.23,+3.23,--81089,--117601,+158116,0.52
20250326,5740,+5870,5740,+5850,+110,+1.92,313700,1823,0.52,--127353,--18823,+103877,+28535,+108913,+3.39,+3.39,+3.39,+103877,--18823,--127353,0.52
20250327,5850,+5890,-5820,-5840,-10,-0.17,311984,1829,0.54,--114833,--6637,+18487,--3207,+19463,+3.42,+3.42,+3.42,+18487,--6637,--114833,0.54
20250328,-5780,-5830,-5660,-5700,-140,-2.40,298820,1706,0.53,+149909,+5472,--49737,--91424,--158690,+3.34,+3.34,+3.34,--49737,+5472,+149909,0.53
20250331,-5680,-5680,-5570,-5630,-70,-1.23,221287,1241,0.53,+139647,--57450,--79934,--59914,--83113,+3.21,+3.21,+3.21,--79934,--57450,+139647,0.53
20250401,5630,+5670,-5580,-5610,-20,-0.36,129841,730,0.53,+52817,--6399,--43297,--37325,--48586,+3.14,+3.14,+3.14,--43297,--6399,+52817,0.53
20250402,+5640,+5640,-5430,-5470,-140,-2.50,405636,2235,0.54,+52250,--14911,--45675,--27893,--44819,+3.07,+3.07,+3.07,--45675,--14911,+52250,0.54
20250403,-5410,-5450,-5370,-5400,-70,-1.28,155546,842,0.55,+19058,--19008,--7268,--9609,--6182,+3.06,+3.06,+3.06,--7268,--19008,+19058,0.55
20250404,-5350,+5520,-5330,+5490,+90,+1.67,192016,1045,0.54,--21900,--27759,+47259,+34999,+48709,+3.13,+3.13,+3.13,+47259,--27759,--21900,0.54
20250407,-5410,-5420,-5210,-5220,-270,-4.92,239047,1256,0.54,+40048,--15453,--41525,+4052,--23780,+3.07,+3.07,+3.07,--41525,--15453,+40048,0.54
20250408,+5280,+5320,+5230,+5280,+60,+1.15,93376,492,0.53,--18688,--12781,+79576,+22972,+31507,+3.20,+3.20,+3.20,+79576,--12781,--18688,0.53
20250409,-5250,+5320,-5180,-5250,-30,-0.57,136518,719,0.55,+49623,+1544,--1273,--24533,--50913,+3.19,+3.19,+3.19,--1273,+1544,+49623,0.55
20250410,+5370,+5470,+5370,+5440,+190,+3.62,200387,1088,0.54,--61251,--23858,+83953,+38077,+84954,+3.33,+3.33,+3.33,+83953,--23858,--61251,0.54
20250411,-5390,+5470,-5360,+5450,+10,+0.18,81736,444,0.52,+4468,+4389,--10957,--420,--7461,+3.31,+3.31,+3.31,--10957,+4389,+4468,0.52
20250414,-5440,+5510,-5440,+5500,+50,+0.92,59488,326,0.47,--10023,--15517,+24840,+13968,+24388,+3.35,+3.35,+3.35,+24840,--15517,--10023,0.47
20250415,-5460,+5600,-5460,+5560,+60,+1.09,102912,572,0.48,--36474,+127,+30483,+17360,+30285,+3.40,+3.40,+3.40,+30483,+127,--36474,0.48
20250416,5560,+5570,-5450,-5500,-60,-1.08,144950,796,0.46,--61877,+1097,+60402,+17621,+60701,+3.50,+3.50,+3.50,+60402,+1097,--61877,0.46
20250417,-5490,+5540,-5450,+5540,+40,+0.73,61541,339,0.49,--4306,+163,+2884,+3927,+3100,+3.50,+3.50,+3.50,+2884,+163,--4306,0.49
20250418,-5530,+5610,-5510,+5600,+60,+1.08,137303,767,0.49,--42498,--8642,+49908,+27774,+51130,+3.59,+3.59,+3.59,+49908,--8642,--42498,0.49
20250421,+5630,+5720,5600,+5700,+100,+1.79,344400,1951,0.50,+18751,--61672,+37154,+33384,+37273,+3.65,+3.65,+3.65,+37154,--61672,+18751,0.50
20250422,-5650,+5770,-5650,+5750,+50,+0.88,197258,1130,0.50,--35909,--1880,+35159,+26955,+34738,+3.70,+3.70,+3.70,+35159,--1880,--35909,0.50
20250423,+5780,+5840,-5730,+5820,+70,+1.22,137502,798,0.68,--50465,--1562,+51645,+28988,+54438,+3.79,+3.79,+3.79,+51645,--1562,--50465,0.68
20250424,+5830,+5860,-5780,5820,0,0.00,177071,1035,0.69,+604,--5369,+1353,+6382,--1501,+3.79,+3.79,+3.79,+1353,--5369,+604,0.69
20250425,+5950,+6050,+5910,+6000,+180,+3.09,347545,2078,0.67,--56920,--19377,+64892,+62479,+74820,+3.89,+3.89,+3.89,+64892,--19377,--56920,0.67
20250428,+6020,+6190,-5990,+6150,+150,+2.50,421538,2576,0.65,--67436,+20095,+41316,+41536,+41087,+3.96,+3.96,+3.96,+41316,+20095,--67436,0.65
20250429,+6160,+6380,-6120,+6380,+230,+3.74,411647,2592,0.62,--29259,+16105,+205980,+31954,+28128,+4.29,+4.29,+4.29,+205980,+16105,--29259,0.62
20250430,-6340,+6720,-6340,+6540,+160,+2.51,667004,4390,0.60,--22317,--15056,+40651,+80467,+40654,+4.36,+4.36,+4.36,+40651,--15056,--22317,0.60
20250502,+6590,+6670,-6500,+6590,+50,+0.76,274284,1807,0.60,--36094,+1142,+34913,+31576,+34938,+4.41,+4.41,+4.41,+34913,+1142,--36094,0.60
20250507,+6610,+6640,-6500,-6580,-10,-0.15,233601,1533,0.63,+55856,--21338,--33999,--21474,--32661,+4.36,+4.36,+4.36,--33999,--21338,+55856,0.63
20250508,-6540,+6640,-6450,-6550,-30,-0.46,197199,1284,0.64,--29276,--29855,+63718,+31658,+59026,+4.46,+4.46,+4.46,+63718,--29855,--29276,0.64
20250509,6550,+6570,-6390,-6450,-100,-1.53,173597,1124,0.64,+10591,+185,--25167,+867,--8887,+4.42,+4.42,+4.42,--25167,+185,+10591,0.64
20250512,+6500,+6710,+6480,+6680,+230,+3.57,509649,3381,0.62,--151798,--18633,+469,+13844,+5063,+4.42,+4.42,+4.42,+469,--18633,--151798,0.62
20250513,+6700,+6710,-6530,-6610,-70,-1.05,187146,1235,0.62,+34515,--35422,+825,--369,--5952,+4.42,+4.42,+4.42,+825,--35422,+34515,0.62
20250514,6610,+6710,-6220,-6560,-50,-0.76,697800,4573,0.65,--175214,+40,+290625,+129378,+290903,+4.89,+4.89,+4.89,+290625,+40,--175214,0.65
20250515,6560,+6650,-6500,6560,0,0.00,184541,1217,0.64,+16374,+887,--14265,+19728,--13478,+4.87,+4.87,+4.87,--14265,+887,+16374,0.64
20250516,+6600,+6690,+6590,+6620,+60,+0.91,352955,2348,0.35,--39035,--631,--204478,+54844,+51943,+4.54,+4.54,+4.54,--204478,--631,--39035,0.35
20250519,6620,6620,-6410,-6460,-160,-2.42,235852,1530,0.35,+36053,+577,--82196,--24198,--42104,+4.41,+4.41,+4.41,--82196,+577,+36053,0.35
20250520,+6480,+6610,+6480,+6550,+90,+1.39,118097,773,0.33,+16542,--29654,+6893,+20157,+18761,+4.42,+4.42,+4.42,+6893,--29654,+16542,0.33
20250521,-6520,+6720,-6520,+6710,+160,+2.44,291457,1946,0.33,--108646,+3217,+66840,+40262,+69004,+4.53,+4.53,+4.53,+66840,+3217,--108646,0.33
20250522,-6690,+6720,-6550,-6580,-130,-1.94,181986,1203,0.32,+47570,--590,--58176,--34236,--58393,+4.43,+4.43,+4.43,--58176,--590,+47570,0.32
20250523,+6590,+6730,-6560,+6640,+60,+0.91,182810,1217,0.31,+21502,--1058,--20954,--3096,--21268,+4.40,+4.40,+4.40,--20954,--1058,+21502,0.31
20250526,6640,+6680,-6590,-6620,-20,-0.30,343999,2281,0.31,--25322,--4557,--28032,--15625,--26380,+4.35,+4.35,+4.35,--28032,--4557,--25322,0.31
20250527,-6610,+6630,-6480,-6550,-70,-1.06,219822,1436,0.33,--8892,--21707,--33993,+815,--34861,+4.30,+4.30,+4.30,--33993,--21707,--8892,0.33
20250528,+6590,+6910,+6585,+6760,+210,+3.21,757430,5140,0.38,--221485,--40059,+166768,+127547,+283973,+4.57,+4.57,+4.57,+166768,--40059,--221485,0.38
20250529,+6780,+7210,6760,+7210,+450,+6.66,1262860,8891,0.37,+101541,--40241,+79191,+56305,+75282,+4.70,+4.70,+4.70,+79191,--40241,+101541,0.37
20250530,+7280,+7300,-7020,-7150,-60,-0.83,520705,3721,0.38,+84339,--21425,--74149,--35420,--71948,+4.58,+4.58,+4.58,--74149,--21425,+84339,0.38
20250602,+7160,+7270,-6850,-6970,-180,-2.52,479080,3357,0.57,+135167,--53483,--78402,--40976,--77483,+4.45,+4.45,+4.45,--78402,--53483,+135167,0.57
20250604,+7090,+7570,+7090,+7390,+420,+6.03,1113801,8264,0.59,--101930,+28066,+80143,+101936,+81421,+4.58,+4.58,+4.58,+80143,+28066,--101930,0.59
20250605,+7460,+7480,-7220,-7310,-80,-1.08,499063,3651,0.61,+160370,--45184,--118780,--77545,--120655,+4.39,+4.39,+4.39,--118780,--45184,+160370,0.61
20250609,+7520,+7820,+7480,+7560,+250,+3.42,999300,7671,0.56,+16813,+10680,--28360,--38201,--28886,+4.34,+4.34,+4.34,--28360,+10680,+16813,0.56
20250610,+7620,+7690,-7300,-7390,-170,-2.25,744829,5547,0.61,+85885,--23941,--30145,--44820,--29005,+4.29,+4.29,+4.29,--30145,--23941,+85885,0.61
20250611,+7460,+7470,-7280,+7440,+50,+0.68,450085,3321,0.65,+97455,--31177,--11153,--35881,--69338,+4.27,+4.27,+4.27,--11153,--31177,+97455,0.65
20250612,+7470,+7870,-7400,+7560,+120,+1.61,865315,6585,0.61,--116374,--59481,+180251,+94858,+116525,+4.57,+4.57,+4.57,+180251,--59481,--116374,0.61
20250613,+7670,+7770,-7310,+7570,+10,+0.13,889858,6660,0.63,+166360,--17311,--82596,--35266,--117553,+4.43,+4.43,+4.43,--82596,--17311,+166360,0.63
20250616,-7560,+7670,-7420,+7620,+50,+0.66,615971,4658,0.60,+213622,--19143,--67656,--39629,--68193,+4.32,+4.32,+4.32,--67656,--19143,+213622,0.60
20250617,+7730,+7870,-7410,-7530,-90,-1.18,983289,7523,0.59,+153160,--75717,--3894,--8345,+7491,+4.32,+4.32,+4.32,--3894,--75717,+153160,0.59
20250618,-7510,+7620,-7400,-7490,-40,-0.53,318440,2389,0.61,+48206,+2548,--55854,--15218,--43597,+4.23,+4.23,+4.23,--55854,+2548,+48206,0.61
20250619,+7550,+7640,-7340,-7420,-70,-0.93,336460,2503,0.62,+72611,--10290,--65255,--29697,--64358,+4.12,+4.12,+4.12,--65255,--10290,+72611,0.62
20250620,+7480,+7540,-7310,+7510,+90,+1.21,295755,2196,0.65,--57704,--3915,+57661,+25468,+58479,+4.21,+4.21,+4.21,+57661,--3915,--57704,0.65
20250623,-7490,+7910,-7310,+7860,+350,+4.66,920799,7080,0.67,--57689,+6259,+31523,+52348,+62464,+4.27,+4.27,+4.27,+31523,+6259,--57689,0.67
20250624,+8090,+8320,+7950,+8120,+260,+3.31,885141,7179,0.67,+69373,+7503,--74763,--65912,--71940,+4.14,+4.14,+4.14,--74763,+7503,+69373,0.67
20250625,+8180,+8200,-7980,-8100,-20,-0.25,338119,2723,0.70,+64967,+7017,--71434,--38629,--71714,+4.03,+4.03,+4.03,--71434,+7017,+64967,0.70
20250626,8100,8100,-7720,-7910,-190,-2.35,462925,3629,0.74,+98354,+5372,--156749,--67649,--125963,+3.78,+3.78,+3.78,--156749,+5372,+98354,0.74
20250627,+7940,+8030,-7830,+7990,+80,+1.01,326725,2593,0.72,--64559,--27086,+2345,+1672,+2577,+3.78,+3.78,+3.78,+2345,--27086,--64559,0.72
20250630,+8030,+8110,-7950,+8040,+50,+0.63,279479,2245,0.74,--66234,--5762,--8142,--37783,--17004,+3.77,+3.77,+3.77,--8142,--5762,--66234,0.74
20250701,+8070,+8340,+8070,+8230,+190,+2.36,353747,2918,0.69,--141085,+22566,+50871,+13338,+46057,+3.85,+3.85,+3.85,+50871,+22566,--141085,0.69
20250702,+8340,+8340,-7990,-8070,-160,-1.94,291542,2357,0.71,+128688,--3742,--59189,--35821,--48901,+3.75,+3.75,+3.75,--59189,--3742,+128688,0.71
20250703,+8150,+8360,-8060,+8350,+280,+3.47,353059,2898,0.69,--85701,+5365,+18525,+20282,+23879,+3.78,+3.78,+3.78,+18525,+5365,--85701,0.69
20250704,8350,8350,-8020,-8040,-310,-3.71,251450,2044,0.74,+101032,+5545,--115082,--73750,--107846,+3.60,+3.60,+3.60,--115082,+5545,+101032,0.74
20250707,-7940,+8110,-7940,+8100,+60,+0.75,179494,1443,0.72,--61146,+1903,+61619,+29102,+59237,+3.70,+3.70,+3.70,+61619,+1903,--61146,0.72
20250708,-8020,+8680,-8020,+8630,+530,+6.54,778753,6552,0.72,--503711,+29988,+355998,+141442,+342694,+4.27,+4.27,+4.27,+355998,+29988,--503711,0.72
20250709,+8800,+9520,+8750,+9430,+800,+9.27,1090439,10130,0.73,--201514,+104496,+58025,+88720,+47448,+4.37,+4.37,+4.37,+58025,+104496,--201514,0.73
20250710,+9440,+9790,-9370,+9620,+190,+2.01,625984,6012,0.73,--171515,+72914,+25446,+24209,+27828,+4.41,+4.41,+4.41,+25446,+72914,--171515,0.73
20250711,+9980,+10080,+9830,+9930,+310,+3.22,561557,5580,0.79,--19669,+1213,+22682,+22760,+25289,+4.44,+4.44,+4.44,+22682,+1213,--19669,0.79
20250714,+10000,+10660,9930,+10580,+650,+6.55,696947,7175,0.81,--107384,+35349,+27505,--29723,--12050,+4.49,+4.49,+4.49,+27505,+35349,--107384,0.81
20250715,+10670,+10730,-10220,-10440,-140,-1.32,530694,5496,0.91,+46485,--5456,--172863,--92704,--140274,+4.21,+4.21,+4.21,--172863,--5456,+46485,0.91
20250716,-10310,-10310,-9750,-9910,-530,-5.08,740363,7397,0.97,+67157,--53617,+16695,--17327,--18313,+4.24,+4.24,+4.24,+16695,--53617,+67157,0.97
20250717,+9990,+10040,-9820,-9870,-40,-0.40,259854,2574,1.01,+38302,--5933,--45777,--15733,--33384,+4.16,+4.16,+4.16,--45777,--5933,+38302,1.01
20250718,+9950,+9950,-9440,-9560,-310,-3.14,419275,4006,0.96,--40328,--6048,+50084,+26715,+39684,+4.24,+4.24,+4.24,+50084,--6048,--40328,0.96
20250721,-9490,-9520,-9370,-9500,-60,-0.63,190539,1798,0.98,--39485,+8148,+40499,+35943,+37195,+4.31,+4.31,+4.31,+40499,+8148,--39485,0.98
20250722,+9600,+9660,-9320,-9380,-120,-1.26,323972,3046,0.93,--55050,--48016,+1243,+7719,+5909,+4.31,+4.31,+4.31,+1243,--48016,--55050,0.93
20250723,-9370,+9400,-9040,-9230,-150,-1.60,303234,2787,0.93,--38726,+2917,--4683,--3464,+6457,+4.30,+4.30,+4.30,--4683,+2917,--38726,0.93
20250724,+9290,+9360,-9070,-9100,-130,-1.41,324132,2971,0.92,--89912,+21194,--18184,--11120,--13110,+4.27,+4.27,+4.27,--18184,+21194,--89912,0.92
