date,open_pric,high_pric,low_pric,close_pric,pred_rt,flu_rt,trde_qty,amt_mn,crd_rt,ind,orgn,for_qty,frgn,prm,for_rt,for_poss,for_wght,for_netprps,orgn_netprps,ind_netprps,crd_remn_rt
20241202,+63300,+64400,+62700,+63700,+1300,+2.08,875393,55836,0.10,--218322,+227306,--4289,--8621,--216861,+68.17,+68.17,+68.17,--4289,+227306,--218322,0.10
20241203,+64900,+66200,+64400,+66000,+2300,+3.61,1255678,82505,0.09,--413037,+74110,+344453,+233548,+54809,+68.29,+68.29,+68.29,+344453,+74110,--413037,0.09
20241204,-64000,-64500,-60100,-61600,-4400,-6.67,3959392,244702,0.09,+1530946,--817538,--770595,--430407,--958666,+68.02,+68.02,+68.02,--770595,--817538,+1530946,0.09
20241205,-61200,-61400,-58600,-59600,-2000,-3.25,2396283,143006,0.09,+193589,--440170,+131764,--534262,--347783,+68.06,+68.06,+68.06,+131764,--440170,+193589,0.09
20241206,+59800,+62000,+59700,+60800,+1200,+2.01,2192638,133372,0.12,--313937,+244043,+204399,--105174,--24695,+68.13,+68.13,+68.13,+204399,+244043,--313937,0.12
20241209,-59200,-59800,-56400,-57200,-3600,-5.92,2263732,130348,0.12,+487020,--103352,--379731,--538562,--360092,+68.00,+68.00,+68.00,--379731,--103352,+487020,0.12
20241210,+58400,+58500,-56900,+57300,+100,+0.17,1781040,102074,0.11,+492494,+22776,--419809,--353892,--379543,+67.84,+67.84,+67.84,--419809,+22776,+492494,0.11
20241211,+57500,+59400,-57200,+59200,+1900,+3.32,1091288,64054,0.12,--147236,+133561,+22892,+102471,+42656,+67.85,+67.85,+67.85,+22892,+133561,--147236,0.12
20241212,+59800,+61300,+59300,+60000,+800,+1.35,1884109,113239,0.13,--80201,--193962,+272387,+272850,+36160,+67.95,+67.95,+67.95,+272387,--193962,--80201,0.13
20241213,-59800,+60100,-59200,-59700,-300,-0.50,1164514,69462,0.12,+84859,+25897,--88106,--148195,+107972,+67.91,+67.91,+67.91,--88106,+25897,+84859,0.12
20241216,+59900,+60400,-58500,-58900,-800,-1.34,1166218,68957,0.11,+107748,--166624,+112299,+193196,--285537,+67.95,+67.95,+67.95,+112299,--166624,+107748,0.11
20241217,-58100,+59200,-57400,-58300,-600,-1.02,1451833,84566,0.11,+198975,+68092,--236160,--257043,--368527,+67.85,+67.85,+67.85,--236160,+68092,+198975,0.11
20241218,-57900,+60000,-57900,+59800,+1500,+2.57,901290,53445,0.12,--218606,+157602,+114714,--1634,+48823,+67.89,+67.89,+67.89,+114714,+157602,--218606,0.12
20241219,-58500,-59600,-58100,-58400,-1400,-2.34,1093221,64256,0.12,+94312,--18013,--148471,--224571,--22971,+67.84,+67.84,+67.84,--148471,--18013,+94312,0.12
20241220,-58200,58400,-56500,-56800,-1600,-2.74,1571271,89461,0.11,+477762,+9112,--519942,--594379,--357171,+67.65,+67.65,+67.65,--519942,+9112,+477762,0.11
20241223,+57300,+59100,+57200,+59000,+2200,+3.87,755438,44097,0.11,--225124,+174706,+106885,+75240,+39362,+67.69,+67.69,+67.69,+106885,+174706,--225124,0.11
20241224,-58800,59000,-58100,-58900,-100,-0.17,502941,29469,0.13,+23405,--61057,+30093,--23381,+26510,+67.70,+67.70,+67.70,+30093,--61057,+23405,0.13
20241226,+59000,+59200,-57900,-58300,-600,-1.02,891621,52313,0.11,+9198,--44393,+34738,+36714,+20817,+67.71,+67.71,+67.71,+34738,--44393,+9198,0.11
20241227,-57500,-58000,-57100,-57600,-700,-1.20,779839,44858,0.11,+3482,--28386,+210791,+40033,--14878,+67.79,+67.79,+67.79,+210791,--28386,+3482,0.11
20241230,+57800,+58300,-56800,-56800,-800,-1.39,509855,29238,0.10,+115491,+36118,+71503,--159415,--155072,+67.81,+67.81,+67.81,+71503,+36118,+115491,0.10
