date,open_pric,high_pric,low_pric,close_pric,pred_rt,flu_rt,trde_qty,amt_mn,crd_rt,ind,orgn,for_qty,frgn,prm,for_rt,for_poss,for_wght,for_netprps,orgn_netprps,ind_netprps,crd_remn_rt
20250220,+123000,+125400,+121200,+124000,+6100,+5.17,895759,110627,0.59,--138749,+45260,+98011,+125966,+179594,+26.45,+26.45,+26.45,+98011,+45260,--138749,0.59
20250221,+124800,+124900,-118500,-119200,-4800,-3.87,527787,63474,0.56,+232562,--116413,--128519,--10388,--172326,+26.23,+26.23,+26.23,--128519,--116413,+232562,0.56
20250224,-118100,+119300,-117100,-118700,-500,-0.42,165416,19616,0.50,+13365,--22699,+6008,+18757,--6518,+26.24,+26.24,+26.24,+6008,--22699,+13365,0.50
20250225,+119100,+121200,+119000,+119100,+400,+0.34,236225,28296,0.58,+1934,+6338,--8778,+3145,--28842,+26.22,+26.22,+26.22,--8778,+6338,+1934,0.58
20250226,-119000,+119600,-116600,-118500,-600,-0.50,249423,29359,0.58,+41936,--58138,+13937,--11882,+3315,+26.25,+26.25,+26.25,+13937,--58138,+41936,0.58
20250227,+118800,+121400,-117800,+120500,+2000,+1.69,278871,33501,0.59,--64213,--7038,+71774,+61676,+46068,+26.37,+26.37,+26.37,+71774,--7038,--64213,0.59
20250228,-117900,-120400,-116700,-117200,-3300,-2.74,346710,40859,0.62,+63610,--17066,--45786,--52594,--53509,+26.29,+26.29,+26.29,--45786,--17066,+63610,0.62
20250304,-115600,+117800,-115600,-115700,-1500,-1.28,173506,20179,0.57,+45050,--40437,--30141,--2228,--11833,+26.24,+26.24,+26.24,--30141,--40437,+45050,0.57
20250305,+115900,+117600,-115100,+116400,+700,+0.61,189466,22008,0.60,+14867,--42631,+65337,+19844,+43603,+26.35,+26.35,+26.35,+65337,--42631,+14867,0.60
20250306,+116900,+120200,+116500,+118200,+1800,+1.55,239163,28344,0.59,--33525,--7568,+37866,--564,+38675,+26.42,+26.42,+26.42,+37866,--7568,--33525,0.59
20250307,-117300,+118900,-116000,-117100,-1100,-0.93,179237,21072,0.60,+50029,--41777,--8571,--19883,--20736,+26.40,+26.40,+26.40,--8571,--41777,+50029,0.60
20250310,-116500,117100,-113500,-114400,-2700,-2.31,279231,32047,0.56,+118171,--100026,--40864,--31960,--23606,+26.33,+26.33,+26.33,--40864,--100026,+118171,0.56
20250311,-111100,-114000,-111100,-112800,-1600,-1.40,235907,26563,0.58,+20118,--48969,+36426,--24366,+24108,+26.39,+26.39,+26.39,+36426,--48969,+20118,0.58
20250312,+113000,+114100,-112400,+113500,+700,+0.62,187804,21276,0.61,+39865,--74627,+15206,--8846,+22913,+26.42,+26.42,+26.42,+15206,--74627,+39865,0.61
20250313,113500,+114000,-110100,-112600,-900,-0.79,418402,46753,0.61,+148006,--127624,--27042,--16205,--24005,+26.37,+26.37,+26.37,--27042,--127624,+148006,0.61
20250314,-111900,+113600,-111100,112600,0,0.00,143705,16169,0.62,+9274,--26930,+17477,+3013,+13255,+26.40,+26.40,+26.40,+17477,--26930,+9274,0.62
20250317,+113000,+114300,-111300,-111800,-800,-0.71,237211,26695,0.67,+90806,--69069,--24191,--38918,--20121,+26.36,+26.36,+26.36,--24191,--69069,+90806,0.67
20250318,+112400,+114000,-111700,+111900,+100,+0.09,202200,22767,0.68,+24610,--36959,+13812,+3087,+11881,+26.39,+26.39,+26.39,+13812,--36959,+24610,0.68
20250319,+112100,+112300,-110300,-110700,-1200,-1.07,249650,27718,0.71,+130127,--54765,--71590,--76780,--26005,+26.26,+26.26,+26.26,--71590,--54765,+130127,0.71
20250320,+110900,+113000,-109500,-109700,-1000,-0.90,375029,41589,0.70,+112440,--34879,--72733,--86836,+9361,+26.14,+26.14,+26.14,--72733,--34879,+112440,0.70
20250321,+109800,+110600,-108800,-108900,-800,-0.73,391161,42794,0.71,+81136,--7420,--68202,--151355,--18068,+26.02,+26.02,+26.02,--68202,--7420,+81136,0.71
20250324,+109200,+109800,-108200,-108700,-200,-0.18,187900,20473,0.73,+82661,--2195,--61918,--110136,--49433,+25.92,+25.92,+25.92,--61918,--2195,+82661,0.73
20250325,+109600,+110400,-108000,+108800,+100,+0.09,226640,24658,0.74,+81637,+14314,--96544,--131028,--57788,+25.75,+25.75,+25.75,--96544,+14314,+81637,0.74
20250326,+109400,+109400,-106300,-106700,-2100,-1.93,341858,36729,0.75,+195705,--47471,--143560,--136834,--94202,+25.51,+25.51,+25.51,--143560,--47471,+195705,0.75
20250327,-106000,-106400,-102800,-103000,-3700,-3.47,557197,57631,0.78,+350113,--63173,--268654,--277185,--128835,+25.05,+25.05,+25.05,--268654,--63173,+350113,0.78
20250328,+104400,+105900,+103500,+104500,+1500,+1.46,592068,61872,0.80,+73569,+77029,--130437,--43632,+139053,+24.82,+24.82,+24.82,--130437,+77029,+73569,0.80
20250331,-103000,-103400,-99700,-101400,-3100,-2.97,551781,55764,0.89,+91463,+125924,--151591,--73947,--77282,+24.56,+24.56,+24.56,--151591,+125924,+91463,0.89
20250401,+102400,+107000,+101900,+105900,+4500,+4.44,391035,41245,0.89,--108023,+103055,--32165,+64875,+50881,+24.51,+24.51,+24.51,--32165,+103055,--108023,0.89
20250402,+108800,+110500,+106600,+108600,+2700,+2.55,654364,71115,0.90,--73594,+278271,--195444,--182500,--200820,+24.17,+24.17,+24.17,--195444,+278271,--73594,0.90
20250403,-105000,+108700,-103800,-107600,-1000,-0.92,340931,36451,0.87,+5034,+91047,--94593,--40960,--20044,+24.01,+24.01,+24.01,--94593,+91047,+5034,0.87
20250404,-105500,+110400,-105500,+110300,+2700,+2.51,350485,38127,0.88,--111523,+108911,+4111,--11198,+44565,+24.02,+24.02,+24.02,+4111,+108911,--111523,0.88
20250407,-106700,-106900,-103600,-104000,-6300,-5.71,349131,36664,0.87,+35351,+84223,--106404,--105503,--34664,+23.84,+23.84,+23.84,--106404,+84223,+35351,0.87
20250408,+106700,+107200,-103800,+104100,+100,+0.10,264679,27723,0.83,+29072,+56117,--82048,--69774,--45623,+23.70,+23.70,+23.70,--82048,+56117,+29072,0.83
20250409,-103300,+105200,-100600,-101200,-2900,-2.79,314925,32119,0.84,+40176,+43010,--63061,--81937,+29195,+23.59,+23.59,+23.59,--63061,+43010,+40176,0.84
20250410,+106300,+109400,+104600,+108600,+7400,+7.31,501403,54033,0.85,--104689,+25928,+134615,+76432,+91919,+23.82,+23.82,+23.82,+134615,+25928,--104689,0.85
20250411,-106300,+108800,-105400,+108700,+100,+0.09,243028,26152,0.86,+9794,+50483,--42041,--68850,--58440,+23.75,+23.75,+23.75,--42041,+50483,+9794,0.86
20250414,+109900,+111100,-108200,+110000,+1300,+1.20,203180,22269,0.80,--5316,+11477,--29872,+18260,--9907,+23.70,+23.70,+23.70,--29872,+11477,--5316,0.80
20250415,-109900,+111300,-109400,-109900,-100,-0.09,131682,14515,0.79,--15940,+12923,+23593,--1626,+1956,+23.74,+23.74,+23.74,+23593,+12923,--15940,0.79
20250416,+110800,+114100,+110600,+111500,+1600,+1.46,310088,34890,0.81,--75331,+54687,+28630,+9792,+22298,+23.79,+23.79,+23.79,+28630,+54687,--75331,0.81
20250417,+112000,+116300,-111000,+115700,+4200,+3.77,392600,45195,0.80,--155495,+146844,+16977,+1431,+12810,+23.82,+23.82,+23.82,+16977,+146844,--155495,0.80
20250418,+116800,+117400,-114200,-115400,-300,-0.26,159918,18435,0.82,+7324,+37177,+2455,--13274,--47097,+23.82,+23.82,+23.82,+2455,+37177,+7324,0.82
20250421,+116300,+116500,-113800,115400,0,0.00,139883,16101,0.79,--12147,+30002,--21096,--2712,--14660,+23.78,+23.78,+23.78,--21096,+30002,--12147,0.79
20250422,-114400,+115800,-114000,-114600,-800,-0.69,103785,11892,0.79,+2287,+2457,--4959,--2167,--3828,+23.78,+23.78,+23.78,--4959,+2457,+2287,0.79
20250423,+116000,+116100,-114100,-114500,-100,-0.09,155387,17827,0.77,+11992,+27482,--29416,--28754,--36560,+23.73,+23.73,+23.73,--29416,+27482,+11992,0.77
20250424,+114600,+118500,-114300,+117400,+2900,+2.53,390940,45801,0.77,--166267,+140827,+31629,--9091,+37831,+23.78,+23.78,+23.78,+31629,+140827,--166267,0.77
20250425,+118200,+120400,-116600,+119800,+2400,+2.04,271925,32345,0.78,--77397,+103029,+40961,--1285,--32447,+23.85,+23.85,+23.85,+40961,+103029,--77397,0.78
20250428,-118700,+121000,-117700,+120200,+400,+0.33,199539,23929,0.71,--26807,+68679,--42705,--45676,--47609,+23.78,+23.78,+23.78,--42705,+68679,--26807,0.71
20250429,+120900,+124100,+120800,+123100,+2900,+2.41,431822,53012,0.73,--86605,+166485,--82741,--62101,--50094,+23.63,+23.63,+23.63,--82741,+166485,--86605,0.73
20250430,+127500,+128100,-123000,+124400,+1300,+1.06,566831,70982,0.76,--66447,+114882,--39298,--19481,--38108,+23.57,+23.57,+23.57,--39298,+114882,--66447,0.76
20250502,124400,+127500,-124000,+125600,+1200,+0.96,348721,44074,0.79,--82874,+93412,--6411,+8536,+16086,+23.56,+23.56,+23.56,--6411,+93412,--82874,0.79
20250507,+126500,+126500,-121600,-123300,-2300,-1.83,232397,28685,0.76,+6153,+1264,--616,--13998,--6996,+23.56,+23.56,+23.56,--616,+1264,+6153,0.76
20250508,-122900,+128700,-122800,+125200,+1900,+1.54,533711,67247,0.75,--49470,--43795,+184875,+57793,+49581,+23.87,+23.87,+23.87,+184875,--43795,--49470,0.75
20250509,+125700,+126800,-123800,+125500,+300,+0.24,215285,27102,0.75,--43426,+30136,+15963,+24102,+12181,+23.90,+23.90,+23.90,+15963,+30136,--43426,0.75
20250512,+125800,+126200,-121900,-123200,-2300,-1.83,282069,34854,0.74,+11635,--24512,+23738,--8390,+9928,+23.94,+23.94,+23.94,+23738,--24512,+11635,0.74
20250513,-123000,+124500,-121300,-122700,-500,-0.41,204751,25041,0.71,+3130,--38320,+67384,+40319,+28857,+24.05,+24.05,+24.05,+67384,--38320,+3130,0.71
20250514,-122000,+124500,-120900,+123500,+800,+0.65,202888,24906,0.72,--35289,--7857,+48069,+32146,+21410,+24.14,+24.14,+24.14,+48069,--7857,--35289,0.72
20250515,-123000,-123400,-120900,-121300,-2200,-1.78,106091,12907,0.72,+18969,--21974,+348,--429,--5312,+24.14,+24.14,+24.14,+348,--21974,+18969,0.72
20250516,121300,+123400,-120200,+123100,+1800,+1.48,134144,16409,0.73,--36801,+32837,+13389,+7204,--3113,+24.16,+24.16,+24.16,+13389,+32837,--36801,0.73
20250519,-122800,+123500,-120200,-121300,-1800,-1.46,163997,19880,0.75,+11276,--18613,--71851,+19358,--243,+24.04,+24.04,+24.04,--71851,--18613,+11276,0.75
20250520,+122300,+122400,-120200,+122000,+700,+0.58,135675,16488,0.73,--35788,+28970,+38932,+3242,+3161,+24.10,+24.10,+24.10,+38932,+28970,--35788,0.73
20250521,+122600,+126900,+122300,+126200,+4200,+3.44,294243,37016,0.74,--95599,+44677,+40362,+33888,+46952,+24.17,+24.17,+24.17,+40362,+44677,--95599,0.74
20250522,-125600,126200,-124100,-125000,-1200,-0.95,165922,20746,0.74,+19571,--565,--38339,--22858,--40942,+24.11,+24.11,+24.11,--38339,--565,+19571,0.74
20250523,+126400,+136500,+126300,+135300,+10300,+8.24,918055,122500,0.68,--384581,+232727,+160849,+64432,+150686,+24.38,+24.38,+24.38,+160849,+232727,--384581,0.68
20250526,+137900,+138200,-132900,+135400,+100,+0.07,341628,46139,0.68,+92964,+25067,--114190,--73306,--111373,+24.19,+24.19,+24.19,--114190,+25067,+92964,0.68
20250527,135400,+136800,-133500,+136300,+900,+0.66,241587,32784,0.63,+29411,+33805,--86569,--34659,--66907,+24.04,+24.04,+24.04,--86569,+33805,+29411,0.63
20250528,+136800,+138300,-135000,-135800,-500,-0.37,252994,34587,0.67,--22398,+39988,--10548,+3038,--56281,+24.02,+24.02,+24.02,--10548,+39988,--22398,0.67
20250529,+136600,+136800,-131000,-134300,-1500,-1.10,400786,53479,0.69,+27826,+74662,--104269,--84258,--53360,+23.84,+23.84,+23.84,--104269,+74662,+27826,0.69
20250530,-133400,+136200,-133000,-133700,-600,-0.45,418641,56153,0.69,+24458,+65090,--84791,--111060,--84456,+23.70,+23.70,+23.70,--84791,+65090,+24458,0.69
20250602,+134100,+137000,-133400,+134300,+600,+0.45,240937,32479,0.72,+37705,+16993,--42014,--26283,--45246,+23.63,+23.63,+23.63,--42014,+16993,+37705,0.72
20250604,+135300,+137200,-133500,-134100,-200,-0.15,263213,35537,0.73,+33680,+3177,--43378,--7675,--47823,+23.55,+23.55,+23.55,--43378,+3177,+33680,0.73
20250605,+134700,+139300,+134400,+137300,+3200,+2.39,638348,87916,0.75,--80595,+46501,+35144,+83707,+13316,+23.61,+23.61,+23.61,+35144,+46501,--80595,0.75
20250609,+141300,+142000,+138600,+139900,+2600,+1.89,436123,61124,0.79,+121681,+9134,--146614,--128168,--84083,+23.36,+23.36,+23.36,--146614,+9134,+121681,0.79
20250610,+140600,+142900,-138100,+140600,+700,+0.50,593159,83666,0.75,+29019,+44539,--66413,--39333,--21280,+23.25,+23.25,+23.25,--66413,+44539,+29019,0.75
20250611,+140800,+141400,-137500,-139700,-900,-0.64,309476,43143,0.79,+41064,--30003,--31737,--8689,--21681,+23.19,+23.19,+23.19,--31737,--30003,+41064,0.79
20250612,+139800,+140000,-133100,-135600,-4100,-2.93,531471,72669,0.79,+118357,--34078,--75093,--72374,--49989,+23.07,+23.07,+23.07,--75093,--34078,+118357,0.79
20250613,+136000,+136100,-131000,-132300,-3300,-2.43,379216,50291,0.77,--21106,--58248,+88305,+43189,+29130,+23.22,+23.22,+23.22,+88305,--58248,--21106,0.77
20250616,-130000,+133250,-130000,132300,0,0.00,250969,33157,0.85,--10158,--27602,+35508,--2055,+30521,+23.28,+23.28,+23.28,+35508,--27602,--10158,0.85
20250617,+132500,+133200,-130000,+132700,+400,+0.30,308622,40622,0.82,+9527,--69700,+51727,+27016,--10016,+23.37,+23.37,+23.37,+51727,--69700,+9527,0.82
20250618,-131400,+132900,-131000,-131800,-900,-0.68,232961,30682,0.81,+21499,--35725,+15259,+7269,--15495,+23.39,+23.39,+23.39,+15259,--35725,+21499,0.81
20250619,+132600,+137300,+132600,+133300,+1500,+1.14,328718,44277,0.82,+10616,--41420,+37528,+34549,+22925,+23.46,+23.46,+23.46,+37528,--41420,+10616,0.82
20250620,+137700,+147600,+137300,+145500,+12200,+9.15,1441367,207590,0.80,--252891,+55024,+209173,+122959,+181512,+23.81,+23.81,+23.81,+209173,+55024,--252891,0.80
20250623,-141700,-143400,-139000,-142100,-3400,-2.34,462297,65459,0.77,+87403,--22415,--72258,--57961,--120219,+23.69,+23.69,+23.69,--72258,--22415,+87403,0.77
20250624,+146200,+148300,+142400,+145700,+3600,+2.53,402774,58295,0.66,+24899,--20430,--20988,+47495,--63960,+23.65,+23.65,+23.65,--20988,--20430,+24899,0.66
20250625,145700,145700,-136700,-138800,-6900,-4.74,786457,109321,0.68,+356584,--221482,--164772,--174430,--253228,+23.37,+23.37,+23.37,--164772,--221482,+356584,0.68
20250626,138800,+139100,-132000,-132900,-5900,-4.25,427517,57274,0.69,+150167,--95482,--39303,--105506,--38524,+23.30,+23.30,+23.30,--39303,--95482,+150167,0.69
20250627,+135500,+135500,-131000,-131200,-1700,-1.28,307347,40706,0.75,+98038,--22761,--85553,--115811,--43104,+23.16,+23.16,+23.16,--85553,--22761,+98038,0.75
20250630,+132700,+138200,+132700,+136700,+5500,+4.19,303461,41423,0.78,--86550,+7131,+76494,+51713,+80086,+23.29,+23.29,+23.29,+76494,+7131,--86550,0.78
20250701,+138800,+141000,+137000,+137500,+800,+0.59,277903,38594,0.80,--37757,+13112,+38855,+27159,+20617,+23.36,+23.36,+23.36,+38855,+13112,--37757,0.80
20250702,137500,+138800,-132800,-136600,-900,-0.65,232326,31458,0.79,+1245,--1156,--2298,--23463,--5426,+23.35,+23.35,+23.35,--2298,--1156,+1245,0.79
20250703,+137200,+138300,-135400,+137500,+900,+0.66,195662,26825,0.77,--28419,--9887,+31341,+32061,--8525,+23.41,+23.41,+23.41,+31341,--9887,--28419,0.77
20250704,+138000,+138100,-133100,-133600,-3900,-2.84,205556,27587,0.77,+91183,--39321,--58607,--37665,--56362,+23.31,+23.31,+23.31,--58607,--39321,+91183,0.77
20250707,-132900,+137200,-132800,+135000,+1400,+1.05,238622,32225,0.75,--1858,--33138,+22564,--3084,+39122,+23.34,+23.34,+23.34,+22564,--33138,--1858,0.75
20250708,135000,135000,-131500,-133300,-1700,-1.26,367939,48752,0.76,+147600,--99253,--35401,--78234,--42960,+23.28,+23.28,+23.28,--35401,--99253,+147600,0.76
20250709,-132700,+134800,-132300,+134700,+1400,+1.05,223345,29890,0.73,--19463,--72603,+111466,+8223,+86560,+23.47,+23.47,+23.47,+111466,--72603,--19463,0.73
20250710,-134600,+136600,-132700,+136600,+1900,+1.41,316832,42760,0.78,--56539,+15904,+61820,+48443,+83777,+23.58,+23.58,+23.58,+61820,+15904,--56539,0.78
20250711,-136500,-136500,-132700,-132800,-3800,-2.78,382631,51060,0.77,+239762,--141659,--120083,--41215,--122927,+23.37,+23.37,+23.37,--120083,--141659,+239762,0.77
20250714,+134300,+141200,+133800,+139600,+6800,+5.12,661213,91517,0.77,--294168,+23013,+261034,+131093,+232728,+23.82,+23.82,+23.82,+261034,+23013,--294168,0.77
20250715,-139000,+140600,-137000,-139400,-200,-0.14,294401,41009,0.81,--32689,--38300,+26443,--12602,+38210,+23.87,+23.87,+23.87,+26443,--38300,--32689,0.81
20250716,+139900,+140900,-133700,-135000,-4400,-3.16,343420,46686,0.75,+200165,--56809,--119901,--70954,--89785,+23.66,+23.66,+23.66,--119901,--56809,+200165,0.75
20250717,+135900,+138400,-134100,+137700,+2700,+2.00,223266,30502,0.74,--63953,--15417,+55164,+25918,+55266,+23.76,+23.76,+23.76,+55164,--15417,--63953,0.74
20250718,-136900,-137200,-134000,-135600,-2100,-1.53,186433,25175,0.79,+38085,--15229,--26211,--11070,--21216,+23.71,+23.71,+23.71,--26211,--15229,+38085,0.79
20250721,-135200,+137100,-134800,+136000,+400,+0.29,143818,19519,0.75,--16615,+309,+414,+22872,+11063,+23.71,+23.71,+23.71,+414,+309,--16615,0.75
20250722,+136200,+137700,-134300,-134700,-1300,-0.96,125201,16999,0.75,+12893,--13815,+168,+6984,+2202,+23.71,+23.71,+23.71,+168,--13815,+12893,0.75
