date,open_pric,high_pric,low_pric,close_pric,pred_rt,flu_rt,trde_qty,amt_mn,crd_rt,ind,orgn,for_qty,frgn,prm,for_rt,for_poss,for_wght,for_netprps,orgn_netprps,ind_netprps,crd_remn_rt
20241202,+116700,+117200,-112900,-113500,-1100,-0.96,185130,21240,0.39,--14014,+15003,--96,+118,+30243,+14.07,+14.07,+14.07,--96,+15003,--14014,0.39
20241203,+114900,+117900,+114700,+117600,+4100,+3.61,192774,22557,0.39,--68936,+49514,+73585,+31388,+51865,+14.12,+14.12,+14.12,+73585,+49514,--68936,0.39
20241204,-115400,-117400,-112100,-113100,-4500,-3.83,291048,33137,0.39,--3358,+8312,--1915,+19950,+18357,+14.12,+14.12,+14.12,--1915,+8312,--3358,0.39
20241205,+113300,+114000,-111200,-111300,-1800,-1.59,151041,16973,0.37,--5521,+16205,--10831,--5193,--14283,+14.11,+14.11,+14.11,--10831,+16205,--5521,0.37
20241206,111300,+115500,-111200,+114200,+2900,+2.61,298322,34020,0.38,--117032,+103486,+7431,+3919,+43810,+14.11,+14.11,+14.11,+7431,+103486,--117032,0.38
20241209,-113200,-113500,-107900,-109100,-5100,-4.47,305943,33714,0.38,--42586,+88361,--46044,+445,--20643,+14.08,+14.08,+14.08,--46044,+88361,--42586,0.38
20241210,+110100,+118800,+110100,+118300,+9200,+8.43,368253,42928,0.37,--195574,+167021,+30415,+14306,+61307,+14.10,+14.10,+14.10,+30415,+167021,--195574,0.37
20241211,118300,+119400,-116600,+118600,+300,+0.25,177017,20922,0.37,--21861,+48914,--30403,+7229,+1134,+14.08,+14.08,+14.08,--30403,+48914,--21861,0.37
20241212,+118800,+120800,-116100,-117700,-900,-0.76,359030,42319,0.36,--568,--9452,+10379,+24840,+18411,+14.09,+14.09,+14.09,+10379,--9452,--568,0.36
20241213,-117100,+120500,-116300,+120500,+2800,+2.38,318501,38004,0.36,--98587,+134669,--39134,--10301,+21829,+14.06,+14.06,+14.06,--39134,+134669,--98587,0.36
20241216,120500,+122100,-119200,+121400,+900,+0.75,290433,35081,0.36,--50359,+101549,--37875,--3333,+53610,+14.03,+14.03,+14.03,--37875,+101549,--50359,0.36
20241217,+121600,+122100,-116900,-119200,-2200,-1.81,348803,41500,0.36,--15232,+64808,--49109,--19208,+35556,+14.00,+14.00,+14.00,--49109,+64808,--15232,0.36
20241218,+119700,+120700,-117400,-119000,-200,-0.17,190616,22668,0.38,--16124,+17981,+105595,+19868,+18256,+14.07,+14.07,+14.07,+105595,+17981,--16124,0.38
20241219,-116500,-117000,-114900,-115100,-3900,-3.28,194424,22489,0.37,+29255,--812,--28759,--29871,--17265,+14.05,+14.05,+14.05,--28759,--812,+29255,0.37
20241220,115100,+119500,-114100,+116300,+1200,+1.04,245554,28745,0.35,--45825,+47422,+118953,+5154,+19383,+14.12,+14.12,+14.12,+118953,+47422,--45825,0.35
20241223,+117400,+117400,-112600,-115100,-1200,-1.03,184254,21137,0.36,+19955,+2118,--33630,--8585,--5559,+14.10,+14.10,+14.10,--33630,+2118,+19955,0.36
20241224,115100,+115800,-112800,-112800,-2300,-2.00,122728,13943,0.36,+24126,--2653,--21555,--5430,--22325,+14.09,+14.09,+14.09,--21555,--2653,+24126,0.36
20241226,+113600,+115600,-112500,-112500,-300,-0.27,153062,17447,0.36,--43068,+31544,--26841,+1617,+23694,+14.07,+14.07,+14.07,--26841,+31544,--43068,0.36
20241227,-111700,+113700,-110000,-111000,-1500,-1.33,138924,15473,0.36,+3144,+72,+22948,+10317,+9272,+14.08,+14.08,+14.08,+22948,+72,+3144,0.36
20241230,-110300,+114600,-110300,+112000,+1000,+0.90,126051,14256,0.35,--33143,+39931,--6148,+6198,+5240,+14.08,+14.08,+14.08,--6148,+39931,--33143,0.35
20250102,+112400,+113700,-110800,-111000,-1000,-0.89,114727,12809,0.35,+16203,--16979,--32617,+7067,+2905,+14.06,+14.06,+14.06,--32617,--16979,+16203,0.35
20250103,-110800,+119000,-110800,+119000,+8000,+7.21,354105,41391,0.35,--161485,+84304,+43604,+64862,+98074,+14.09,+14.09,+14.09,+43604,+84304,--161485,0.35
20250106,119000,+120100,-117400,119000,0,0.00,182514,21698,0.35,--12931,+32827,--20185,--5410,+17309,+14.07,+14.07,+14.07,--20185,+32827,--12931,0.35
