date,open_pric,high_pric,low_pric,close_pric,pred_rt,flu_rt,trde_qty,amt_mn,crd_rt,ind,orgn,for_qty,frgn,prm,for_rt,for_poss,for_wght,for_netprps,orgn_netprps,ind_netprps,crd_remn_rt
20241202,+65500,+65500,-63500,-63800,-900,-1.39,39933,2562,0.73,--7433,+3799,+1935,--702,--2873,+14.87,+14.87,+14.87,+1935,+3799,--7433,0.73
20241203,+64800,+66900,-63200,+65800,+2000,+3.13,119242,7822,0.72,--29734,--1661,+35048,+7565,+3838,+15.03,+15.03,+15.03,+35048,--1661,--29734,0.72
20241204,-63900,65800,-62600,-62700,-3100,-4.71,90539,5795,0.71,--1949,--28081,+31989,+2476,+12257,+15.18,+15.18,+15.18,+31989,--28081,--1949,0.71
20241205,-62600,+63000,-60400,-61200,-1500,-2.39,75916,4656,0.67,+8789,--19137,+10770,+12005,+28,+15.23,+15.23,+15.23,+10770,--19137,+8789,0.67
20241206,+62000,+62000,-59000,-60900,-300,-0.49,79746,4787,0.68,--7328,+842,+5426,+632,+16618,+15.25,+15.25,+15.25,+5426,+842,--7328,0.68
20241209,-60000,-60300,-56700,-57000,-3900,-6.40,118233,6812,0.67,+9111,--29353,+20108,--4975,+6934,+15.34,+15.34,+15.34,+20108,--29353,+9111,0.67
20241210,+57700,+60400,+57700,+58700,+1700,+2.98,75321,4434,0.67,+5573,--6849,+1463,+1795,+1945,+15.35,+15.35,+15.35,+1463,--6849,+5573,0.67
20241211,-58100,+59900,-57600,+59400,+700,+1.19,49071,2903,0.68,+2309,--6099,+4146,+1265,--3459,+15.37,+15.37,+15.37,+4146,--6099,+2309,0.68
20241212,+59500,+60300,-58600,-58600,-800,-1.35,98623,5808,0.68,+13968,--24873,+10951,+9503,--11845,+15.42,+15.42,+15.42,+10951,--24873,+13968,0.68
20241213,+59300,+63100,+59200,+63100,+4500,+7.68,101369,6279,0.69,--42706,+12898,+33890,+13567,+41454,+15.57,+15.57,+15.57,+33890,+12898,--42706,0.69
20241216,63100,63100,-60600,-61200,-1900,-3.01,69022,4246,0.71,+23048,--13050,--9890,--3609,--11107,+15.53,+15.53,+15.53,--9890,--13050,+23048,0.71
20241217,+61700,+62300,-59800,-60000,-1200,-1.96,71976,4364,0.68,+22457,--18115,--7247,+98,--9209,+15.50,+15.50,+15.50,--7247,--18115,+22457,0.68
20241218,+60500,+62200,60000,+61700,+1700,+2.83,56949,3478,0.71,--10358,+7113,+3404,+1223,+7233,+15.51,+15.51,+15.51,+3404,+7113,--10358,0.71
20241219,-60600,61700,-59700,-60700,-1000,-1.62,45081,2743,0.74,--695,+10689,--9699,--3277,--13030,+15.47,+15.47,+15.47,--9699,+10689,--695,0.74
20241220,60700,+61200,-58100,-59400,-1300,-2.14,77337,4557,0.74,+12329,--13849,+1716,--3021,--497,+15.48,+15.48,+15.48,+1716,--13849,+12329,0.74
20241223,+59800,+60500,-58300,-59300,-100,-0.17,67033,3952,0.74,+15732,--11893,--3600,--2052,--3444,+15.46,+15.46,+15.46,--3600,--11893,+15732,0.74
20241224,+59500,+59600,-56100,-56300,-3000,-5.06,117821,6732,0.72,+75203,--64597,--9165,--20651,--12815,+15.42,+15.42,+15.42,--9165,--64597,+75203,0.72
20241226,+57600,+58200,-55600,-55700,-600,-1.07,86845,4904,0.75,+13621,--17907,+4820,+1008,+5655,+15.44,+15.44,+15.44,+4820,--17907,+13621,0.75
20241227,-55500,55700,-53400,-54500,-1200,-2.15,86753,4681,0.86,+29007,--29526,+485,+3934,+576,+15.44,+15.44,+15.44,+485,--29526,+29007,0.86
20241230,-53900,+55600,-53700,-53700,-800,-1.47,45214,2461,0.87,+7973,--6793,--3627,--3446,--4197,+15.42,+15.42,+15.42,--3627,--6793,+7973,0.87
20250102,+53900,+54700,-52600,53700,0,0.00,68409,3666,0.90,+24660,--21803,--139,+1794,--2300,+15.42,+15.42,+15.42,--139,--21803,+24660,0.90
20250103,+53800,+55800,53700,+54700,+1000,+1.86,62004,3380,0.89,+8713,--9635,+1071,--3159,--396,+15.43,+15.43,+15.43,+1071,--9635,+8713,0.89
20250106,-54300,+55500,-54300,+55100,+400,+0.73,40339,2223,0.91,+3094,+991,--6123,--4045,--7723,+15.40,+15.40,+15.40,--6123,+991,+3094,0.91
20250107,+55200,+56200,+55200,+55200,+100,+0.18,52802,2939,0.89,+5499,--7012,+1095,+1120,--1813,+15.41,+15.41,+15.41,+1095,--7012,+5499,0.89
20250108,-54700,-55100,-53800,-54300,-900,-1.63,76467,4151,0.89,+35087,--27066,--9982,--4655,--14067,+15.36,+15.36,+15.36,--9982,--27066,+35087,0.89
20250109,-54200,+55400,-53600,+54900,+600,+1.10,97232,5311,0.90,--17582,+19190,--4882,--5319,+20155,+15.34,+15.34,+15.34,--4882,+19190,--17582,0.90
20250110,54900,+57200,-53900,-54100,-800,-1.46,80913,4440,0.97,+22439,--18610,--590,--4874,--4595,+15.34,+15.34,+15.34,--590,--18610,+22439,0.97
20250113,-53600,-53800,-51400,-51900,-2200,-4.07,119628,6245,0.90,+69463,--47390,--22461,--8102,--24955,+15.23,+15.23,+15.23,--22461,--47390,+69463,0.90
20250114,+52600,+54600,+52400,+54500,+2600,+5.01,97184,5196,0.93,--42953,--10326,+53411,+28761,+37101,+15.48,+15.48,+15.48,+53411,--10326,--42953,0.93
20250115,+54600,+54600,-53100,-53400,-1100,-2.02,60536,3241,0.97,+9434,--18595,+8300,--2398,+8615,+15.51,+15.51,+15.51,+8300,--18595,+9434,0.97
20250116,+54100,+54600,+53600,+54200,+800,+1.50,41295,2233,0.92,--8879,--4622,+13547,+13209,+14767,+15.58,+15.58,+15.58,+13547,--4622,--8879,0.92
20250117,-54100,+54900,-53900,+54500,+300,+0.55,41376,2253,0.96,--5528,--6354,+11569,+12999,+9435,+15.63,+15.63,+15.63,+11569,--6354,--5528,0.96
20250120,-54200,-54200,-52900,-53000,-1500,-2.75,56287,2997,0.94,+23182,--15255,--8299,--8547,--13655,+15.59,+15.59,+15.59,--8299,--15255,+23182,0.94
20250121,+53500,+54100,-52600,53000,0,0.00,30978,1645,0.93,+1507,--2760,+1399,+1403,+290,+15.60,+15.60,+15.60,+1399,--2760,+1507,0.93
20250122,+53100,+53500,-52300,-52800,-200,-0.38,53285,2809,0.96,+3032,+2448,--5032,--13499,--8714,+15.57,+15.57,+15.57,--5032,+2448,+3032,0.96
20250123,+53000,+54900,-52500,-52600,-200,-0.38,72370,3863,0.96,+9667,--15443,+5926,+1564,+4315,+15.60,+15.60,+15.60,+5926,--15443,+9667,0.96
20250124,+53100,+53500,-52500,+52900,+300,+0.57,41396,2195,0.96,--6505,--4368,+10799,+7759,+12276,+15.65,+15.65,+15.65,+10799,--4368,--6505,0.96
20250131,+53000,+54700,-52700,+53600,+700,+1.32,58505,3142,0.96,--5656,--6410,+11202,+7446,+5199,+15.70,+15.70,+15.70,+11202,--6410,--5656,0.96
20250203,-52800,+54000,-51900,+53800,+200,+0.37,61849,3277,0.94,--7423,--10592,+17958,+5832,--2793,+15.78,+15.78,+15.78,+17958,--10592,--7423,0.94
20250204,+54800,+55300,53800,+54600,+800,+1.49,78779,4307,0.96,--22682,--17201,+39032,+23307,+28969,+15.96,+15.96,+15.96,+39032,--17201,--22682,0.96
