date,open_pric,high_pric,low_pric,close_pric,pred_rt,flu_rt,trde_qty,amt_mn,crd_rt,ind,orgn,for_qty,frgn,prm,for_rt,for_poss,for_wght,for_netprps,orgn_netprps,ind_netprps,crd_remn_rt
20241202,+10120,+10160,-10000,-10000,-40,-0.40,921,9,0.00,--504,+504,0,0,0,0.00,0.00,0.00,0,+504,--504,0.00
20241203,+10115,+10205,+10115,+10180,+180,+1.80,153,2,0.00,+103,--103,0,0,0,0.00,0.00,0.00,0,--103,+103,0.00
20241204,-10020,10180,-10020,10180,0,0.00,262,3,0.00,+210,--210,0,0,0,0.00,0.00,0.00,0,--210,+210,0.00
20241205,+10230,+10280,-10145,-10145,-35,-0.34,504,5,0.00,--5,+5,0,0,0,0.00,0.00,0.00,0,+5,--5,0.00
20241206,+10160,+10210,-9935,-10090,-55,-0.54,502,5,0.00,+412,--412,0,0,0,0.00,0.00,0.00,0,--412,+412,0.00
20241209,-9925,-10085,-9875,-9875,-215,-2.13,2283,23,0.00,--740,+740,0,0,0,0.00,0.00,0.00,0,+740,--740,0.00
20241210,+10045,+10165,+10045,+10115,+240,+2.43,733,7,0.00,+4,--4,0,0,0,0.00,0.00,0.00,0,--4,+4,0.00
20241211,+10200,+10425,+10200,+10425,+310,+3.06,663,7,0.00,+512,--512,0,0,0,0.00,0.00,0.00,0,--512,+512,0.00
20241212,+10510,+10510,-10400,+10460,+35,+0.34,599,6,0.00,+300,--300,0,0,0,0.00,0.00,0.00,0,--300,+300,0.00
20241213,+10485,+10640,+10480,+10585,+125,+1.20,573,6,0.00,+522,--522,0,0,0,0.00,0.00,0.00,0,--522,+522,0.00
20241216,+10670,+10710,+10590,+10620,+35,+0.33,1176,13,0.00,+331,--331,0,0,0,0.00,0.00,0.00,0,--331,+331,0.00
20241217,+10635,+10655,-10510,-10545,-75,-0.71,814,9,0.00,+574,--574,0,0,0,0.00,0.00,0.00,0,--574,+574,0.00
